Protein.ID	protein_ZT0	protein_ZT4	protein_ZT8	protein_ZT12	protein_ZT16	protein_ZT20	protein_ZT24	protein_ZT28	protein_ZT32	protein_ZT36	protein_ZT40	protein_ZT44	protein_ZT48	protein_ZT52	protein_ZT56	protein_ZT60	protein_ZT64	protein_ZT68	protein_ZT72	protein_ZT76	protein_ZT80	protein_ZT84	protein_ZT88	protein_ZT92	protein_ZT96	protein_ZT100	protein_ZT104	protein_ZT108	protein_ZT112	protein_ZT116	protein_mean.level	protein_max.level	protein_rhythm.pvalue	Entry	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner
OT_ostta15g02670	25606136.97	22935135.16	30852341.1	31165298.97	29413777.03	28069343.48	24110598.51	23393541.87	24574038.31	26604479.41	22486137.25	30405572.17	18803146.81	26731848.61	24458884.02	31210112.33	25201493.26	23267880.62	18075532.09	21110975.72	23770941.87	25451944.04	33163387.28	27367000.45	25768801.51	20512878.29	26024525.18	20364164.93	22301801.99	24836617.68	25267944.5636667	33163387.28	0.0802894739893896	A0A096PB86	188	22.97	25.05
OT_ostta15g02680	3218352.284	3521933.719	4393890.361	2961961.338	2656532.681	2580430.774	2976833.376	3321859.286	4086613.37	3527561.32	2365363.681	2785657.159	2091163.728	2977650.722	4521285.527	2963581.728	2670813.092	2119823.516	2339657.213	3085821.506	3367474.934	3252418.181	2773759.104	2703783.219	2564846.058	3484843.228	3560807.028	2743083.319	2166001.793	2051818.118	2994520.7121	4521285.527	6.98195886248249e-07	A0A096PB99	404	24.52	26.92
OT_ostta15g02750	1708345.661	1374343.62	1479962.012	1553435.497	1684398.675	1868321.937	1797939.253	1617144.083	1220788.796	1627000.685	1509552.853	1756668.459	1490679.117	1775378.738	1101139.399	1550473.233	1521233.325	1497444.381	1497826.405	1395562.257	1184701.457	1683795.672	1526105.184	1583910.485	1768502.298	1035504.207	980218.6026	1386501.649	1308354.28	1497947.513	1499439.32445333	1868321.937	0.00109277861488646	A0A096PAC5	332	22.87	24.59
OT_ostta15g02810	1263662.671	1375523.978	1502615.755	1317793.973	1572904.887	1495635.711	1279709.416	1447534.754	1284890.16	1379529.198	1354991.355	1523790.821	1261835.636	1386750.919	1358700.033	1388921.531	1388516.287	1353001.168	1014597.256	1208252.683	1140839.645	1333160.791	1469732.283	1470491.84	1229915.439	1186323.351	1288857.148	1170031.15	1108397.641	1341347.75	1329941.841	1572904.887	0.184247872532758	A0A096PAC8	461	21.32	23.74
OT_ostta15g02830	260279.5527	197982.3324	288439.3759	223228.9723	269787.2139	246556.9624	283064.5565	159398.8678	251860.351	282314.4813	245286.4611	269152.3228	244479.865	107117.7734	190011.659	271177.5299	185959.0748	217578.6537	297771.276	197682.84	225659.5052	254920.7217	223714.3245	273002.2869	263761.3372	362861.1338	180490.3894	193771.3577	235829.3183	110513.1467	233788.454776667	362861.1338	0.606920795741498	A0A096PB97	372	22.03	23.96
OT_ostta15g02840	1007441.713	850879.4257	970999.0213	1007390.368	1028034.582	976513.8822	1074315.76	1325164.112	1029159.31	1048049.522	882879.2746	1146143.267	787264.0125	1223290.013	869943.3692	1084205.294	931165.0001	848453.0412	688847.3233	1043084.686	845995.9705	951682.7126	1055826.205	1095276.45	990496.9152	847579.6653	759634.2786	666791.9719	803115.7357	734087.5274	952457.013643333	1325164.112	0.904966567829445	A0A096PBB4	853	21.46	23.26
OT_ostta15g02870	370699.332	597864.6737	690213.9544	604803.8157	499819.9453	500728.1245	396345.6441	636002.4788	630844.899	541282.6017	499578.4875	452392.2702	379324.2766	667263.5773	621645.8896	713457.4443	475436.8297	489612.9195	363298.1143	530307.507	644570.6449	539613.934	554963.7841	508938.0496	387905.7541	700975.8911	605934.5052	411982.3397	477496.502	475429.4391	532291.120966667	713457.4443	0.000357138903863647	A0A096PB28	127	23.81	26.24
OT_ostta15g02900	5980969.009	5802593.34	7305666.093	6441063.494	7160358.525	5991622.974	5190292.999	5991173.661	5741822.601	7122113.419	5790198.225	6808508.649	6131714.99	6324239.323	6817380.024	6720797.472	6210136.285	6523860.798	6684755.165	7210505.842	5952997.438	6809747.202	6637606.277	6482630.039	6112117.625	8867795.931	7900358.627	6831450.945	5612744.66	6996315.424	6538451.2352	8867795.931	0.333489756403068	A0A096PBB7	157	21.37	23.91
OT_ostta16g00040	13961180.19	11049231.89	15698845.96	14909056.21	15876305.55	15810782.5	12773452.56	12618992.99	13175107.69	17744733.52	15785081.72	18260245.79	12006227.89	13361821.46	13082131.92	17820282.28	14877184.31	15142448	10936845.29	10124803.86	11842348.16	15578367.95	19012244.74	17297153.77	13168589.81	11003172.23	13361934.32	12416508.37	12473662.65	12513573.81	14122743.913	19012244.74	6.54208059498793e-07	Q00UP7	651	23.32	25.81
OT_ostta16g00090	255151.4465	218136.6883	216607.7027	122946.6859	126059.2522	172878.5073	179397.5032	201946.377	139715.1952	190977.2503	183276.1228	182443.7884	254273.5068	201126.0366	172171.1807	134945.4661	212821.0739	271291.9399	231665.8257	176467.3528	135962.8158	246034.6968	186383.1935	229217.1358	217431.1725	40202.38735	161422.3946	214614.1926	181844.7891	146165.1029	186785.892775	271291.9399	0.0773556851800832	A0A096P7U1	240	22.45	22.64
OT_ostta16g00220	547736.6451	600174.7594	753585.2996	379323.3911	492707.6252	567211.0589	568964.5286	642602.1823	636714.3905	699993.2898	465565.8334	541762.7977	620310.4862	778542.6367	715426.6373	421499.7021	483942.7003	468933.5625	507510.8498	551297.6021	468049.6663	649833.8969	495077.7598	586275.156	472251.7928	662851.956	604893.6916	517485.8559	437994.0035	467011.5337	560184.37637	778542.6367	0.00761102410514947	A0A096P8H7	592	21.97	24.05
OT_ostta16g00290	278255.4456	284307.8301	329857.9502	391611.8862	294361.2495	266401.0142	260177.7886	331793.5423	311032.6015	373658.2853	312165.9043	419832.5832	218310.9659	310992.8459	311455.0438	340726.3389	307850.0852	283547.8458	225744.4259	258915.2075	308504.9557	318785.3884	336837.3305	313809.511	314015.4662	160519.4107	306816.7114	245421.7387	302314.8458	135782.162	295126.878676667	419832.5832	0.0108995528339941	Q00UM7	285	23.42	25.49
OT_ostta16g00300	332711.3108	364740.3904	309896.4768	232505.1074	382063.1941	312919.2619	460453.4061	383139.2475	299109.9331	331677.3393	341443.599	346516.4618	390349.3166	290637.5016	296560.0886	120243.5356	295290.7462	341391.5304	347736.5653	346845.8701	296543.9115	379697.6618	299859.0768	396420.2527	364407.3587	411030.3953	251816.365	399977.2095	300152.0066	329832.7062	331865.594223333	460453.4061	0.0375078405219295	Q00UM6	481	22.58	23.6
OT_ostta16g00330	429647.8767	672012.5976	694496.9956	605928.0686	417553.3047	350931.7609	354036.056	778525.8086	478864.3148	577351.3645	499611.8779	390881.5089	246388.025	450263.1294	635783.7481	664023.811	467239.4408	507147.7227	331488.4214	542834.4168	610084.8356	347198.7923	676379.0767	447824.4808	414577.894	788287.529	778414.7913	439842.3222	426544.5559	416445.4623	514686.99967	788287.529	0.00427405931942825	A0A096P7V5	252	21.32	23.66
OT_ostta16g00430	2424054.695	1866826.37	2179920.622	1421935.485	2446809.28	1946133.42	2591843.255	2561041.308	1982655.412	2983968.223	2042915.681	2377111.682	2068209.963	778287.2435	2264885.329	713714.8028	1769502.408	1680720.192	2044284.506	1851270.324	1623787.487	3071071.174	1609197.601	2775453.856	2366793.77	1882299.546	1911480.141	2314359.555	1716827.125	1652528.141	2030662.95324333	3071071.174	0.800698512449459	A0A096P7W5	377	23.59	25.68
OT_ostta16g00450	56854310.18	74774535.66	76384244.06	52640984.24	91263758.47	73690447.74	56808862.68	64222389.91	55604432.4	55051094.47	48992121.35	80855793.27	56379233.14	99243668.25	53674927.04	42923015.99	75711632.69	50172425.8	45236186.63	54212599.44	35857394.58	44690280.85	97882534.45	68435238.03	59370568.84	68557097.77	59397013.88	39164179.11	49345094.42	62235373.54	61654381.296	99243668.25	0.452413431153908	Q3B9U7	233	23.01	25.53
OT_ostta16g00480	2434795.563	2270253.076	2582969.49	2178245.125	2277311.785	2159174.732	2086630.08	2657237.924	2003322.985	2011916.946	2093776.333	2396802.411	1854963.812	2426770.265	2407554.553	2339825.704	2152291.12	2007505.168	1590091.659	2111993.107	2147523.233	2143791.677	2706659.924	2136536.302	2015511.999	2446275.649	2363519.219	1841713.666	1921292.181	2132827.295	2196636.09943333	2706659.924	0.376647382006516	A0A096P7T8	527	21.99	24.41
OT_ostta16g00530	995924.6783	949462.3669	1369013.582	1177522.642	1170790.032	1000505.775	993533.0136	1176986.245	1178432.028	1176615.201	997164.2575	1186179.582	691161.2316	791503.7412	1135336.989	698066.6014	577400.7824	686553.4246	579147.2391	887449.2049	911965.1295	931211.8672	648502.933	695761.5916	905223.7545	829355.4039	1152079.355	748282.9586	653395.2038	626480.4863	917366.91003	1369013.582	0.0832361655624573	A0A096P8S4	140	22.6	25.09
OT_ostta16g00650	465621.364	651818.2324	350932.7646	422994.8295	333539.3919	552298.0014	730065.7255	888433.4239	386955.6432	734640.8213	375359.0255	501202.0845	652691.8261	580933.5884	618024.3837	593986.4847	638944.1652	901751.5722	841870.1719	851275.1291	679181.5209	933067.2999	858882.3703	1074191.522	792601.5051	113904.7934	680328.926	784024.3108	719201.4794	93717.28347	626747.988009	1074191.522	0.847092212855825	NA	NA	NA	NA
OT_ostta16g00710	83872.75724	70187.24397	90562.2302	73417.22218	88961.30247	71719.52583	57605.30137	78360.40479	62475.32403	89937.68205	73101.52773	61230.82554	66738.17537	68105.29049	50113.07507	115847.2704	69139.36307	84526.26521	73530.37962	95208.83987	73115.04189	80538.87516	114326.4394	61896.54684	75791.02533	85422.49736	85854.3443	60181.6671	71449.15614	82597.81557	77193.7805196667	115847.2704	0.687913180985411	Q00UI1	448	21.7	23.63
OT_ostta16g00770	1363357.436	1499288.16	2003991.825	1321477.238	1349578.382	1314861.198	1296534.4	2105372.989	1642780.842	1329534.596	1151097.877	1690864.479	1119041.963	1831830.48	1711791.69	1516715.27	1308238.32	1291796.84	1106027.602	1581138.687	1289212.26	1089447.895	1403332.988	1617246.334	1336836.835	1647582.101	1667093.401	1030548.536	789261.8212	950514.0341	1411879.88264333	2105372.989	0.0186841135478098	A0A096P7V2	115	23.02	25.14
OT_ostta16g01060	20374226.55	18842571.27	19571889.8	32380201.98	22603178.39	24202310.23	19226925.91	23419061.02	20500494.72	30221357.24	26260945.36	30798080.48	9823558.662	23302194.42	24018840.25	34541774.2	20458124.75	25709392.95	12153839.9	18050268.52	22105469.46	17742103.87	26465203.7	22456288.34	20035814.23	25581349.95	33300031.47	16110768.62	23802282.8	24020119.5	22935955.6180667	34541774.2	0.0537587718234618	A0A096P8U8	129	21.61	24.26
OT_ostta16g01410	3267451.078	3966254.456	5101721.144	4064394.128	4031094.131	3881724.331	2897681.756	4696990.735	4660463.932	4267671.745	3696978.888	4550521.095	2674254.694	4223760.354	4609268.295	4257457.892	3136322.816	3317161.294	2141804.92	3487058.307	4003058.393	4101901.563	4345885.774	3983470.616	3127543.287	3529572.909	4531648.635	2795837.259	3064836.912	3210060.583	3787461.73073333	5101721.144	0.00758245111707688	A0A096P824	397	22.37	24.25
OT_ostta16g01620	30469216.37	32652739.53	36049810.36	37257452.93	33775354.11	30733187.34	31558105.8	34826869.74	29884129.8	32906269.28	30534333.21	37597343.68	30874303.69	32309107.51	31618294.32	34208746.54	38364812.29	39696134.89	33838817.99	34056488.91	32136589.64	40134457.01	42107458.66	41534142.89	33332488.14	20211302.89	32114111.36	30854759.26	31638786.63	24932923.61	33406951.2793333	42107458.66	0.247680527317833	A0A096P835	202	20.75	23.6
OT_ostta16g01670	1863959.648	2243909.532	2712074.787	2013424.324	2063309.655	1994654.611	2060047.224	2794593.38	2405531.507	2245822.389	2066923.668	2032174.124	1943827.218	2178283.342	2215144.286	2393314.002	1704534.023	1766343.77	1857392.912	2781701.298	2155763.848	2143996.134	2398013.575	2039826.185	1980115.921	3267972.884	2170501.921	1796343.688	1875042.741	2155520.92	2177335.45056667	3267972.884	0.00852991425473629	Q00U75	168	23.84	24.85
OT_ostta16g01720	429176.6425	511778.0159	645073.7571	546183.1592	530492.0636	484066.6826	464653.8546	693512.9077	545866.6256	633472.113	517964.9978	536124.2095	332387.6295	546168.5621	610290.2283	754920.1686	538440.3204	538815.8577	328781.2569	408758.9527	659132.1071	493478.5599	658147.035	493527.0402	577962.9526	394191.0833	720752.0472	376338.6997	482026.0622	439997.2743	529749.362226667	754920.1686	0.0102209156659796	A0A096P8Y4	113	22.62	24.66
OT_ostta16g02080	328582.9147	310233.079	307734.2313	342590.3449	237950.3087	321793.2499	332530.368	343588.2206	362787.8782	309002.1929	291713.4346	372281.7774	171560.1439	312731.7008	315034.4458	340942.9149	252253.6701	263498.9394	180132.2509	254184.3069	314383.3523	190500.9635	327580.2193	257325.3249	245673.0126	332133.9635	375702.7171	194269.2238	206217.051	294955.4037	289662.253486667	375702.7171	0.336455808084051	Q00U23	679	22.77	24.77
OT_ostta16g02120	120914.6174	114170.5476	84443.11504	90727.55797	130314.0643	93388.25687	118474.9847	120852.0748	62640.6632	119241.6948	85228.32769	124554.0242	105955.3071	77320.26721	82954.65484	54997.15683	90686.96278	90420.55327	100931.4341	108620.4581	82535.25376	112449.8655	97090.22858	121238.4738	114544.5012	101687.8062	77660.76585	89966.15033	85420.8956	105034.3533	98815.500564	130314.0643	0.00905658677619008	A0A096P911	3002	23.47	25.48
OT_ostta16g02190	430746.231	278429.7177	400106.4748	323789.8599	317425.7953	317722.2585	300194.7331	288626.7599	340394.1467	354789.0642	348932.8223	445023.7803	242405.4786	238090.4395	372680.8595	336822.5539	336986.1057	252769.5963	266989.2572	254739.2754	287885.6759	469363.093	444229.0018	424832.6893	315061.5002	300643.2944	332305.2572	305007.9837	247869.6682	337637.89	330416.708783333	469363.093	0.132062519581126	A0A096P846	2450	21.55	23.99
OT_ostta16g02310	37651097.51	34406411.77	42346751.65	39286759.54	43857033.26	35502516.15	34667038.69	39271972.48	32503237.67	40645272.16	35051791.53	39274826.47	30339216.14	36924774.99	37095406.94	43486773.2	38522696.51	34871259.83	28151658.26	32364748.84	32784227.87	38836162.09	49629832.86	42441207.87	34753172.97	38995492.32	39160694.91	29856085.31	32121130.34	37759593.51	37085294.788	49629832.86	0.138741402670991	A0A096P8T1	257	22.92	25.2
OT_ostta16g02560	2263269.239	2013568.135	2171648.4	1943083.685	2267744.93	2140713.976	2428375.492	2444634.66	2019177.082	2146591.017	2072352.794	2594233.442	1942565.797	2055507.627	2194838.374	1748759.947	1805377.908	1812825.952	1743776.709	2197851.254	1696748.813	2425073.466	1780444.616	2247172.289	2285473.611	1974443.321	1963853.159	1964251.535	1648102.879	1385292.645	2045925.0918	2594233.442	0.466169290294621	A0A096P8Y7	448	22.96	25.22
OT_ostta17g00050	2668286.869	2189793.79	2853901.046	2904406.471	2855659.514	2734473.263	2807873.449	2516274.004	2476482.574	2542634.702	2482381.071	3126058.042	2137226.121	2201336.31	2251779.455	3083139.495	2539555.323	2307624.865	2166863.437	1950703.242	2095359.699	2660635.233	3084037.573	2756548.242	2530051.356	2419809.757	2193646.274	1915655.736	2032107.437	2449242.05	2497784.88	3126058.042	0.107545866969723	A0A096P903	789	23.21	25.66
OT_ostta17g00100	196302.3115	275683.9843	376530.8794	225994.7478	281219.3774	209821.1093	244012.8335	408755.1232	237623.8515	408199.2164	260641.4342	265876.7656	231624.8402	284953.2815	290093.9504	196385.9111	257354.1548	281456.1557	180499.0041	313998.2451	277119.0486	395613.95	257182.3569	277272.4452	240842.204	272190.8667	301382.2386	319013.6531	257331.2898	204312.8836	274309.603783333	408755.1232	0.00900457020131741	A0A096P8X0	255	23.53	25.01
OT_ostta17g00130	683002.2192	656173.6022	900944.8306	827303.4495	771302.0342	611345.6675	706252.3555	741179.7709	596491.9991	858178.162	713785.4133	777858.7227	544432.7077	736722.9585	639646.8238	862850.4083	732226.0427	702421.7488	548570.6046	573924.3473	685932.3155	705038.5258	944286.8726	721538.66	663714.8064	752384.1584	699149.7601	616064.4827	542792.8531	759799.8651	709177.205603333	944286.8726	0.106118251252185	A0A096P891	385	23.29	25.34
OT_ostta17g00260	813617.5936	741619.5529	787875.058	809740.2268	745606.0058	771809.4537	680487.8477	809075.4661	732657.9263	801336.6265	713375.4593	974338.9901	576060.4257	816681.0642	736090.3554	881966.6962	788103.7475	707342.8177	626092.2726	688570.308	690984.6736	992176.302	950176.4579	927314.1684	741995.8775	488768.8553	730815.6494	715154.1895	735356.6936	701956.5855	762571.578226667	992176.302	0.101137575344835	A0A096P8C6	121	22.61	24.73
OT_ostta17g00310	63821854.65	43646949.38	68007253.1	51517297.29	58251655.02	57131472.7	55750954.95	55269533.32	42270451.85	57463964.47	45433914.82	68276943.96	56017259.73	57128191.62	56584226.57	51998037.82	50432253.11	51869758.17	56399669.67	51939119.24	47852245.61	56742816.33	58033750.15	57134933.44	51196984.19	60711207.79	56452370.53	53657330.89	39877703.52	59428936.02	54676634.6636667	68276943.96	0.538280472780256	A0A096P8C9	129	21.11	23.38
OT_ostta17g00420	7878205.309	7100573.435	8814458.412	6443763.862	7473541.655	6937439.104	6374471.189	7411087.15	6076448.891	7854449.163	6746763.927	7981829.195	5870177.849	7440253.301	7055667.704	7567616.685	7646359.726	5979209.655	6165038.737	6268587.845	5640087.8	6576431.997	8971258.848	7282642.357	7126634.544	7344400.165	6709985.323	6248738.314	5777414.825	7041826.292	6993512.10863333	8971258.848	0.844801789248638	Q00TP0	173	19.87	21.83
OT_ostta17g00430	4938609.116	4579066.521	5475177.156	4113677.806	4387024.252	4211623.611	4627950.266	4299445.505	4461055.838	4196671.823	3860603.606	4109106.136	3838301.27	4508605.957	4172675.021	3885424.067	3714358.832	3465226.238	3502739.974	4175147.227	3406646.336	4380051.416	4078895.25	3910482.867	3997354.806	3014147.938	3737038.051	3542019.615	3317245.426	3095449.328	4033394.04183333	5475177.156	0.353786597074313	A0A096P931	777	22.07	24.05
OT_ostta17g00550	484850.9741	336342.2504	499958.7148	204082.9105	496687.4707	410379.3583	441164.7802	381240.7428	384439.2224	478684.1823	494958.9604	507662.0105	586065.4005	2353.339669	353072.663	54203.74743	349467.7905	316714.8168	464190.6259	371537.1398	234809.7802	597363.4019	59980.31698	366905.1518	513568.5397	357683.1529	336302.0608	496990.4593	414591.2355	171422.2834	372255.782782633	597363.4019	0.706689312272739	A0A096P975	398	24.02	26.49
OT_ostta17g00570	1791247.034	1630275.967	1642916.343	1555115.913	2153776.406	1876934.001	1974044.535	1981635.886	2052051.084	2010820.023	1721408.437	2202133.043	1675825.068	901282.0038	2129819.146	600454.8658	1755622.128	1639195.693	1715927.16	1899141.529	1917098.863	1957525.622	1648563.305	1939128.664	1707773.426	1228615.109	1831731.812	1795267.373	1955904.896	1549452.488	1748022.92745333	2202133.043	0.651582582240671	A0A096P8E8	131	21.12	23.72
OT_ostta17g00580	201820.6283	148753.177	188973.7735	162841.2702	204626.3642	209528.135	151817.556	152062.566	180043.9318	260773.9421	195178.4628	221496.0417	177876.9771	91385.83472	174231.8654	107887.3361	170412.405	188048.3199	190983.1434	152027.2728	169222.5989	223767.3064	147579.1256	239637.7932	160545.0717	127205.2234	159855.467	186029.1603	162317.6718	148124.1308	175168.418404	260773.9421	0.1300634090958	A0A096P910	389	20.69	22.28
OT_ostta17g00760	763832.8987	654975.5351	919765.1543	788395.3069	957113.2944	897428.4137	751827.4543	740167.972	741629.6602	789975.6418	823567.3574	1026304.49	649518.9583	716799.7259	712636.9881	812568.6544	759376.6547	690035.1495	579870.4147	682573.2183	662686.1131	902259.6064	897770.2292	791504.3604	747007.5525	783726.9464	589302.625	671095.5088	670398.5018	736384.3942	763683.292683333	1026304.49	0.0548272423302209	A0A096P8F8	652	21.29	23.53
