ID	ZT20	ZT24	ZT28	ZT32	ZT36	ZT40	ZT44	ZT48	ZT52	ZT56	ZT60	ZT64	ZT68	ZT72
Sestd1	-1.32971	-1.31769	-1.424999	-1.95046	-1.601461	-1.061844	-1.291666	-1.55439	-1.277802	-0.6024914	-2.70677	-1.3731	-1.206961	-1.38051
Dmxl1	-1.2822	NA	-0.9895802	-1.29805	-1.353651	-1.053904	NA	-1.6234	-1.48279	-1.451181	-1.508291	-1.7071	-1.633619	-1.554211
Xpnpep3	-2.483639	NA	-2.567921	-2.92061	-2.554211	NA	-3.052845	NA	-3.02182	NA	NA	-3.162539	-2.752211	NA
Rpsa	2.324951	2.400171	2.577131	2.42473	2.633709	2.530865	2.463243	2.672842	2.842508	2.463598	2.663698	2.41782	2.709009	2.606461
Vti1b	-0.4487095	-0.2705288	-0.2679901	0.08012962	-0.1209202	0.2156048	-0.540535	-0.6039886	-0.9639511	0.2006283	-0.7798996	-0.5696487	-0.2831001	-0.5329494
Ankrd34a	-3.36294	-2.91016	-2.99255	NA	-2.987921	-2.689865	-2.824116	NA	-3.038111	NA	NA	-3.25939	-2.93417	NA
Cpne1	0.05971146	-0.07148933	0.1357498	-0.1021404	0.04047966	0.01271629	-0.01410484	0.1298714	0.1489086	-0.1283703	0.1329403	-0.2441502	0.07352066	-0.14958
Fut8	-3.892429	NA	-3.7747	-3.59623	NA	NA	-3.687365	-4.18268	-4.475861	-2.78911	-3.68615	-4.256359	NA	NA
Rbx1	-2.64023	NA	NA	-2.20982	-2.02656	-2.322144	-2.307396	-2.390799	-2.07078	-2.4895	-2.998331	-1.90896	-2.786011	-2.40468
Disp2	NA	-3.98765	NA	-4.257349	-3.65254	NA	NA	-4.227798	-3.867472	-4.074331	-4.198681	NA	NA	-3.835371
Tbl1x	-2.53096	-2.660389	-2.772011	-2.517509	-2.711971	NA	-2.481436	NA	-2.70479	-2.350142	-2.717239	NA	-2.7057	-2.926771
Rab11fip2	-1.217409	-1.12805	-0.8627911	-0.6954098	-0.61129	-0.8795834	-1.162796	-0.5926895	-0.8361607	-1.091671	-0.9388409	-1.05769	-0.90732	-0.7058811
Snrnp200	1.275131	1.113121	1.11204	1.18992	1.187529	1.044346	1.432575	1.22949	1.36833	1.17161	1.072069	1.25642	1.28171	1.055069
Tmem178b	-2.320889	-2.172338	-2.976419	-2.69865	NA	NA	-2.674536	-2.43688	NA	-2.746891	-2.501541	-1.960009	-2.551411	-1.79044
Arhgdib	-0.77001	-0.6227283	-0.9454193	-0.9653988	-0.7621212	-0.8401146	-0.9212551	-0.7553997	-0.8744507	-0.8197803	-0.2443695	-0.8914089	-1.22723	-0.7514095
S100b	2.50634	2.50131	2.588659	2.557259	2.882351	2.931095	2.827166	2.972212	3.008539	2.39073	2.665258	2.42107	2.943029	2.453079
Ttc1	-1.19734	-0.8985901	-0.8605995	-1.235849	-0.5706902	-0.9943638	-1.133986	-0.7364902	-1.437592	-0.9099312	-1.058321	-0.9984493	-0.98633	-0.8526306
Pdcd5	0.5308514	0.6354504	1.035271	0.72995	1.09321	1.012495	1.085445	0.7652206	0.3348484	0.9951286	0.5853691	0.4109306	0.5761299	0.5431595
Rprd1b	NA	-2.825869	-2.156799	NA	-2.895311	-3.231394	-3.060946	-2.810699	-2.414341	NA	NA	-2.580309	NA	-2.698511
Rae1	-1.607399	-1.69108	-1.66074	-1.877871	-1.910831	-1.454264	-1.435995	-1.147469	-1.991251	-1.697741	-1.236919	-2.01899	-1.5277	-2.071831
Rpl7	3.14056	3.204302	3.041609	2.897961	2.957378	2.848007	3.185904	2.959841	2.941351	2.971828	2.896158	2.84305	2.882029	2.998489
Anks1b	2.36796	2.37076	2.28126	2.252131	2.185219	2.229385	2.181744	2.151411	2.55398	2.0506	2.222549	2.324381	2.192089	2.27948
Vps11	-0.5799484	-0.1974888	-0.6833897	0.1645699	-0.8267403	-0.3346748	-0.5771351	-0.4278393	-0.80196	-0.2363605	-1.252651	-0.6537285	-0.3983707	-0.4844704
Dbi	3.716042	3.545332	3.718359	3.958981	3.726238	3.410416	3.368044	3.576921	3.62834	3.901569	3.45125	3.557241	3.371061	3.517948
Fam213a	0.9133205	1.033581	1.263639	1.25676	1.28359	1.051325	1.188545	1.24493	1.313309	1.0287	1.410749	0.7622013	1.18165	1.201349
Zc3h15	-2.52083	-1.564999	-1.885601	-1.764759	-2.007111	-1.730015	-1.838476	-1.89868	-1.596361	-2.013592	-1.988781	-1.94269	-1.81884	-2.04332
Mal2	1.34486	1.583141	0.9876995	0.8949203	1.95886	1.430925	1.308664	1.294641	2.11561	0.7403393	NA	1.97279	-1.51342	1.564989
Hras	2.409271	2.606913	2.630239	2.49711	2.571419	2.479927	2.418655	2.616602	2.52313	2.551807	2.553339	2.662291	2.57041	2.509731
Hpcal4	2.742882	2.682249	3.05517	2.995571	2.782749	3.018856	2.546736	2.873751	2.9681	2.963009	2.753931	2.951281	3.04933	2.787621
Dhx29	-3.642448	-3.503019	-2.919479	NA	-2.98123	-2.931944	NA	-2.46364	-3.186031	NA	-3.00779	-2.986889	-3.176361	-3.587021
Arpc4	3.210461	3.723791	3.51029	3.386669	3.756931	3.747906	3.576796	3.435442	3.77997	3.421009	3.207319	3.3402	3.354448	3.432449
Twf1	1.922112	1.946482	1.89439	1.75762	1.958149	2.103596	1.708605	1.852541	1.766399	1.816818	1.98481	1.670971	1.930691	1.919239
Map4k3	-1.651819	-1.680069	-1.77899	-1.92111	-1.03875	-1.466024	-1.649345	-1.533659	-1.523981	-1.85844	-1.881229	-1.86129	-1.31337	-1.47574
Ighm	-3.421989	-2.03636	-3.106291	-2.777889	-2.326641	NA	-2.332165	-1.88559	-3.245531	NA	-2.455961	-2.222309	NA	NA
Nmral1	-0.1069088	-0.04164886	-0.09321022	-0.2255592	-0.1771011	-0.09807396	-0.1942253	-0.3038902	-0.09883118	-0.2266808	-0.1103897	-0.02968025	0.1494904	-0.1592693
Rpl12	1.51104	1.739201	1.8764	2.213091	1.73103	1.892355	2.070665	2.07489	1.94253	1.351358	2.18663	1.757441	2.169849	1.57633
Eif2a	-2.046949	-1.139568	-1.841631	-1.75131	-1.58165	-2.261425	-1.776396	NA	-2.237711	-1.514181	-2.369501	-1.91905	-1.94198	-1.784269
Ephx1	0.6610909	0.5164108	0.9772797	0.4943695	0.8431702	0.9128952	0.6168041	0.8464413	0.4533291	0.81563	0.9063797	0.4229908	0.8801003	0.8534393
Ruvbl1	0.4298	0.4816799	0.5898495	0.7777996	0.7187195	0.7945366	0.6236744	0.6829014	0.4208393	0.5486889	0.6195087	0.4513512	0.5728607	0.6029491
Ppm1h	1.50305	1.47739	1.45752	1.746429	1.58469	1.517326	1.381044	1.46475	1.54213	1.463009	1.32827	1.64179	1.508289	1.416359
Ttbk1	-2.403069	-2.661959	-2.52523	-2.664099	-2.971621	-3.233934	-2.864536	-2.267529	-2.65831	-2.0079	-2.743259	-2.608589	-2.73144	NA
Fam136a	0.2518101	0.1861	0.2884007	0.2405109	-0.01065063	-0.1197147	0.4686737	0.38591	-0.7280903	0.4853783	0.1306801	-0.22649	-0.08819008	-0.02392006
Dnm1l	0.1594505	0.3174305	0.3689499	0.3226509	-0.1503601	0.191946	0.1193848	0.4986706	0.4301987	0.3434887	0.1416988	0.5292206	0.3834705	0.4739094
Tmem9b	-1.611479	-0.9282188	-1.056641	-1.190319	-0.8454914	-0.6273537	-1.153835	-0.6770687	-1.100121	-1.193241	-1.089781	-0.584959	-1.1089	-1.890739
Amt	-1.200289	NA	NA	NA	-0.09350014	-3.543745	-1.437845	NA	NA	NA	-1.1535	-1.55802	-0.9349499	NA
Mboat2	NA	NA	-3.89043	-3.601419	-3.798311	-4.172384	-4.173775	-3.991669	NA	NA	NA	NA	-3.8913	-4.141291
Stmn3	-0.02742004	-0.5106487	-0.3873501	-0.5806904	-0.3220406	-0.2938938	-0.1710052	-0.5485096	-0.1752911	-0.3393211	-0.2382011	-0.3738499	-0.7237511	-0.5716705
Timm44	1.1443	0.7512913	0.9090405	1.0191	0.8015003	0.8400154	1.006725	0.9275799	0.8626499	1.077959	1.129509	0.6951714	1.05653	0.8616791
Cast	-2.586819	-1.87471	-2.274641	-1.61471	-2.06768	-2.098944	-2.398266	-1.81769	-2.136801	-2.428061	-2.950571	NA	-2.622459	-2.30394
Zmym3	-2.914759	NA	-4.01716	-3.57937	NA	-2.953144	-2.995325	NA	-2.940561	-3.478231	-3.250669	NA	-2.84569	NA
Gpc4	-1.208529	-1.421839	-1.221241	-1.01704	-1.764381	-1.415825	-1.204475	-1.20591	-2.366282	-0.9807701	-1.16733	-1.243889	-0.9584293	-1.180429
Cntn2	1.06212	1.145121	0.9781399	1.16993	0.9926891	1.032637	0.9539852	0.8028107	1.017759	1.1248	1.02207	1.031511	0.8607597	1.18816
Tiprl	0.3148899	0.5101509	0.7818394	0.4270306	0.4214497	0.5122051	0.4536152	0.5481415	0.5796585	0.2445793	0.6611195	0.6726704	0.456459	0.4666004
Plekho2	NA	NA	-2.23127	-2.244659	NA	-2.680344	NA	NA	-4.18091	-2.231201	-2.098619	-2.34152	NA	-1.941339
Grm5	0.7525215	1.500431	1.300129	0.9790096	1.22616	1.108156	1.306124	1.023911	1.186668	1.265989	1.00458	1.256651	1.1738	1.27047
Lta4h	2.674801	2.66559	2.664679	2.826241	2.957069	2.721657	2.658316	2.829809	2.50823	2.547379	2.565199	2.479271	2.49106	2.60976
Eef1d	1.23246	1.518011	1.625469	1.64468	1.538059	1.484955	1.519615	1.51222	1.19743	1.41403	1.40177	1.524151	1.545559	1.302481
Il1rapl1	-2.48251	-2.310638	-2.41732	-1.73341	-2.336441	-2.486164	-2.440056	-2.605539	-2.28602	-2.831652	-1.952011	-2.12759	-2.007801	NA
Timm10b	-1.96084	-1.95438	-2.004419	-2.10449	-2.17687	-2.151674	-2.226746	-2.17491	-2.027491	-2.06262	-1.88089	-2.10759	-2.14003	-2.32206
Baiap2	3.584412	3.608812	3.586679	3.369209	3.576859	3.552437	3.458433	3.473482	3.674028	3.485039	3.587999	3.446451	3.4522	3.462479
Mrpl54	-4.029039	-3.228128	-3.25223	-3.61104	-3.28344	-3.255764	-3.154425	-3.234999	-4.138201	-3.78368	NA	NA	-3.97401	-3.333429
Anp32b	-1.102049	-0.6560688	-0.6644402	-1.01296	-0.6327209	-0.9535046	-1.237846	-1.218159	-2.194342	-1.66127	-1.168581	-0.8441696	-2.070709	-1.732191
Creb1;Atf1;Crem	NA	-2.71356	-2.85195	NA	NA	NA	-3.034185	NA	-2.974081	NA	NA	-2.888769	-2.66395	-2.853731
Cryl1	0.3667812	0.05430031	0.2909107	0.2030411	0.3032398	0.4475765	0.6881752	0.3122997	0.1219692	0.2454395	0.4657402	-0.1601887	0.4067993	0.2101307
Ndufv1	3.664379	3.460501	3.609919	3.530121	3.916191	3.936447	3.621386	3.734289	3.739588	3.807449	3.518091	3.619909	3.521139	3.73835
Taok2	-1.22588	-1.4713	-1.24637	-0.8448105	-1.827051	-1.135075	-1.056965	-1.03842	-1.401741	-1.008821	-1.185471	-1.197229	-0.8792706	-1.211481
Arih2	-3.875319	NA	-3.67345	NA	-4.015081	NA	-3.643986	NA	-4.638151	NA	-3.65811	-4.214239	-3.69842	NA
Etfb	2.336861	2.345861	2.491121	2.10593	2.3484	2.153006	2.427004	2.168331	1.99086	2.277988	2.15889	2.252771	2.18548	2.134979
Ddx3x;D1Pas1	2.581142	2.639853	2.68936	2.572639	2.672298	2.763687	2.546515	2.627329	2.798719	2.632549	2.70598	2.50968	2.69298	2.676781
Itm2c	-0.1423302	-0.1564789	-0.2466393	-0.3540688	0.4817085	-0.2105942	0.188385	0.2655411	0.02649879	-0.09486008	-0.6278095	-0.3603687	-0.3408394	-0.1204395
Tm9sf3	-1.604439	-1.682878	-1.378271	-1.129129	-1.82037	-1.519575	-1.378246	-1.693569	-1.681301	-1.285351	-1.80127	-1.538839	NA	-1.51441
Nbea	2.68726	2.66094	2.730452	2.73399	2.672489	2.742657	2.751604	2.673632	2.494448	2.708969	2.62121	2.572969	2.809179	2.632919
Psma2	2.014221	1.945641	2.288229	2.03734	2.08869	2.065287	2.281235	2.300631	2.132898	1.914808	2.04084	1.796791	2.310169	1.81465
Pgrmc2	-0.8612499	-0.8109493	-0.7999802	-1.017349	-0.9815502	-1.497715	-1.061676	-1.001629	-1.10421	-1.139441	-0.9155598	-0.5562801	-1.10673	-0.8004799
	-1.925449	-1.668709	-0.9204407	-1.75625	NA	-1.485794	NA	-0.1586285	NA	NA	NA	-1.735449	-2.214399	-2.335381
Slc6a11	3.62479	3.81082	3.523989	3.738869	3.66927	3.421837	3.504255	3.51536	3.371359	3.755581	3.535299	3.682329	3.83927	3.663269
Nhlrc2	-1.07464	-1.69471	-1.587641	-1.902069	-1.710541	-1.403484	-2.116426	-1.92408	-1.500051	-1.936081	-1.713221	-2.082779	-1.494261	-1.99238
Aftph	-3.06926	-3.11681	NA	-2.865749	-2.974691	-3.185644	-3.407665	-2.608849	-3.452421	NA	-3.071301	-3.19277	-3.1043	NA
Ndufaf4	-0.2708988	-0.516489	-0.3444996	-0.6495399	-0.4630909	-0.6664143	-0.5151749	-0.9753494	-0.61026	-0.8278217	-0.6312904	-0.5034389	-0.7025909	-0.7539196
Emc3	-1.94784	-2.016359	-2.32815	-1.98613	-2.25606	-2.306864	-1.814245	-2.45055	-2.237101	-1.946991	-1.942341	-2.741329	-1.27054	-2.309681
Raph1	-0.4917088	-0.7746296	-0.6603203	-0.1772594	-0.5497513	-0.6294651	-0.5017357	-0.7693996	-0.5517616	-0.5888615	-0.6545296	-0.9225597	-0.6131496	-0.3092194
Rhot1	1.02232	0.9857712	1.07156	0.6894512	0.4246101	0.4816456	0.9718437	0.561161	0.7474785	0.4606495	1.00865	0.7843399	0.8638401	0.4981098
Il16	NA	-3.22551	-2.64105	-3.247269	NA	-2.830244	NA	-2.786419	-1.49119	-3.016891	-2.99634	-2.622478	NA	-3.10503
Cyp2d22	-1.130138	-1.454939	-1.55999	-1.39447	-1.11792	-0.7187939	-1.550255	-1.75164	-0.7112808	-1.367512	-1.15003	-1.670689	-1.03603	-1.831989
Sh3glb2	2.846161	2.667952	2.689451	2.610901	2.485609	2.302345	2.610575	2.363001	2.92927	2.404119	2.818991	2.534502	2.746851	2.32095
Plekha5	-0.6972084	-1.052198	-0.7074203	-1.049599	-0.7704601	-1.083565	-0.6921959	-0.7809601	-0.7985401	-0.6266403	-1.363081	-0.5092392	-0.9772396	-0.7851601
Cadm4	1.798681	1.89365	1.979441	2.23703	2.28705	2.032135	2.012705	1.925861	1.917849	2.345139	1.423689	2.080791	1.90604	2.20611
Akap8	-3.636669	-3.2071	NA	-3.21876	-3.12072	-3.258764	-3.596815	-2.660099	-3.517881	-3.305471	-3.69809	-2.81838	-3.812191	-2.81278
Limd2	-1.1332	NA	NA	NA	-1.539761	-1.370905	-1.109856	NA	NA	NA	1.450859	-2.014359	-1.31654	NA
Ccny	-0.2245293	-0.5921288	-0.3747807	-0.008298874	-0.3326797	-0.6286049	-0.3417549	-0.1978397	-0.5890598	-0.5165215	-1.788061	-0.4490089	-0.4920197	-0.6342697
Arhgap44	0.9197311	0.9194317	1.05703	0.8036594	0.6857586	0.8053761	0.8632641	0.8442497	1.04641	1.018099	0.9944496	0.8405514	0.87286	0.8195095
Ndrg2	4.245632	3.99568	4.1099	4.31258	4.381798	4.215324	4.251535	3.92618	4.443659	4.001759	4.46319	4.311701	4.30131	4.098221
Acadsb	-0.05476952	-0.03074837	0.5113602	-0.00689888	0.2677193	0.05911636	0.08931541	-0.3978691	-0.1922512	0.2087784	-0.1543007	0.03819084	0.05226898	0.01316071
Atrn	-3.265619	-2.909159	-3.093781	-3.074709	-3.10994	-3.288694	-2.893135	-3.90366	-2.905931	-3.290781	-3.125629	-3.37159	-2.650261	-3.132561
Echs1	2.06295	2.218281	2.09429	2.20783	2.208479	2.009605	1.963564	1.907671	2.365959	2.368149	2.181931	2.26318	2.095449	2.19927
Mtfr1l	-0.4212494	-0.3888092	-0.1275711	-0.3134594	-0.3967705	-0.5846748	-0.06469536	-0.5380096	-0.2958107	-0.7439117	-0.06585121	-0.6051102	-0.3228703	-0.2125702
Stk38l	-1.97967	-2.0784	-2.28105	-2.11377	-1.96509	-1.901194	-2.055115	-2.200029	-1.447281	-2.216681	-1.64039	-1.903479	-1.85622	-2.299761
Sdhaf2	NA	-2.320108	-2.63283	NA	-2.099161	NA	-2.768686	-2.289829	-2.237621	NA	-2.751251	-2.505749	NA	NA
Dnajc8	-0.9880085	-0.4119797	-0.4518394	-0.8268089	-0.9232101	-0.4590645	-0.9486961	-0.5639496	-0.7409115	-0.4552116	-0.8305206	-0.6307793	-0.6031704	-0.6868706
Gspt2	-2.530329	-2.100988	-1.577579	NA	-2.64646	-1.790964	-1.643375	-1.790569	-1.589281	-2.50663	-2.09775	-2.08827	-2.320129	-2.88332
Reep1	-1.025959	-0.6809788	-0.9057598	-0.9567204	-0.9779396	-0.7370338	-0.8869553	-1.647179	-1.272251	-0.5980415	-0.8811607	-0.9011402	-0.4862499	-1.37009
Aamdc	-0.4458599	-0.5014095	-0.1721706	-0.1472092	-0.594101	-0.3478241	-0.3750248	-0.2212391	-0.1806812	-0.02909088	-0.9247398	0.09568024	-0.4950504	-0.3785706
Dtd2	-2.78109	NA	NA	NA	-2.299011	-2.329754	NA	-3.45207	NA	NA	-3.04649	-3.559349	NA	NA
Pdzd8	-1.95892	-1.536409	-1.61833	-1.544849	-1.4897	-1.465673	-1.553085	-1.738249	-1.59972	-1.54385	-1.863541	-1.95789	-1.64967	-1.98748
Chmp1a	-0.2138996	-0.715519	-0.2677593	-0.4074898	0.2618999	-0.02516365	-0.2648354	-0.1459599	-0.3965416	-0.5727406	-0.3292999	-0.4625702	-0.5359497	-0.2175903
Casc4	-3.070229	-2.639259	-2.617109	NA	NA	NA	NA	-2.571909	-4.3862	-1.849541	-4.249451	NA	-2.272711	-2.701019
Bcl2l1	-2.477289	-2.364779	-2.18598	-2.60235	NA	-2.483574	-2.558306	NA	-2.578201	-2.361172	-2.778271	-2.550259	-2.067101	NA
Slc25a24	-3.116169	NA	NA	-1.275709	-2.864361	-2.984135	-2.953955	NA	NA	NA	-4.20796	-2.37903	-2.186121	NA
Agps	-3.26544	NA	-3.666891	NA	-3.363441	NA	-3.507515	NA	NA	-3.10639	-3.390331	NA	NA	NA
Opcml	4.150032	3.788549	3.763552	3.7738	4.20409	4.016277	3.707586	3.838022	4.052469	3.733379	4.36894	4.020449	3.476389	3.795181
Snap23	-2.275879	-3.02018	-2.37557	-2.60907	NA	-2.695974	-2.753996	-3.13526	-3.18844	-2.478512	-2.996	-2.829649	NA	-2.977251
Glmn	NA	-0.7332497	-0.7126408	-0.8066998	-0.6206703	-0.8129349	NA	-0.4186401	-0.9266911	-1.196821	NA	-0.7299995	NA	-0.7303295
Wnk1	-1.345039	-1.423059	-1.518511	-1.622309	-1.062651	-1.693094	-1.594475	-1.763119	-2.129992	-1.395931	-1.717371	-1.754099	-0.9377098	-1.62805
Thsd7a	-1.513319	NA	NA	NA	-1.706961	-1.690945	-1.696096	NA	NA	NA	-1.41337	-1.654549	-1.982891	NA
Polr2e	-3.77887	-4.389679	-3.43004	NA	-3.350801	NA	-3.294586	-3.55234	NA	NA	-4.17131	NA	-3.06184	-3.460411
Tmod1	0.3059616	0.2871914	0.4300404	0.2201996	0.03854942	0.3932362	0.1810436	0.3351612	0.1244488	0.3560295	0.07373047	0.141861	0.004179001	0.1778889
Dnpep	1.72965	1.2812	1.44475	1.69816	1.593409	1.536396	1.807554	1.427301	1.482929	1.608509	1.71521	1.215141	1.457079	1.368731
Snx3	0.9618511	0.9384117	0.59161	1.062761	0.9157085	0.8058052	1.120434	0.9330997	1.383989	1.019508	0.75737	1.056681	1.049129	0.7184906
Nudt3	1.715031	1.34272	1.764879	1.447691	1.42691	1.346756	1.444384	1.32461	1.51581	1.499279	1.383801	1.78841	1.518579	1.419319
Wbp11	-2.230429	-1.71418	-2.35639	-2.070601	-2.05475	-1.917253	-2.088676	-1.7087	-2.11574	-2.222542	-1.91433	-2.18845	-1.732121	-2.51815
Cbln2	NA	-2.549099	NA	-3.343519	-2.462351	-2.641603	-3.137295	-2.57436	-2.495611	-3.371481	-2.9683	-2.501499	-3.244329	-2.917971
Sult4a1	0.5488911	0.19244	0.2903404	0.3437195	0.4892292	-0.1399441	0.4586048	-0.065979	0.3547592	0.2838497	0.693079	0.4774208	0.8751106	0.1815796
Arfgef3	0.05800056	0.06817055	0.2313995	0.4075012	0.02124977	-0.04322433	0.4274139	0.1776714	0.01091957	0.2141495	-0.1142311	0.1283703	0.3279896	0.06806946
Rnf14	0.5535202	0.1517105	0.2885704	-0.03989983	0.4742889	0.6562157	0.1652737	0.4353008	0.7656384	0.1379585	0.6594791	0.5663815	0.2507	0.5985794
Psmc3	1.85339	1.782261	1.87496	1.823961	1.816349	1.847185	1.977634	1.742811	2.021179	1.775358	2.051331	1.72097	1.986959	1.871769
Lamtor3	-2.296268	NA	-2.01881	-2.296179	-1.652941	-1.315405	-2.154245	NA	-1.09123	NA	-2.065891	-2.239639	-2.183559	NA
Syt12	0.5482597	0.7598515	0.935339	0.6392498	0.79109	0.8487759	0.7841949	0.5619297	0.9937401	0.3247585	0.6985893	0.7884598	0.5576897	0.6006489
Tmem163	-0.770689	-1.101728	-1.032261	-1.18334	-1.533651	-1.334095	-0.7183456	-0.7327194	-1.199902	-0.4953709	-1.10181	-1.10401	-1.87813	-0.5316696
Creld1	-1.104839	-1.118769	-0.9572105	-1.0163	-1.37487	-0.5084438	-1.572166	-1.439878	-1.332331	-1.008282	-1.44232	-0.9430885	-1.208469	-1.389259
Rpl3	2.684101	2.920641	2.876509	2.72443	2.84129	2.776657	2.732676	2.80028	2.857508	2.67429	2.703211	2.773752	2.901442	2.643188
Ctnna3	-4.937679	-4.731739	-4.951839	-3.90029	NA	-4.144323	NA	-3.25725	-4.59959	NA	NA	NA	-4.10594	-2.8524
F8a;F8a1	-1.344809	-1.787209	-1.341631	-1.880739	-1.876301	-1.710255	-0.856905	-2.270699	-1.77037	-1.605242	-1.423651	-2.068489	-1.408661	-1.76618
2410002F23Rik	NA	-2.240639	-2.743031	-2.776449	-2.12043	-2.616415	-4.092186	-2.138689	-1.97089	NA	NA	-2.120239	-1.758209	-2.455601
Rpn1	2.828331	2.686781	2.930552	2.659821	2.748398	2.737366	2.645464	2.859449	2.9	2.5495	2.902361	2.72373	2.830172	2.896889
Plrg1	-1.929489	-2.168739	-2.449751	-2.251629	-2.15336	NA	-2.128916	-1.93466	-1.98056	-2.119911	-2.430401	-1.52169	-2.60676	-2.28183
Hnrnpl	3.581001	3.597589	3.632681	3.70155	3.59668	3.612415	3.828375	3.664221	3.401609	3.648319	3.467279	3.56122	3.698641	3.671009
Fn3krp	0.4992905	0.07444	0.2518997	0.1233501	0.1509895	-0.06573486	0.2553253	-0.09912872	0.04171944	0.1122189	0.03693008	0.03569984	0.5148506	-0.01749039
Exoc2	0.4528904	0.4448414	0.5518494	0.4212112	0.6454391	0.352335	0.4876842	0.6739902	0.318409	0.3551483	0.4334888	0.2871704	0.4987907	0.4180794
Itfg1	-1.253939	-1.68281	-1.379101	-0.8693295	-1.66177	-1.245674	-1.475965	-0.3824291	-1.345701	-1.503811	-1.029701	-1.407169	-1.297791	-1.758501
Grk6	-2.562349	-2.93203	-2.09613	-2.50773	-2.428171	-2.230783	-2.254835	-2.212069	-2.608541	NA	NA	-2.30839	-2.16675	-2.3391
Ndufb3	1.69297	1.81485	1.9706	1.85701	1.917709	2.095137	1.851004	2.22517	1.629019	1.815569	1.7059	2.051401	1.801491	2.152269
Ces1c	-0.918499	0.10285	-0.4928303	-0.5025787	-0.21208	-0.5646839	-0.474165	-0.2049599	-0.4177208	-0.5695114	-0.8014698	-0.262619	-1.056049	-0.3039398
Hdac6	-0.06206894	0.206501	0.09675026	0.1989708	-0.2997513	-0.1301441	0.09973526	-0.1409397	-0.2223816	0.138689	0.53829	0.1075802	0.09007072	-0.1505604
Myo5a	5.11623	5.020452	5.079741	5.152691	5.15398	5.129684	5.148554	5.12248	5.071058	5.099228	5.12607	5.044321	5.238218	4.98682
Rragc	0.07752991	0.09332085	0.03087997	0.0413208	0.01554871	0.04157639	-0.07495499	0.1019115	0.2223892	0.2406292	-0.3835106	0.1561298	-0.2547798	0.3420792
Mrps30	-2.422499	-2.195499	-2.92177	-2.33877	-2.523621	-1.650635	-2.540426	NA	-2.608311	-1.923361	-2.74625	NA	-2.58695	-2.387621
Ccdc127	-1.449589	-1.55826	-2.1222	-1.46718	NA	NA	-1.129925	-1.997169	-2.362381	-1.447851	-1.12594	-2.911139	-1.00897	-1.177629
Pcx;Pc	4.08604	4.147982	4.0665	4.034439	4.0784	4.035366	4.129053	3.936632	4.241968	4.249878	4.136419	4.0982	4.168081	4.099621
Rrbp1	1.0464	0.7776108	0.8269196	0.9646511	1.073719	0.7098255	1.070974	0.9746399	0.8693485	1.055929	0.9150791	0.5857315	0.9823208	0.7618103
Arhgef9	-0.7592297	-0.7692394	-0.8769093	-1.16312	-0.732811	-0.9560852	-0.9383259	-0.8267097	-0.7276917	-1.06266	-0.8228397	-0.9040394	-0.6834106	-0.9864902
Gpm6a	4.832142	4.660139	4.878279	5.260651	5.674179	5.512997	4.729876	5.498251	5.182238	5.29084	5.127089	5.762011	5.133162	5.21904
Nr3c1	-3.392309	-3.52924	NA	-3.28944	-4.12886	NA	-3.155315	-3.63604	-4.248831	-3.540112	-3.59222	-4.06513	NA	-3.600691
Sec24b	-0.4916286	-0.1952591	-0.2161198	-0.18466	-0.2399597	-0.1521034	-0.04759598	-0.2768402	-0.0454216	0.05373955	-0.3050404	-0.0832386	-0.06369019	-0.2108593
Bcap31	0.7486	0.8996811	0.9146595	1.195499	0.7855701	0.7821064	1.271725	0.9750214	0.5511799	1.18392	1.05357	0.661581	1.074049	1.02117
Stxbp5l	1.37833	1.41098	1.18535	1.37719	1.339199	1.385036	1.470615	1.379141	1.496479	1.3088	1.483719	1.413881	1.434679	1.408539
Syt6	NA	-2.89423	-2.528709	-2.39073	-2.213341	NA	-3.102665	-2.88275	-2.672031	-2.311571	-3.08732	NA	-2.41254	-2.813169
Slc25a44	-3.411549	-2.620659	-2.66552	NA	-2.72648	NA	-1.978046	-2.720758	-2.2082	NA	-3.06608	NA	-2.515131	-2.75197
Rbm25	0.21838	0.1302509	0.07126045	0.4430809	0.3823986	-0.1580448	0.4066143	0.1013012	-0.1123409	0.5643787	0.2950897	0.1306801	0.2091999	0.4474106
Celsr2	-2.240189	-1.50729	-2.436201	-1.602629	-2.22147	-1.452644	-1.818426	-2.221479	-2.838011	-1.634911	-2.183781	NA	-2.041611	-1.925301
Pik3r4	0.8030014	0.4106216	0.41255	0.4507599	0.4492588	0.3095055	0.4323654	0.4585514	0.6276989	0.2488499	0.7033901	0.3502407	0.5259399	0.4498405
Fabp3	2.262501	2.284481	1.7365	2.74958	2.722969	2.468094	2.329704	2.531462	1.926479	2.54261	2.277279	2.14665	2.0811	2.319109
Rab3b	1.333191	1.046341	1.111959	0.9899807	0.8767586	1.338366	1.223225	0.7260609	1.5336	1.118839	0.7279396	1.32987	0.3879089	0.9902592
Cald1	0.3826199	0.2142811	0.114769	0.5664501	0.2608585	0.2438259	0.2114639	0.2863598	0.07977867	0.6215286	0.4587193	0.06280136	0.2743301	0.2181206
Mrpl47	-2.32235	-2.927639	-3.488411	-2.897881	-3.29747	-2.792173	-2.703796	-2.783449	NA	-2.822981	-2.10701	-3.162399	-3.63891	-2.872351
