Protein.ID	protein_phase	protein_LL12	protein_LL16	protein_LL20	protein_LL24	protein_LL28	protein_LL32	protein_LL36	protein_LL40	protein_LL44	protein_LL48	protein_LL52	protein_LL56	protein_LL60	protein_LL64	protein_LL68	protein_LL72	protein_LL76	protein_LL80	protein_LL84	protein_LL88	protein_LL92	protein_LL96	protein_LL100	protein_LL104	protein_LL108	protein_LL112	protein_LL116	protein_LL120	protein_LL124	protein_LL128	protein_mean.level	protein_max.level	protein_rhythm.pvalue	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner
AT5G37850.1	23.2088610172607	13161.22016	29622.61233	16261.36852	23830.50517	23524.38277	30949.18262	39271.0709	27236.01043	35836.48629	25652.43273	32517.30084	31062.09888	18919.00099	29275.73705	33258.21323	20471.53714	31446.58438	44670.59781	14837.95145	20918.3975	16284.6407	16648.80488	28912.55156	50543.14831	13903.37918	13903.12447	15805.44411	18313.97838	19296.67542	25178.88083	25383.777301	50543.14831	0.284824653126055	343	23.27	25.88
AT5G38430.1	12.0000442566027	20321321.9	17342321.94	16088610.94	20260625.6	13521226.03	12374164.56	22238863.75	16693195.13	18513952.72	15695170.99	21538354.5	18362752.05	15745371.22	16527985.24	17569779.84	12617418.89	15305603.35	16863826.16	19173598	15869743.38	14560423.08	14598574.2	17825592.26	17439943.54	15340517.62	13598478.61	14055548.18	17227489.55	16499445.01	17330075.58	16703332.4606667	22238863.75	0.415942040235537	181	24.65	27.25
AT5G38480.1	17.1717425576764	1554081.041	1664110.367	1234532.405	1359848.159	1256794.833	1627445.662	2086974.129	1563562.935	1403180.588	1367946.709	1513297.758	1625848.645	1421728.653	1688949.803	1717601.004	1337551.887	1498363.175	1738719.928	1733358.129	1420130.246	1250649.056	1252154.589	1569396.169	1515745.4	1619332.697	1095644.815	1192416.784	1491775.667	1802713.266	1625558.14	1507647.08796667	2086974.129	0.00775119439316963	255	22.57	24.89
AT5G38520.2	16.304440905232	291107.9463	289745.1545	351479.8415	498045.4899	381528.7035	276570.5253	323307.6058	264346.1584	377424.2565	269709.2165	430316.8744	299981.0838	391961.2837	407201.0334	320760.4191	233388.2498	437687.3902	245817.3139	243917.6658	268661.5106	280569.2295	298168.5236	335653.8366	299484.9383	347307.6751	388047.7476	342458.1911	282210.8078	303578.8378	456435.5644	331229.10249	498045.4899	0.785504599195442	374	23.33	26.16
AT5G38660.1	12.0000600137165	1295038.765	1329313.46	1218603.072	1068917.19	1207108.704	1083690.74	1022299.347	1085262.905	1120145.203	1056095.886	981862.3124	1320221.134	1187305.824	1020210.972	1207409.416	1097198.828	952908.7995	874793.7051	1135988.583	1267476.678	1118620.636	1148603.749	1058887.834	1142040.19	1328001.91	1133504.269	1251690.146	913612.6346	821451.2657	1216777.261	1122168.04731	1329313.46	0.0212189025809994	286	23.1	25.8
AT5G38830.1	14.8143315176496	3810.24215	9126.76623	1626.016328	5724.797809	9519.543091	50403.13474	5573.578743	10821.68074	5263.001921	5830.566902	7530.889181	3833.568958	20175.00932	4899.942418	9288.980316	793.2162049	7106.566136	4667.955888	3950.438472	5221.04036	4956.013275	2020.812511	2678.472871	1932.687497	3182.705893	1316.375774	1952.608638	3176.930768	5093.22878	1686.711274	6772.11610629667	50403.13474	0.881551643407521	511	23.81	26.12
AT5G38940.1	13.5495708253068	4722.035259	2691.530624	11238.32424	17481.58637	2622.913122	6818.421504	5703.796018	16272.51191	17554.71954	6325.487568	11613.08676	7417.994721	11278.16148	2748.983966	9434.48569	26614.71834	6116.498389	11185.0121	2819.753374	17671.67493	7827.798286	10780.98258	12327.91995	11852.23266	6866.115271	9286.285171	9883.980167	12614.45408	501.0416309	10981.78845	9708.47647169667	26614.71834	0.305194774493604	223	22.37	25.63
AT5G39570.1	12.0000600137165	3156573.98	3165002.117	2354811.382	2814750.628	2506560.998	2950410.217	3291512.455	2998863.491	2861516.922	2955585.038	2584371.791	2642239.704	3079979.224	2219711.502	3247013.306	2422779.204	2342891.087	2591070.488	2772319.055	3044086.827	2452124.664	2760230.598	1406184.015	3013843.139	1747253.915	1085197.362	2472325.26	1901937.26	2677283.937	1466928.789	2566178.61183333	3291512.455	0.195345346682595	340	23.13	25.98
AT5G39830.1	15.8021216464681	68984.36998	87852.76523	61360.76396	74965.69226	67765.21545	98936.50653	73665.16584	100044.7623	83846.02113	58993.00355	73281.13592	71378.05236	83110.19389	65992.86058	84872.63661	72674.80389	64598.78379	59303.25719	76148.58161	70294.16282	61666.26616	56330.34161	64611.35791	56913.36564	108270.8973	56061.09459	67813.31186	77025.78184	71335.36708	60955.8085	72635.0775793333	108270.8973	0.276747366630479	448	21.82	24.7
AT5G40370.2	12.0000600137165	690451.4479	622196.4103	594153.0405	562084.6617	625143.5884	524653.596	715519.8776	532221.5778	677955.1439	444906.6389	660126.9908	699539.2633	508605.2034	481140.0307	515469.4722	409310.2132	416605.0208	558103.9127	557091.6648	451037.1987	353991.4184	340604.6633	558918.4845	536333.8499	424270.5812	361421.9868	412169.8583	398070.4821	412040.2939	443668.7521	516260.17747	715519.8776	0.213017154066631	136	24.21	27.36
AT5G40450.1	10.4424539672867	163555.6109	148091.3984	99933.43104	121670.8678	93513.76321	136987.7263	158556.9101	155722.9467	163224.4573	85241.77864	104769.4777	95149.90309	142482.6726	119800.2575	157653.6934	94036.15779	109418.6515	103245.1859	156005.9573	112494.411	115971.6807	109063.8758	153294.2944	116381.848	109901.3435	71779.69751	136013.4507	87715.1223	91646.24611	107554.3605	120695.905923	163555.6109	0.0460414565834186	2889	19.85	20.7
AT5G40950.1	0.177753813178995	416192.6687	592159.2586	989155.3507	900716.78	766210.3747	652693.4675	531548.3748	889095.5464	929736.577	553858.2145	884486.4781	915320.2667	735871.6693	604844.2841	499070.7413	744713.696	760035.7747	557550.7717	655143.1103	858122.384	894587.8191	855726.4462	1083180.505	1236616.761	1005615.345	1135495.207	1303712.992	820940.2235	809395.513	995498.577	819243.172596667	1303712.992	0.645909606767427	198	22.62	24.93
AT5G41200.1	11.383241034487	364673.4154	61340.4536	110941.2984	33805.02333	46005.64627	88944.72007	44231.96872	108636.594	37537.48199	82854.87789	45609.78299	47148.73393	74504.6163	36037.59547	30294.59604	50804.99259	43084.30614	33952.81981	80010.8879	71749.05943	77959.97878	49238.39477	45254.74951	83687.12305	47336.85261	23534.0182	108085.2131	74449.76513	77855.21768	35197.56941	70492.258417	364673.4154	0.66483242493192	330	23.46	26.04
AT5G41520.1	12.999941714815	473527.6837	351356.9447	418558.7596	443845.1798	431916.5313	480188.5658	425748.8834	564834.4516	502665.6634	376883.0136	400433.1795	385735.4525	304722.4464	408038.2059	389699.5048	314464.7807	390091.6952	392521.9539	353627.5165	519340.0689	370973.4633	382385.4908	506617.7761	432538.2143	512775.7247	424772.9588	382300.6122	527996.9364	368334.8013	636422.4235	429110.62942	636422.4235	0.788001286082986	180	23.62	25.58
AT5G41670.1	12.0000600137165	388069.8594	346202.7239	265041.7664	321716.7113	307027.7301	342019.2383	350623.8753	269053.5343	278155.6616	259836.2122	307632.1386	277546.704	257665.9818	305700.3944	276951.5076	220522.1238	237017.8501	289821.2734	304769.564	225328.6108	219437.775	230909.6269	335352.639	234743.7055	305757.0049	245178.1007	190504.3217	249856.4058	279420.4988	339584.7976	282048.277906667	388069.8594	0.0265617917716319	487	22.48	24.97
AT5G42080.1	9.4656666796437	19863.11769	18395.11767	25240.90226	14480.54632	14611.74299	11025.51546	23282.52616	22681.64054	25342.22421	16281.65113	16511.92591	18692.80429	16101.20731	18818.04698	18995.10536	17776.18152	11226.13108	12451.57633	16121.03622	8493.284469	21041.31648	23092.95538	20254.33038	9097.691363	20825.24691	18336.83012	27415.98776	11684.64854	12391.36567	15364.14053	17529.8932344	27415.98776	3.64702608783816e-05	610	22.86	25.28
AT5G42390.1	18.4894148584195	33236.88475	269168.4302	57965.11811	291079.3794	289141.6969	566478.433	220936.0631	363704.5365	318891.083	281632.7769	260934.7801	341448.9052	297058.3766	213367.7812	144188.9529	193756.9223	234954.3917	168164.9699	178513.4377	312632.7131	255219.9331	245072.2327	126653.1917	176740.3648	101438.5424	17611.28658	235490.9267	262299.7263	295281.4788	129977.4238	229434.691314667	566478.433	0.594271158866629	1265	22.94	24.99
AT5G42490.1	2.93052840347301	125695.9705	213921.3276	232576.7128	227826.6126	249020.4509	504120.1922	115745.7289	154798.6993	197731.5366	111250.1622	205857.904	324432.2936	187368.5362	139594.8771	170733.8272	133431.8638	236546.9649	161808.3301	148225.24	511708.392	184036.0537	222652.5617	334648.9246	267539.6436	283811.9243	462208.4894	237793.8912	237774.5525	177963.9305	212724.6417	232451.674523333	511708.392	0.235827947979375	1087	22.1	23.75
AT5G42650.1	12.0000600137165	11842250.81	10788094.23	8576768.566	9210742.267	10655739.97	11678109.05	11381522.28	11132912.23	10873513.83	7620418.734	9758299.546	9320271.577	10490290.26	9285996.191	9351749.968	7776945.276	9161944.125	9688693.921	8214804.95	9652398.664	8150518.051	8373835.674	11395165.36	8741987.374	10278576.3	8216296.033	10307339.95	9593570.835	10386022.42	10988837.29	9763120.5244	11842250.81	0.0607042231317489	518	24.28	26.89
AT5G42740.1	12.0000600137165	611049.1481	506152.5625	318208.389	529151.6365	526531.2385	399106.7118	584926.2271	328514.5922	458690.7429	390835.219	433845.8458	373503.3958	528603.2025	483923.3356	515470.7972	321697.7027	376031.2235	497304.5867	508782.6808	352203.6438	287514.2074	288639.5724	511907.0369	303705.2888	412625.9951	354971.138	282115.8532	399593.3762	360394.0414	495643.6332	424721.434153333	611049.1481	0.139376598037172	560	23.34	25.87
AT5G42980.1	24.7595487512811	2177403.857	1880864.622	1953075.013	2794638.123	3154314.099	2301313.72	2394722.947	1921942.48	2121501.687	1844517.683	2014570.385	2131040.781	1733039.882	1875978.753	1904549.022	1778262.092	1685986.415	2070941.846	1506600.996	1541796.996	2000201.132	1977097.661	1991700.698	1792880.604	1982784.32	1832711.983	2091831.153	1258427.019	1806900.52	1823066.137	1978155.42086667	3154314.099	0.81897509355493	118	24.18	26.8
AT5G43230.1	18.3444796931158	8619.594441	7990.145938	18056.6927	14790.41334	22321.51146	14559.61668	12595.75416	14625.52846	19161.74045	8318.427922	8950.762841	18570.37097	19088.47083	13438.20789	13636.11036	11371.20953	14947.87201	12694.99036	9384.453584	4628.314209	13951.54659	11760.34021	6753.012479	15488.8857	6114.443968	8925.309724	20558.79334	3502.809921	9706.06806	5632.298526	12338.1232217667	22321.51146	0.823104415800373	848	22.83	25.08
AT5G43330.1	15.5729460077909	1449.603042	13528.66372	41687.25073	47029.04514	47021.10428	21281.40599	16238.52668	24676.30273	34622.64662	18446.41069	35831.39627	32515.41086	39496.55895	16475.77276	23130.65723	12561.04946	29536.72707	19009.56591	19529.45656	16370.74884	32227.07416	26484.94643	29893.29831	28873.37894	50154.41021	37398.75807	38094.71741	14840.56621	24030.21774	37855.38807	27676.3686360667	50154.41021	0.667359872009434	332	22.27	24.79
AT5G43600.1	12.999941714815	103.8726733	5932.303304	951.4268538	2741.716585	4515.972562	406.1789033	12.26637357	3408.961787	NA	6339.784844	NA	3621.596467	0.056724144	236.7210939	7.081535024	64.44121956	330.5913193	94.7055146	4057.187125	6720.584051	5197.71634	480.1241626	3997.499118	3.343259861	2721.613597	0.314092323	6326.961066	4837.050712	169.6162153	5489.614111	2456.0464860565	6720.584051	0.574670290789559	476	22.31	24.98
AT5G43830.1	8.801481534901	40806.81754	59371.4729	56094.32604	70480.83243	62102.8304	80689.42059	45331.361	47442.38172	63605.61546	58888.76901	76250.14561	67227.03992	68550.69925	50971.97581	65492.56951	58267.33396	53668.71722	54287.24528	62557.63867	95204.24149	90890.22754	58264.90409	86413.4777	101613.6435	58347.88557	89039.87967	100323.7796	91420.34522	71468.47175	88866.21403	69131.3420826667	101613.6435	0.683082438949117	251	23.61	26.22
AT5G43940.2	15.0109529255065	2296425.812	2941207.11	2043052.485	3077651.101	3168286.253	3292808.041	2431555.842	2857783.631	2648429.913	2453948.276	3193117.536	3014737.877	2802403.623	2183046.908	2472614.01	2161115.085	2294998.595	2241327.104	2521513.119	2621871.924	2475395.4	2434442.24	2724251.024	2467559.619	2152449.121	2017204.204	2364012.844	2347395.581	2279782.352	2407260.693	2546254.91076667	3292808.041	0.481225268444967	391	23.08	25.64
AT5G43960.1	12.0000600137165	240025.4904	226945.0595	128058.1891	163341.1206	156112.8503	265526.9594	209487.1865	177774.0552	169903.5457	153461.2469	148689.5013	172594.6538	163569.3803	148649.6068	209640.2019	134598.4055	170967.8347	173333.2227	106736.5874	151524.7606	115314.7888	140332.9522	158107.9942	167243.8771	152335.1978	159600.9373	133964.7775	199807.0355	176552.939	212308.7533	169550.30371	265526.9594	0.137954350661971	450	22.59	24.15
AT5G44070.1	12.0000600137165	99081.55327	104139.9561	58186.72457	50846.2201	97763.21115	79002.81695	49265.2813	62351.09175	58053.73322	49687.71416	81356.92277	77387.01618	63556.40751	56991.19646	52174.35379	36905.33966	54214.87626	39528.21035	77101.1266	55508.08215	39852.61017	36403.82699	46325.50663	59840.34589	70238.34998	13319.08738	62968.06337	73674.14702	52755.60671	29243.16507	59590.7514503333	104139.9561	0.399133834497651	485	23.75	25.96
AT5G44130.1	12.0000600137165	871042.6951	703635.0972	600670.3996	772171.6646	633791.6725	725695.3506	692850.8534	676723.4329	623744.8762	582026.9005	588006.7595	587363.6862	552466.4606	616831.3277	760800.8518	503371.0017	542224.5242	545421.1698	589882.1295	642614.9889	444666.1867	542238.4039	737857.4262	625616.797	520748.3163	558394.8303	477572.0439	584518.4301	587683.3773	688419.3372	619301.699713333	871042.6951	0.571578035484114	247	21.34	24.08
AT5G44340.1	12.0000600137165	1348440.688	1265641.277	1253956.065	1308344.45	1119926.246	1271225.081	1262799.991	815499.7017	878711.8959	867159.9681	1205078.629	1535028.237	883842.0523	1011373.716	899576.4293	685571.2945	816384.4202	971965.6291	1273282.638	724809.581	949199.677	888638.6754	1072712.535	1041184.864	913241.2444	900634.995	985594.4533	777611.9664	966629.593	925596.6146	1027322.08694	1535028.237	0.164857193942785	444	23.42	25.47
AT5G45170.1	16.7875223987424	9281.980156	12769.90646	16609.1959	22465.70056	18280.47255	7179.108465	15481.04483	11924.70212	13788.93132	7768.222081	20877.27159	21676.24397	12887.56559	17979.38081	11874.48727	8082.538239	18186.68315	15747.32078	14034.14022	12129.94978	17229.0929	12102.7088	14900.44918	21609.88093	20229.64451	10465.89213	12208.57027	4453.538728	15856.44527	12174.29611	14341.8454889667	22465.70056	0.368768375222358	372	22.41	25
AT5G45390.1	7.5810779524221	673341.9481	746317.8463	715835.1329	750547.5889	601693.662	539148.0861	817241.9506	719753.8687	889259.7984	666869.325	929949.0793	818630.4285	644824.1757	880540.4068	740512.014	562229.2902	656616.5518	627804.5963	734474.6674	650956.6704	827831.5748	857905.5644	783975.3082	710828.0103	721073.7678	832898.0858	717129.1023	703095.7882	647143.7699	888393.3011	735227.378673333	929949.0793	0.4778748212247	292	21.88	24.47
AT5G45620.1	20.004764230404	3802.500448	7258.635706	32982.65612	30963.13737	31153.05528	14034.36013	9751.098165	30225.32101	30793.49602	12801.79223	30665.17825	20859.76943	26590.6689	26996.87179	18552.06334	16022.78318	25576.67336	7932.642316	9802.032381	15064.37052	21449.52803	23667.39067	16297.72914	15496.14836	26378.44561	21250.87085	33921.8965	8423.890643	11674.69151	32716.45588	20436.8717713	33921.8965	0.399033370565075	386	24.55	27.46
AT5G45680.1	21.1480648450949	111099.5237	142026.5298	112545.7175	147548.5923	132857.8536	129222.0326	117639.0659	168756.7484	169878.5926	81280.31309	162092.7117	144507.0398	137995.0753	117161.1526	154746.1404	101816.408	122966.1999	113099.7144	122306.62	85844.01046	106379.299	77587.70425	102209.9508	117116.7035	158895.2408	80787.64378	144567.7811	93907.82898	127149.6456	67553.64216	121718.182734	169878.5926	0.757336202304536	208	22.38	25.21
AT5G45930.1	15.9204510972964	273736.6941	255818.1768	178827.8731	196949.8188	172819.4656	256329.1843	319386.3719	256188.2741	200406.2111	210153.9243	215681.2707	237430.8845	143427.73	210798.9042	232112.5596	210904.381	194622.4476	277954.935	203462.4633	236285.9345	194419.0595	184385.4561	281883.156	259601.8264	192617.7183	181445.6166	162086.0979	227375.6468	264712.3771	279737.1882	223718.72158	319386.3719	0.0290499546492536	418	21.96	24.02
AT5G45950.1	6.5320659466523	16230.98289	19566.98184	38680.46776	56466.5864	27049.09103	11120.82221	49185.65812	34494.18815	59298.94113	15201.60577	24386.07343	13610.33641	87184.41474	24510.66101	67638.2678	20365.31066	21660.09697	20644.92329	29634.33504	18037.68039	20408.71615	30303.09408	25792.05564	19085.79299	29150.91932	24589.48397	31794.49167	21064.6683	13800.16612	20144.41112	29703.3741466667	87184.41474	0.0794456463411492	357	24.46	27.56
AT5G46110.4	2.99994171481499	2674931.298	3500312.046	3562598.076	3771647.218	3201770.015	3948014.09	3406536.372	3785952.287	3710008.001	3015399.116	3696654.242	3518522.602	3826488.476	3115727.406	4371131.282	3271263.916	3439365.211	3591890.57	3570691.857	4715905.413	3472906.517	4221036.739	4857796.97	4269013.998	4831924.685	4275751.809	3632462.619	4579717.106	4376223.258	4888198.14	3836661.37783333	4888198.14	0.857637007720244	415	24.94	28.35
AT5G46290.3	12.0000600137165	2080460.138	1981982.734	1791148.158	2211293.102	1733653.038	1826297.728	1940451.611	1663513.018	1938538.176	1580739.501	1667534.845	1762476.767	1788743.273	1590519.648	2031253.166	1430530.141	1474659.06	1499700.074	1831975.603	1556824.888	1469664.576	1661853.726	1879770.636	1454543.566	1699685.701	1514977.982	1556006.685	1680250.628	1544461.182	1694954.422	1717948.79243333	2211293.102	0.592879745347141	489	21.98	24.33
AT5G46420.1	1.7633706009755	15432.42419	9038.696317	8437.432609	12313.06976	11763.69848	19767.7248	9777.167631	10167.33802	13082.05231	11571.75588	9157.201599	11170.46019	11466.71253	11937.60632	13412.71728	9051.626917	10408.40896	9921.730897	5769.908542	14684.34318	10665.35461	10757.63247	18151.26673	16895.98898	12528.25719	14478.4664	10670.44343	18833.63908	14943.93387	16632.29151	12429.6450227333	19767.7248	0.463518693282046	653	23.08	25.19
AT5G46430.1	9.767794687571	101268.5987	135110.6615	138714.7519	147210.3051	155496.2144	154092.4409	111966.7152	150459.6007	107426.3531	88089.91148	156726.1011	134959.9267	141352.1115	123031.2811	111920.1133	127517.5742	115171.8422	103743.6789	132639.3119	188744.381	120016.2992	144919.6749	115727.4639	140672.5584	168995.4106	165047.6129	131794.3891	133329.6746	119960.5897	146668.4078	133759.131866	188744.381	0.606519951640377	133	24.42	26.44
AT5G46580.1	7.998187944208	4782.692261	1143.105296	2770.216378	245.0872853	2044.100978	3712.499392	1221.330297	3352.405588	787.5508983	6365.71307	1360.420515	1454.660636	1591.556064	2376.33858	2459.172784	3575.00655	2147.108339	2719.971343	5360.328941	9454.120833	9178.432549	1543.921998	11750.59091	6448.55825	9845.283722	3939.006329	8252.897269	17213.33371	6263.319944	26572.12904	5331.02865832	26572.12904	0.900025320161312	711	23.99	26.56
