Gene.ID	AFFY.ATH1	Protein.ID	Transcript.ID
AT3G60530	251373_at	AT3G60530.1	AT3G60530.1
AT2G39400	266983_at	AT2G39400.2	AT2G39400.2
AT2G39400	266983_at	AT2G39400.1	AT2G39400.1
AT4G04990	255252_at	AT4G04990.1	AT4G04990.1
AT1G09380	264505_at	AT1G09380.1	AT1G09380.1
AT3G48840		AT3G48840.1	AT3G48840.1
AT3G48840		AT3G48840.2	AT3G48840.2
AT5G61800	247518_at	AT5G61800.1	AT5G61800.1
AT5G01445		AT5G01445.1	AT5G01445.1
AT4G35500	253137_at	AT4G35500.1	AT4G35500.1
AT4G35500	253137_at	AT4G35500.2	AT4G35500.2
AT1G80310	260302_at	AT1G80310.1	AT1G80310.1
AT1G66550	256364_at	AT1G66550.2	AT1G66550.2
AT1G66550	256364_at	AT1G66550.1	AT1G66550.1
AT5G02940	250960_at	AT5G02940.2	AT5G02940.2
AT5G02940	250960_at	AT5G02940.1	AT5G02940.1
AT1G68430	259857_at	AT1G68430.1	AT1G68430.1
AT2G20610	263714_at	AT2G20610.2	AT2G20610.2
AT2G20610	263714_at	AT2G20610.1	AT2G20610.1
AT1G50870	249455_s_at	AT1G50870.1	AT1G50870.1
AT3G05560	259112_at	AT3G05560.2	AT3G05560.2
AT3G05560	259112_at	AT3G05560.3	AT3G05560.3
AT3G05560	259112_at	AT3G05560.1	AT3G05560.1
AT5G12080	250326_at	AT5G12080.3	AT5G12080.3
AT5G12080	250326_at	AT5G12080.2	AT5G12080.2
AT5G12080	250326_at	AT5G12080.1	AT5G12080.1
AT2G26570	245028_at	AT2G26570.2	AT2G26570.2
AT2G26570	245028_at	AT2G26570.1	AT2G26570.1
AT5G07010	250662_at	AT5G07010.1	AT5G07010.1
AT3G63040	251202_at	AT3G63040.1	AT3G63040.1
AT3G11385		AT3G11385.1	AT3G11385.1
AT3G62800	251233_at	AT3G62800.3	AT3G62800.3
AT3G62800	251233_at	AT3G62800.1	AT3G62800.1
AT3G62800	251233_at	AT3G62800.2	AT3G62800.2
ATCG00900	244992_s_at	ATCG00900.1	ATCG00900.1
AT5G01530	251082_at	AT5G01530.1	AT5G01530.1
AT2G28690	263436_at	AT2G28690.1	AT2G28690.1
AT4G20050	254494_at	AT4G20050.1	AT4G20050.1
AT4G20050	254494_at	AT4G20050.5	AT4G20050.5
AT4G20050	254494_at	AT4G20050.3	AT4G20050.3
AT4G20050	254494_at	AT4G20050.2	AT4G20050.2
AT4G20050	254494_at	AT4G20050.6	AT4G20050.6
AT4G20050	254494_at	AT4G20050.7	AT4G20050.7
AT4G20050	254494_at	AT4G20050.4	AT4G20050.4
AT5G53810	248229_at	AT5G53810.1	AT5G53810.1
AT4G12530	254829_at	AT4G12530.1	AT4G12530.1
AT3G49744		AT3G49744.1	AT3G49744.1
AT5G28820	245923_at	AT5G28820.1	AT5G28820.1
AT5G19160		AT5G19160.1	AT5G19160.1
AT5G19160		AT5G19160.2	AT5G19160.2
AT1G76730	259880_at	AT1G76730.1	AT1G76730.1
AT1G03970	265040_at	AT1G03970.1	AT1G03970.1
AT1G21090	261454_at	AT1G21090.1	AT1G21090.1
AT1G21090	261454_at	AT1G21090.2	AT1G21090.2
AT3G07260	258822_s_at	AT3G07260.1	AT3G07260.1
AT4G23170		AT4G23170.1	AT4G23170.1
AT1G44780	261325_at	AT1G44780.2	AT1G44780.2
AT1G44780	261325_at	AT1G44780.1	AT1G44780.1
AT1G60880		AT1G60880.1	AT1G60880.1
AT1G06160	260783_at	AT1G06160.1	AT1G06160.1
AT4G30380	253616_at	AT4G30380.2	AT4G30380.2
AT4G30380	253616_at	AT4G30380.1	AT4G30380.1
AT2G20619		AT2G20619.1	AT2G20619.1
AT3G05830	258744_at	AT3G05830.2	AT3G05830.2
AT3G05830	258744_at	AT3G05830.1	AT3G05830.1
AT3G05830	258744_at	AT3G05830.3	AT3G05830.3
AT5G11430	250370_at	AT5G11430.6	AT5G11430.6
AT5G11430		AT5G11430.2	AT5G11430.2
AT5G11430		AT5G11430.4	AT5G11430.4
AT5G11430	250370_at	AT5G11430.3	AT5G11430.3
AT5G11430		AT5G11430.5	AT5G11430.5
AT5G11430	250370_at	AT5G11430.1	AT5G11430.1
AT1G20530	259565_at	AT1G20530.1	AT1G20530.1
AT2G40240	263822_at	AT2G40240.1	AT2G40240.1
AT5G49170	248623_at	AT5G49170.1	AT5G49170.1
AT1G16710	255762_at	AT1G16710.5	AT1G16710.5
AT1G16710	255762_at	AT1G16710.7	AT1G16710.7
AT1G16710	255762_at	AT1G16710.1	AT1G16710.1
AT1G16710	255762_at	AT1G16710.4	AT1G16710.4
AT1G16710	255762_at	AT1G16710.8	AT1G16710.8
AT1G16710	255762_at	AT1G16710.10	AT1G16710.10
AT1G16710	255762_at	AT1G16710.6	AT1G16710.6
AT1G16710	255762_at	AT1G16710.3	AT1G16710.3
AT1G16710	255762_at	AT1G16710.9	AT1G16710.9
AT1G16710	255762_at	AT1G16710.2	AT1G16710.2
AT1G07590	261438_at	AT1G07590.1	AT1G07590.1
AT1G07590	261088_at	AT1G07590.1	AT1G07590.1
AT1G32080	255719_at	AT1G32080.1	AT1G32080.1
AT1G21100	261459_at	AT1G21100.1	AT1G21100.1
AT1G73150	262361_at	AT1G73150.1	AT1G73150.1
AT1G73150	262361_at	AT1G73150.2	AT1G73150.2
AT3G51750	252073_at	AT3G51750.3	AT3G51750.3
AT3G51750	252073_at	AT3G51750.1	AT3G51750.1
AT3G51750	252073_at	AT3G51750.2	AT3G51750.2
AT1G07010	256049_at	AT1G07010.1	AT1G07010.1
AT1G07010	256049_at	AT1G07010.2	AT1G07010.2
AT1G07010	256049_at	AT1G07010.3	AT1G07010.3
AT5G09225		AT5G09225.1	AT5G09225.1
AT1G61566	265007_s_at	AT1G61566.1	AT1G61566.1
AT4G29530	253673_at	AT4G29530.2	AT4G29530.2
AT4G29530	253673_at	AT4G29530.1	AT4G29530.1
AT4G20565	254473_s_at	AT4G20565.1	AT4G20565.1
AT2G07751	244920_s_at	AT2G07751.1	AT2G07751.1
AT2G07751	263502_s_at	AT2G07751.1	AT2G07751.1
AT2G07751	244921_s_at	AT2G07751.1	AT2G07751.1
AT1G65541		AT1G65541.1	AT1G65541.1
AT2G01050		AT2G01050.1	AT2G01050.1
AT2G34090	256715_at	AT2G34090.3	AT2G34090.3
AT2G34090	256715_at	AT2G34090.2	AT2G34090.2
AT2G34090	256715_at	AT2G34090.1	AT2G34090.1
AT2G34090	256715_at	AT2G34090.4	AT2G34090.4
AT2G34090	256715_at	AT2G34090.5	AT2G34090.5
AT1G70830		AT1G70830.3	AT1G70830.3
AT1G70830	262312_at	AT1G70830.2	AT1G70830.2
AT1G70830		AT1G70830.5	AT1G70830.5
AT1G70830	262312_at	AT1G70830.4	AT1G70830.4
AT1G70830	262312_at	AT1G70830.1	AT1G70830.1
AT3G46680	252477_at	AT3G46680.1	AT3G46680.1
AT2G17370	264856_at	AT2G17370.1	AT2G17370.1
AT4G13615		AT4G13615.1	AT4G13615.1
AT1G52920	260145_at	AT1G52920.1	AT1G52920.1
AT1G24405		AT1G24405.1	AT1G24405.1
AT2G27490	265637_at	AT2G27490.4	AT2G27490.4
AT2G27490	265637_at	AT2G27490.1	AT2G27490.1
AT2G27490	265637_at	AT2G27490.3	AT2G27490.3
AT2G27490	265637_at	AT2G27490.2	AT2G27490.2
AT3G13276		AT3G13276.1	AT3G13276.1
AT1G71740	261509_at	AT1G71740.1	AT1G71740.1
AT3G05780	258740_at	AT3G05780.1	AT3G05780.1
AT3G08360			AT3G08360.1
AT3G06725			AT3G06725.1
AT2G04195			AT2G04195.1
AT1G08613			AT1G08613.1
AT3G04265			AT3G04265.1
AT1G07447			AT1G07447.1
AT1G04943			AT1G04943.1
AT1G06373			AT1G06373.1
AT4G07815			AT4G07815.1
AT5G08765			AT5G08765.1
AT5G07805			AT5G07805.1
AT2G08990			AT2G08990.1
AT2G07595			AT2G07595.1
AT2G09135			AT2G09135.1
AT5G03485			AT5G03485.1
AT1G09597			AT1G09597.1
AT3G02625			AT3G02625.1
AT4G03815			AT4G03815.1
AT3G05965			AT3G05965.1
AT1G07317			AT1G07317.1
AT3G07965			AT3G07965.1
AT4G05205			AT4G05205.1
AT5G03525			AT5G03525.1
AT2G06395			AT2G06395.1
AT3G07765			AT3G07765.1
AT1G06443			AT1G06443.1
AT5G07115			AT5G07115.1
AT1G06427			AT1G06427.1
AT1G05117			AT1G05117.1
AT2G09755			AT2G09755.1
AT1G04967			AT1G04967.1
AT5G02425			AT5G02425.1
AT3G05735			AT3G05735.1
AT1G04137			AT1G04137.1
AT1G09503			AT1G09503.1
AT5G02485			AT5G02485.1
AT5G06455			AT5G06455.1
AT3G06525			AT3G06525.1
AT2G04835			AT2G04835.1
AT1G07597			AT1G07597.1
AT5G09825			AT5G09825.1
AT3G04365			AT3G04365.1
AT2G05005			AT2G05005.1
AT3G03165			AT3G03165.1
AT3G04335			AT3G04335.1
AT1G07617			AT1G07617.1
AT1G08393			AT1G08393.1
AT5G06635			AT5G06635.1
AT2G08365			AT2G08365.1
AT1G08553			AT1G08553.1
AT3G08345			AT3G08345.1
AT1G08977			AT1G08977.1
AT5G00790			AT5G00790.1
AT5G03515			AT5G03515.1
AT3G03655			AT3G03655.1
AT4G04065			AT4G04065.1
AT3G03285			AT3G03285.1
AT4G06065			AT4G06065.1
AT2G09180			AT2G09180.1
AT1G09767			AT1G09767.1
AT2G05495			AT2G05495.1
AT4G08915			AT4G08915.1
AT5G07865			AT5G07865.1
AT3G02155			AT3G02155.1
AT4G07020			AT4G07020.1
AT3G08875			AT3G08875.1
AT5G06875			AT5G06875.1
AT3G05275			AT3G05275.1
AT1G06603			AT1G06603.1
AT4G03875			AT4G03875.1
AT1G07723			AT1G07723.1
AT5G07995			AT5G07995.1
AT5G01045			AT5G01045.1
AT5G08585			AT5G08585.1
AT1G08587			AT1G08587.1
AT3G09525			AT3G09525.1
AT2G07885			AT2G07885.1
AT4G06890			AT4G06890.1
AT1G07793			AT1G07793.1
AT4G06005			AT4G06005.1
AT4G09125			AT4G09125.1
AT4G09885			AT4G09885.1
AT5G05235			AT5G05235.1
AT5G05445			AT5G05445.1
AT3G07495			AT3G07495.1
AT5G08165			AT5G08165.1
AT5G03935			AT5G03935.1
AT3G08310			AT3G08310.1
AT1G07133			AT1G07133.1
AT5G07445			AT5G07445.1
AT5G02015			AT5G02015.1
AT2G09170			AT2G09170.1
AT4G06860			AT4G06860.1
AT4G06345			AT4G06345.1
AT3G04385			AT3G04385.1
AT2G03885			AT2G03885.1
AT2G08465			AT2G08465.1
AT2G08355			AT2G08355.1
AT1G06123			AT1G06123.1
AT4G05895			AT4G05895.1
AT1G08007			AT1G08007.1
AT3G03035			AT3G03035.1
AT5G08975			AT5G08975.1
AT3G01285			AT3G01285.1
AT1G07337			AT1G07337.1
AT1G09013			AT1G09013.1
AT5G05875			AT5G05875.1
AT3G06285			AT3G06285.1
AT3G06055			AT3G06055.1
AT4G08975			AT4G08975.1
AT1G08703			AT1G08703.1
AT4G06105			AT4G06105.1
AT3G04245			AT3G04245.1
AT3G05605			AT3G05605.1
AT2G09955			AT2G09955.1
AT1G08403			AT1G08403.1
AT5G04715			AT5G04715.1
AT4G07985			AT4G07985.1
AT3G09605			AT3G09605.1
AT2G08075			AT2G08075.1
AT1G05177			AT1G05177.1
AT2G04085			AT2G04085.1
AT1G05413			AT1G05413.1
AT1G06023			AT1G06023.1
AT4G05425			AT4G05425.1
AT1G09343			AT1G09343.1
AT1G05793			AT1G05793.1
AT5G00985			AT5G00985.1
AT1G09123			AT1G09123.1
AT4G03535			AT4G03535.1
AT3G01655			AT3G01655.1
AT2G08545			AT2G08545.1
AT1G07417			AT1G07417.1
AT3G01105			AT3G01105.1
AT5G04205			AT5G04205.1
AT3G04565			AT3G04565.1
AT2G09265			AT2G09265.1
AT5G00795			AT5G00795.1
AT3G06855			AT3G06855.1
AT3G04325			AT3G04325.1
AT5G04865			AT5G04865.1
AT1G07383			AT1G07383.1
AT1G07353			AT1G07353.1
AT5G08945			AT5G08945.1
AT3G06185			AT3G06185.1
AT2G08220			AT2G08220.1
AT1G05597			AT1G05597.1
AT1G06133			AT1G06133.1
AT5G08665			AT5G08665.1
AT1G07787			AT1G07787.1
AT1G09117			AT1G09117.1
AT3G03835			AT3G03835.1
AT5G05415			AT5G05415.1
AT1G04313			AT1G04313.1
AT3G05705			AT3G05705.1
AT4G08365			AT4G08365.1
AT3G06605			AT3G06605.1
AT4G05920			AT4G05920.1
AT5G06735			AT5G06735.1
AT1G06413			AT1G06413.1
AT3G07675			AT3G07675.1
AT4G05295			AT4G05295.1
AT2G09270			AT2G09270.1
AT5G00975			AT5G00975.1
AT3G08175			AT3G08175.1
AT5G06495			AT5G06495.1
AT5G06065			AT5G06065.1
AT1G04377			AT1G04377.1
AT5G03215			AT5G03215.1
AT2G05875			AT2G05875.1
AT1G09807			AT1G09807.1
AT3G08050			AT3G08050.1
AT4G08505			AT4G08505.1
AT2G06365			AT2G06365.1
AT1G06567			AT1G06567.1
AT1G07167			AT1G07167.1
AT3G05555			AT3G05555.1
AT5G09835			AT5G09835.1
AT3G05485			AT3G05485.1
AT2G08175			AT2G08175.1
AT1G05567			AT1G05567.1
AT3G06405			AT3G06405.1
AT2G05865			AT2G05865.1
AT4G09895			AT4G09895.1
AT1G06347			AT1G06347.1
AT5G08485			AT5G08485.1
AT2G09005			AT2G09005.1
AT4G05840			AT4G05840.1
AT1G05003			AT1G05003.1
AT1G05713			AT1G05713.1
AT1G05103			AT1G05103.1
AT5G08895			AT5G08895.1
AT3G07665			AT3G07665.1
AT3G06685			AT3G06685.1
AT5G00940			AT5G00940.1
AT4G05945			AT4G05945.1
AT5G04785			AT5G04785.1
AT2G07645			AT2G07645.1
AT1G05903			AT1G05903.1
AT2G09285			AT2G09285.1
AT1G06687			AT1G06687.1
AT4G09085			AT4G09085.1
AT4G09045			AT4G09045.1
AT1G09953			AT1G09953.1
AT2G08450			AT2G08450.1
AT2G09185			AT2G09185.1
AT3G08745			AT3G08745.1
AT3G07745			AT3G07745.1
AT5G08265			AT5G08265.1
AT2G07285			AT2G07285.1
AT4G09155			AT4G09155.1
AT3G08315			AT3G08315.1
AT4G05795			AT4G05795.1
AT3G04205			AT3G04205.1
AT1G07763			AT1G07763.1
AT2G09250			AT2G09250.1
AT1G08677			AT1G08677.1
AT1G08697			AT1G08697.1
AT1G06507			AT1G06507.1
AT5G05135			AT5G05135.1
AT5G07555			AT5G07555.1
AT5G06285			AT5G06285.1
AT2G08675			AT2G08675.1
AT1G04133			AT1G04133.1
AT5G01575			AT5G01575.1
AT1G06513			AT1G06513.1
AT2G04785			AT2G04785.1
AT1G08913			AT1G08913.1
AT1G07533			AT1G07533.1
AT5G02205			AT5G02205.1
AT2G23040			AT2G23040.7
AT2G23040			AT2G23040.2
AT2G23040			AT2G23040.3
AT2G23040			AT2G23040.4
AT2G23040			AT2G23040.1
AT2G23040			AT2G23040.6
AT2G23040			AT2G23040.5
AT1G09307			AT1G09307.1
AT1G08147			AT1G08147.1
AT5G03615			AT5G03615.1
AT4G06335			AT4G06335.1
AT2G05215			AT2G05215.1
AT4G09995			AT4G09995.1
AT3G05995			AT3G05995.1
AT2G08160			AT2G08160.1
AT3G02135			AT3G02135.1
AT3G08450			AT3G08450.1
AT1G07437			AT1G07437.1
AT3G01445			AT3G01445.1
AT1G09263			AT1G09263.1
AT2G09765			AT2G09765.1
AT2G04745			AT2G04745.1
AT2G08010			AT2G08010.1
AT4G05625			AT4G05625.1
AT3G05025			AT3G05025.1
AT1G04397			AT1G04397.1
AT5G07935			AT5G07935.1
AT1G08433			AT1G08433.1
AT3G06765			AT3G06765.1
AT1G07873			AT1G07873.1
AT2G09770			AT2G09770.1
AT5G01855			AT5G01855.1
AT3G05315			AT3G05315.1
AT4G06050			AT4G06050.1
AT1G06747			AT1G06747.1
AT4G08585			AT4G08585.1
AT3G01195			AT3G01195.1
AT2G04635			AT2G04635.1
AT5G06925			AT5G06925.1
AT4G05780			AT4G05780.1
AT1G06007			AT1G06007.1
AT1G06127			AT1G06127.1
AT2G05885			AT2G05885.1
AT1G04323			AT1G04323.1
AT1G06363			AT1G06363.1
AT4G07015			AT4G07015.1
AT2G08955			AT2G08955.1
AT3G08755			AT3G08755.1
AT3G04675			AT3G04675.1
AT1G04493			AT1G04493.1
AT5G06785			AT5G06785.1
AT3G02685			AT3G02685.1
AT2G08880			AT2G08880.1
AT5G00835			AT5G00835.1
AT4G03785			AT4G03785.1
AT5G08455			AT5G08455.1
AT4G04945			AT4G04945.1
AT3G01885			AT3G01885.1
AT4G08845			AT4G08845.1
AT1G09317			AT1G09317.1
AT3G03605			AT3G03605.1
AT2G08535			AT2G08535.1
AT5G01705			AT5G01705.1
AT5G08955			AT5G08955.1
AT3G03805			AT3G03805.1
AT4G09915			AT4G09915.1
AT2G04685			AT2G04685.1
AT5G04575			AT5G04575.1
AT5G03915			AT5G03915.1
AT1G06307			AT1G06307.1
AT4G09115			AT4G09115.1
AT3G05645			AT3G05645.1
AT1G08033			AT1G08033.1
AT1G04403			AT1G04403.1
AT1G09357			AT1G09357.1
AT3G01565			AT3G01565.1
AT4G09015			AT4G09015.1
AT3G06555			AT3G06555.1
AT1G07503			AT1G07503.1
AT5G08465			AT5G08465.1
AT3G01295			AT3G01295.1
AT1G05693			AT1G05693.1
AT1G06117			AT1G06117.1
AT4G07040			AT4G07040.1
AT1G07247			AT1G07247.1
AT5G02765			AT5G02765.1
AT5G03785			AT5G03785.1
AT3G03915			AT3G03915.1
AT3G06395			AT3G06395.1
AT3G08355			AT3G08355.1
AT5G03275			AT5G03275.1
AT1G06097			AT1G06097.1
AT3G08140			AT3G08140.1
AT1G07397			AT1G07397.1
AT3G01585			AT3G01585.1
AT2G08560			AT2G08560.1
AT1G09937			AT1G09937.1
AT1G07367			AT1G07367.1
AT4G07775			AT4G07775.1
AT3G02325			AT3G02325.1
AT5G04025			AT5G04025.1
AT1G05497			AT1G05497.1
AT3G06155			AT3G06155.1
AT4G04855			AT4G04855.1
AT4G07215			AT4G07215.1
AT2G08645			AT2G08645.1
AT5G04595			AT5G04595.1
AT1G09703			AT1G09703.1
AT4G07200			AT4G07200.1
AT2G08210			AT2G08210.1
AT2G06655			AT2G06655.1
AT1G09407			AT1G09407.1
AT5G07795			AT5G07795.1
AT1G07027			AT1G07027.1
AT5G07845			AT5G07845.1
AT1G09103			AT1G09103.1
AT4G09605			AT4G09605.1
AT3G09025			AT3G09025.1
AT3G02415			AT3G02415.1
AT1G08153			AT1G08153.1
AT3G02235			AT3G02235.1
AT1G04717			AT1G04717.1
AT4G05655			AT4G05655.1
AT3G06575			AT3G06575.1
AT1G07237			AT1G07237.1
AT4G04765			AT4G04765.1
AT1G09113			AT1G09113.1
AT5G09695			AT5G09695.1
AT4G08835			AT4G08835.1
AT1G07343			AT1G07343.1
AT2G09590			AT2G09590.1
AT5G04325			AT5G04325.1
AT3G07775			AT3G07775.1
AT2G05575			AT2G05575.1
AT2G04325			AT2G04325.1
AT2G08835			AT2G08835.1
AT1G09427			AT1G09427.1
AT3G05205			AT3G05205.1
AT5G06715			AT5G06715.1
AT5G03645			AT5G03645.1
AT2G07585			AT2G07585.1
AT5G06035			AT5G06035.1
AT3G06955			AT3G06955.1
AT1G06947			AT1G06947.1
AT3G07645			AT3G07645.1
AT5G03565			AT5G03565.1
AT1G04667			AT1G04667.1
AT3G06165			AT3G06165.1
AT1G08103			AT1G08103.1
AT1G04257			AT1G04257.1
AT5G07635			AT5G07635.1
AT5G06345			AT5G06345.1
AT2G06175			AT2G06175.1
AT2G08570			AT2G08570.1
AT2G03945			AT2G03945.1
AT4G03545			AT4G03545.1
AT5G03405			AT5G03405.1
AT2G08735			AT2G08735.1
AT1G08897			AT1G08897.1
AT1G04863			AT1G04863.1
AT5G05625			AT5G05625.1
AT4G08215			AT4G08215.1
AT2G06725			AT2G06725.1
AT4G05215			AT4G05215.1
AT1G05823			AT1G05823.1
AT1G07527			AT1G07527.1
AT4G07505			AT4G07505.1
AT3G08455			AT3G08455.1
AT2G05965			AT2G05965.1
AT1G05633			AT1G05633.1
AT1G08653			AT1G08653.1
AT2G08890			AT2G08890.1
AT1G08717			AT1G08717.1
AT5G03335			AT5G03335.1
AT2G07840			AT2G07840.1
AT2G08385			AT2G08385.1
AT2G06315			AT2G06315.1
AT1G09607			AT1G09607.1
AT3G04665			AT3G04665.1
AT5G01395			AT5G01395.1
AT4G07185			AT4G07185.1
AT1G04557			AT1G04557.1
AT1G09477			AT1G09477.1
AT4G05615			AT4G05615.1
AT5G07715			AT5G07715.1
AT1G06377			AT1G06377.1
AT2G08945			AT2G08945.1
AT1G08817			AT1G08817.1
AT3G05305			AT3G05305.1
AT5G09190			AT5G09190.1
AT4G08415			AT4G08415.1
AT5G01605			AT5G01605.1
AT1G07163			AT1G07163.1
AT4G07955			AT4G07955.1
AT1G08277			AT1G08277.1
AT5G05605			AT5G05605.1
AT5G01655			AT5G01655.1
AT2G08925			AT2G08925.1
AT1G06827			AT1G06827.1
AT5G05065			AT5G05065.1
AT1G06187			AT1G06187.1
AT5G06945			AT5G06945.1
AT2G07940			AT2G07940.1
AT5G05835			AT5G05835.1
AT1G06683	261994_at		AT1G06683.1
AT4G05315			AT4G05315.1
AT3G08465			AT3G08465.1
AT3G01075			AT3G01075.1
AT4G06455			AT4G06455.1
AT4G05245			AT4G05245.1
AT3G02985			AT3G02985.1
AT5G09965			AT5G09965.1
AT5G02075			AT5G02075.1
AT1G08397			AT1G08397.1
AT5G04245			AT5G04245.1
AT3G03705			AT3G03705.1
AT1G04983			AT1G04983.1
AT1G04337			AT1G04337.1
AT3G03005			AT3G03005.1
AT2G08250			AT2G08250.1
AT2G04175			AT2G04175.1
AT3G05085			AT3G05085.1
AT1G07267			AT1G07267.1
AT5G09205			AT5G09205.1
AT1G05233			AT1G05233.1
AT5G04725			AT5G04725.1
AT4G06980			AT4G06980.1
AT2G06955			AT2G06955.1
AT2G09750			AT2G09750.1
AT2G06995			AT2G06995.1
AT1G06743			AT1G06743.1
AT2G08165			AT2G08165.1
AT1G06057			AT1G06057.1
AT1G05803			AT1G05803.1
AT1G08247			AT1G08247.1
AT5G08385			AT5G08385.1
AT2G05555			AT2G05555.1
AT4G07805			AT4G07805.1
AT4G05025			AT4G05025.1
AT4G09185			AT4G09185.1
AT2G08830			AT2G08830.1
AT1G08763			AT1G08763.1
AT2G05975			AT2G05975.1
AT4G07050			AT4G07050.1
AT5G05045			AT5G05045.1
AT2G04665			AT2G04665.1
AT5G09465			AT5G09465.1
AT2G08305			AT2G08305.1
AT2G05395			AT2G05395.1
AT1G09773			AT1G09773.1
AT1G07413			AT1G07413.1
AT5G04165			AT5G04165.1
AT2G09725			AT2G09725.1
AT1G09047			AT1G09047.1
AT2G04345			AT2G04345.1
AT3G02665			AT3G02665.1
AT5G04815			AT5G04815.1
AT3G07295			AT3G07295.1
AT1G08883			AT1G08883.1
AT2G04465			AT2G04465.1
AT3G09095			AT3G09095.1
AT2G06415			AT2G06415.1
AT3G04625			AT3G04625.1
AT5G00970			AT5G00970.1
AT2G09195			AT2G09195.1
AT1G08907			AT1G08907.1
AT5G03465			AT5G03465.1
AT4G06450			AT4G06450.1
AT1G06313			AT1G06313.1
AT3G07325			AT3G07325.1
AT4G07180			AT4G07180.1
AT5G09955			AT5G09955.1
AT3G01965			AT3G01965.1
AT3G01625			AT3G01625.1
AT5G06405			AT5G06405.1
AT4G06765			AT4G06765.1
AT2G04005			AT2G04005.1
AT5G01065			AT5G01065.1
AT2G09385			AT2G09385.1
AT5G05545			AT5G05545.1
AT5G01275			AT5G01275.1
AT5G03395			AT5G03395.1
AT3G08775			AT3G08775.1
AT3G02995			AT3G02995.1
AT5G01285			AT5G01285.1
AT5G07905			AT5G07905.1
AT4G04115			AT4G04115.1
AT2G08895			AT2G08895.1
AT5G03815			AT5G03815.1
AT1G05443			AT1G05443.1
AT4G04805			AT4G04805.1
AT4G09285			AT4G09285.1
AT4G07645			AT4G07645.1
AT1G09337			AT1G09337.1
AT1G06613			AT1G06613.1
AT4G05880			AT4G05880.1
AT1G09833			AT1G09833.1
AT3G03985			AT3G03985.1
AT4G07115			AT4G07115.1
AT1G05303			AT1G05303.1
AT3G04345			AT3G04345.1
AT3G03825			AT3G03825.1
AT1G09197			AT1G09197.1
AT5G06545			AT5G06545.1
AT3G03465			AT3G03465.1
AT2G08495			AT2G08495.1
AT2G03985			AT2G03985.1
AT2G06705			AT2G06705.1
AT3G03715			AT3G03715.1
AT2G06575			AT2G06575.1
AT5G07605			AT5G07605.1
AT1G08063			AT1G08063.1
AT1G07373			AT1G07373.1
AT1G09303			AT1G09303.1
AT1G08623			AT1G08623.1
AT1G08833			AT1G08833.1
AT5G05925			AT5G05925.1
AT4G09575			AT4G09575.1
AT1G05937			AT1G05937.1
AT1G09373			AT1G09373.1
AT3G03505			AT3G03505.1
AT5G04385			AT5G04385.1
AT1G05027			AT1G05027.1
AT4G05885			AT4G05885.1
AT3G01125			AT3G01125.1
AT1G04287			AT1G04287.1
AT5G05335			AT5G05335.1
AT5G07035			AT5G07035.1
AT5G02865			AT5G02865.1
AT1G05067			AT1G05067.1
AT4G07060			AT4G07060.1
AT2G09015			AT2G09015.1
AT4G09485			AT4G09485.1
AT4G03855			AT4G03855.1
AT2G06035			AT2G06035.1
AT1G09173			AT1G09173.1
AT4G05740			AT4G05740.1
AT1G05313			AT1G05313.1
AT1G06317			AT1G06317.1
AT5G08935			AT5G08935.1
AT1G09127			AT1G09127.1
AT5G08065			AT5G08065.1
AT3G07985			AT3G07985.1
AT3G08925			AT3G08925.1
AT3G06275			AT3G06275.1
AT1G05607			AT1G05607.1
AT1G08923			AT1G08923.1
AT1G05173			AT1G05173.1
AT3G08325			AT3G08325.1
AT2G04365			AT2G04365.1
AT5G01475			AT5G01475.1
AT2G05945			AT2G05945.1
AT4G07025			AT4G07025.1
AT2G07545			AT2G07545.1
AT2G08950			AT2G08950.1
AT2G04815			AT2G04815.1
AT5G09455			AT5G09455.1
AT1G07177			AT1G07177.1
AT3G01855			AT3G01855.1
AT3G02145			AT3G02145.1
AT2G09255			AT2G09255.1
AT4G05665			AT4G05665.1
AT3G05945			AT3G05945.1
AT1G04293			AT1G04293.1
AT4G08725			AT4G08725.1
AT5G06045			AT5G06045.1
AT4G04795			AT4G04795.1
AT5G01155			AT5G01155.1
AT3G08190			AT3G08190.1
AT4G07105			AT4G07105.1
AT3G09695			AT3G09695.1
AT1G06103	262319_s_at		AT1G06103.1
AT2G05695			AT2G05695.1
AT1G09633			AT1G09633.1
AT4G06725			AT4G06725.1
AT1G04653			AT1G04653.1
AT5G09415			AT5G09415.1
AT4G08955			AT4G08955.1
AT5G09425			AT5G09425.1
AT2G08415			AT2G08415.1
AT4G03805			AT4G03805.1
AT2G09060			AT2G09060.1
AT5G00810			AT5G00810.1
AT4G08715			AT4G08715.1
AT3G05455			AT3G05455.1
AT1G05647			AT1G05647.1
AT5G04855			AT5G04855.1
AT1G07917			AT1G07917.1
AT3G01315			AT3G01315.1
AT3G03875	257077_at		AT3G03875.1
AT1G05013			AT1G05013.1
AT1G08027			AT1G08027.1
AT1G06417			AT1G06417.1
AT4G09865			AT4G09865.1
AT3G08200			AT3G08200.1
AT2G07960			AT2G07960.1
AT2G06975			AT2G06975.1
AT1G06403			AT1G06403.1
AT1G04593			AT1G04593.1
AT1G09283			AT1G09283.1
AT3G08855			AT3G08855.1
AT1G07767			AT1G07767.1
AT1G04787			AT1G04787.1
AT3G04925			AT3G04925.1
AT5G05905	249444_at		AT5G05905.1
