Protein.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner
Q9JJZ5	550	23.34	25.42
Q3UGC7	261	21.93	24.27
P23116	1344	22.96	23.29
O88736	334	23.8	26.61
Q61093	570	25.98	28.79
P50207	328	22.55	24.03
Q08624	264	23.1	23.3
Q60754	518	20.44	22.14
Q9WV66	693	21.06	22.29
P70312	552	26.35	29.61
Q05A56	481	24.38	27.07
Q3U034	471	24.1	26.41
P98064	704	24.37	26.42
Q5U5V2	376	24.08	26.37
Q9Z0N2	472	22.63	25.07
Q9CTN8	222	25.79	29.37
Q63810	170	23.43	26.29
Q8K023	323	24.55	27.33
Q8BGT5	522	23.25	25.25
Q8BI06	1361	24.46	26.67
Q5DTM8	973	22.15	23.52
Q91VT4	236	22.58	25.24
E9Q743	1299	22.99	24.6
Q9D4A5	307	20.19	21.18
Q9QZB7	417	23.69	26.25
O08736	419	23.93	26.26
A0A0B4J1F4	415	22.64	24.41
Q4VA36	332	23.43	24.19
O88875	185	23.59	25.57
Q9D8L5	442	21.38	22.33
Q9D4V3	305	23.97	25.68
Q69Z28	1222	23.73	25.38
P58459	1104	22.97	24.39
Q7TPS5	1016	22.7	24.91
Q8VC31	543	20.97	20.54
Q8CG76	367	23.16	24.86
Q64437	374	22.94	25.76
Q9DAP7	202	23	25.01
Q9JKC0	119	23.28	25.96
Q64191	346	22.62	25.14
Q8BIF0	237	21.37	23.29
Q8BGN9	141	21.71	23.07
Q9ESJ1	568	21.67	23.35
Q7TN31	711	21.62	22.89
Q8CH19	720	21.93	23.87
P58158	335	23.01	24.65
P61809	307	23.16	25.72
P11609	336	25.35	27.47
Q8BQN5	261	24.32	26.09
P50705	93	21.99	23.51
Q9Z2U4	655	21.24	23.1
Q05816	135	23.2	25.62
Q3UKU1	639	22.34	23.99
Q3UP87	265	22.37	24.24
Q8VE33	370	24.62	26.71
P60003	83	23.54	25.17
Q9JHU4	4644	23.87	26.03
P33766	364	25.32	28.72
Q61599	200	23.68	26.18
P63168	89	25.72	28.3
Q9QZN0	433	25.3	28.07
Q3TAS6	258	20.93	22.82
Q8VCU1	571	23.8	26.1
Q8BJL1	746	22.59	24.63
Q6AW46	575	24.51	27.21
Q8BJW7	570	22.12	23.64
Q5NBU5	443	25.91	28.45
Q5DTI8	891	23.79	26.12
A2AKB4	1549	21.51	23.07
Q9Z2R9	619	22.78	24.67
P52963	686	23.03	24.43
Q8BX80	734	24.23	26.02
Q9R187	448	22.23	24.17
Q3TGW2	569	22.78	24.65
Q8CIG0	804	23.39	25.6
O89114	348	23.84	25.72
Q8R3V6	388	21.6	22.86
Q9DAM2	216	27.32	30.43
E9Q557	2883	22.65	24.43
Q0PHV7	610	19.89	20.24
P36368	261	24.15	26.86
Q61475	390	23.05	24.97
Q8C0D5	1127	22.96	24.74
Q02739	271	26.35	29.26
Q00977	226	27.52	30.49
Q9EQ06	298	24.21	27.25
O88455	471	27.5	30.83
P56395	134	24.02	26.17
Q8BVI4	241	22.51	25.1
Q61190	349	24.57	26.41
P50481	400	22.45	23.86
Q9Z0R4	1714	22.93	24.36
P25322	295	23.09	25.09
Q9EPB4	193	22.32	24.69
Q8K4J2	599	22.33	24.13
O35206	1367	20.79	22.18
A2AGB2	545	23.31	25.13
Q64446	1462	22.31	24.65
Q9R0G6	755	21.3	22.85
Q3V4B5	87	23.91	26.39
Q8R087	327	25.36	27
Q9R1W5	463	26.2	29.27
P61202	443	24.01	26.61
P22892	822	22.79	25.2
O35409	752	24.51	27.06
O88621	401	23.11	24.48
Q9JHC9	593	20.97	22.74
Q61701	385	22.81	25.22
P12710	127	23.54	26.43
P61406	1418	22.35	24.07
Q922Y0	586	23.67	25.83
Q9EP72	241	23.51	26.04
Q8BMI4	908	22.94	24.96
Q8BIA4	598	23.69	25.44
B1AXV0	293	23.78	25.85
Q9QXW4	498	24.84	26.82
P70423	618	24.61	27.93
Q9D952	2035	21.6	22.63
Q9WTN0	300	24.68	27.25
Q9JLM8	756	22.78	24.93
Q99J39	492	23.37	25.3
Q9D8I3	148	23.75	25.96
Q80W99	395	25.65	29.19
Q99MR1	1044	21.57	22.28
Q3U564	578	21.97	23.31
P21550	434	22.56	25.25
Q8C7W7	541	23.85	25.44
P35173	103	22.96	25.45
Q8R3S6	894	23.4	25.73
Q64516	559	23.58	26.17
Q9EPB7	384	22.51	24.98
Q61508	559	22.8	23.5
Q9D4G1	230	24.84	27.73
Q9CRA8	235	21.33	23.73
P02772	605	22.86	25.03
Q6IR34	673	21.83	23.23
Q00422	454	22.97	24.77
Q60760	621	23.58	25.19
P15655	154	23.79	26.15
Q3TYS2	187	23.91	26.67
P31257	342	22.2	23.62
Q8BY89	706	26.13	29.56
Q04683	374	25.5	28.69
Q9D454	513	20.85	22.19
P35343	359	25.61	29.49
Q91WG7	788	23.71	25.81
Q9D757	107	22.82	24.62
Q7TSJ2	906	20.72	21.37
P70217	339	21.91	23.86
E9Q7X6	1337	20.86	22.24
Q80W15	270	21.73	22.89
Q0VBD2	885	21.92	23.54
Q3UFQ8	1375	21.71	23.26
Q8K2A8	438	27.08	30.26
Q9QXV1	362	21.87	23.28
Q8VHS6	583	23.93	26.39
Q3UUX7	111	20.72	22.44
P60766	191	23.54	26.21
Q9ESW4	421	23.59	25.62
Q8CI85	354	24.19	26.68
B9EK06	172	25.67	29.13
P21460	140	23.29	25.49
Q9CPY6	217	25.44	27.81
Q2KN98	1118	21.03	22.55
Q99KJ8	402	21.23	23.32
Q99MI6	301	23.93	26.06
Q8BWF2	308	22.99	24.69
Q75N62	688	22.9	25.2
Q8K349	305	22.82	24.56
Q9R1K6	375	26.64	30.15
Q9QY42	600	23.81	25.96
Q9D7J9	300	22.24	24.27
Q8BUD0	365	25.35	28.18
Q6KAR6	755	23.4	25.64
Q8R313	802	24.31	26.6
Q78JN3	317	23.43	26.18
P60894	370	26.41	29.66
Q8BHG2	160	23.54	26.02
Q3URE8	81	24.26	27.48
Q8BXZ0	80	24.61	27.66
Q9CQ94	199	23.75	25.87
Q921N8	327	22.47	22.89
Q921I9	245	21.13	22.86
Q9D0M0	291	22.28	24.72
Q58NB6	319	24.46	27.81
Q9DBT4	613	24.69	27.03
Q9ESS2	162	25.52	26.83
Q9D5V5	780	24.42	26.89
Q61011	340	23.05	25.69
Q9ESL9	211	23.66	25.5
P55937	1487	20.74	21.96
Q8R322	699	23.03	24.48
P16305	453	24.87	27.79
Q8CFZ4	579	23.95	26.48
Q61602	1583	21.37	22.62
Q149F3	632	22.72	24.68
O55038	109	23.26	25.56
Q8CCG4	296	22.65	24.1
Q71KT5	418	25.5	28.79
Q925U4	652	24.34	26.68
Q8VDY4	628	23.64	25.98
Q3UYV8	586	22.72	24.17
Q8C9R9	203	24.23	26
Q01279	1210	23.32	25.35
Q61749	524	21.61	23.2
Q6WQJ1	1044	23.16	25.37
P35330	277	24.71	26.92
Q9Z2V6	1113	21.47	22.71
P04370	250	20.96	21.82
Q8BGA2	222	24.25	27.47
Q9D6H2	143	24.4	26.42
Q9QXM1	983	22.05	23.01
A2AWP0	285	22.76	23.55
Q63994	403	23.83	26.06
Q60737	391	24.83	26.97
O08734	209	23.88	26.04
Q5IR70	849	22.1	23.81
Q9WVL1	144	25.15	28.35
P61750	180	24.18	27.16
Q8BJF9	213	21.61	23.61
Q3UFY7	300	24.21	26.5
O89016	606	24.48	27.25
Q8R2V5	381	25.08	27.17
O35227	789	23.87	26.03
O70378	207	23.89	25.68
Q9DAZ5	108	23.7	25.98
Q61496	702	22.16	24.21
Q9D3L0	190	20.33	21.66
Q3USW5	665	24.74	27.01
Q8BGY7	273	24.91	26.96
Q9DB54	251	23.91	24.9
Q61088	537	25.26	28.11
Q3TR08	231	21.62	23.4
Q8C0Z1	555	22.84	25.38
O70585	659	23.18	24.63
P11477	93	22.03	23.85
Q8BHZ0	323	23.96	26.03
Q69ZT1	1020	22.48	24.39
Q3TJZ6	515	22.01	23.59
Q61660	421	22.51	23.85
Q60775	612	21.04	22.86
Q8K2I9	1042	24.23	26.35
Q8QZY1	564	25.67	28.2
Q7TSG3	421	22.76	24.9
Q9CXC9	510	23.47	24.4
Q7TPV2	1204	23.66	25.8
J3KML8	504	21.18	21.94
Q9EPS3	618	24.7	27.26
P63216	75	22.97	25.14
O35286	795	23.65	25.46
Q69ZF3	918	24.11	26.09
Q8BJ42	1059	22.37	23.41
Q8C5Q4	479	22.8	24.61
P35803	328	24.53	27.25
Q8R050	636	22.07	23.87
Q91ZK4	381	21.16	22.32
Q8CH20	168	22.95	24.37
Q6P253	517	19.39	21.43
Q9D9R7	182	20.26	21.36
Q8CFG4	490	21.58	22.85
Q8K0S2	362	19.45	19.97
A2A9A2	531	19.7	21.17
Q9EQF6	564	23.1	25.26
P23242	382	24.44	27
P60229	445	24.96	27.57
O70194	548	23.88	25.65
Q6P1H1	242	27.16	30.67
P23463	289	22.61	23.38
P04444	147	24.97	27.85
Q9ESF4	345	25.19	27.87
A2AUU0	281	23.76	25.45
Q6ZWX6	315	22.94	24.96
Q5SF07	592	22.85	24.42
A2ARI4	951	23.5	26.53
Q9EP66	360	26.83	30.17
P55002	183	22.82	24.14
Q9QUM0	1033	22.64	24.72
Q14B48	1034	22.37	23.49
Q8R4G6	740	25.08	27.53
Q80SS5	189	23.92	26.17
O88445	282	25.02	26.79
Q9QYY9	377	22.78	25.77
Q3TQQ9	903	23.91	26.52
Q9CZI9	336	21.9	22.94
Q9D424	453	20.98	22.33
O54826	1068	20.57	22.1
Q9JLK4	216	22.62	24.06
Q07563	1470	20.23	21.75
Q8CC12	1239	22.27	23.79
Q8R0S4	519	22.18	23.66
Q8BMD5	523	23.22	25.17
Q6PDJ1	1288	23.24	25.33
O70201	140	24.38	25.78
Q9CYD3	400	24.41	26.4
P61022	195	22.94	24.96
A2AHC3	1581	22.03	23.43
O54774	1199	22.92	24.99
Q9Z1T1	1105	22.17	24.36
P22518	483	25.47	26.88
Q8BH59	677	23.68	26.32
Q8BUZ1	375	22.99	23.97
P86044	747	26.29	29.03
Q99PE8	652	24.43	27.24
Q14AT5	859	25.15	27.73
Q9QUH0	107	23.12	25.65
Q9D3F7	229	21.18	23.32
Q9CQ92	152	22.94	25.82
Q80WW9	315	21.77	22.46
Q5F2L2	481	24.95	27.08
Q9D0R4	546	23.05	25.03
Q61160	205	21.85	24.07
P59648	80	22.14	24.6
Q7TPD2	378	21.17	23.37
Q62446	224	23.6	26.25
Q61086	666	25.49	27.84
Q6NWW9	1207	23.03	24.71
Q9ER35	309	24.51	26.54
P54731	649	22.82	24.44
Q80WB0	326	24.32	26.12
Q9ER69	396	20.7	22.05
Q8CF36	80	22.01	22.81
Q61090	572	25.28	27.73
Q9CZL2	131	23.23	25.05
Q8R507	461	26.22	28.86
A2AKG8	1798	23.39	25.87
O35242	920	24.14	26.45
Q7TNV0	380	21.61	23.31
Q9D2Y9	281	29.09	32.54
P0C6F1	4456	24.39	26.72
Q7TQF2	950	23.12	25.31
Q99PT1	204	23.43	25.43
Q8BGZ3	453	23.78	26.13
Q61502	335	21.35	23.18
Q9CZR8	324	22.33	24.57
P26231	906	21.64	23.89
Q61614	427	25.84	28.95
O35723	242	23.02	24.98
Q9D844	244	23.36	23.92
Q9JMC3	397	23.16	24.89
P58252	858	23.38	25.71
Q9CXX9	284	22.59	23.9
Q9WUQ7	95	24.28	28.34
Q7M6Y5	601	22.36	23.74
Q9Z148	1263	21.74	22.99
Q9D8Y0	240	21.73	23.55
P63034	400	24.01	25.86
Q9CWV0	228	24.68	26.25
Q62470	1053	23.13	25.44
Q3UV74	738	22.61	24.74
Q1PSW8	855	22.14	23.89
O55236	597	24.46	26.43
Q8R035	206	23.06	24.65
O70337	150	23.71	25.47
O35885	263	20.23	21.18
Q91ZU0	318	23.47	25.56
Q8K4I3	771	22.96	25.03
B2RY50	1037	22.5	24.78
P45591	166	23.71	26.84
Q60604	715	23.56	25.74
O54918	196	22.18	22.54
Q8BSY0	741	22.67	24.3
Q9Z0M6	818	23.96	26.58
P63075	216	23.38	24.54
Q6PGC1	1365	23.06	25.09
Q8VHK9	1001	23.82	25.96
Q8BPM0	1077	23.28	25.18
Q8BHJ7	463	24.71	27.49
Q9JMF7	238	26.62	29.52
P01865	398	23.54	25.97
P82976	418	20.78	21.57
Q9R0N0	392	21.83	23.68
Q3UN16	588	23.39	25.55
Q3UVY1	732	22.99	25.43
Q99LE2	333	24.35	27.5
Q6PI62	373	25.9	28.79
P54763	986	23.49	25.74
Q61586	827	24.09	26.45
Q9CY66	231	21.82	23.61
Q6NZP2	473	21.92	23.1
Q6NXH3	473	22.14	23.54
Q9Z1S3	795	23.97	26.19
Q8BKV1	579	22.41	24.04
Q8CHU3	595	20.92	22.68
Q09324	428	25.53	27.9
Q99KN9	631	21.89	23.99
P97489	404	21.41	23.03
O09100	480	22.12	23.31
Q08509	821	22.56	24.17
P42567	897	21.42	23.41
E9Q9R9	1921	22.02	23.55
Q9WVF7	2283	24.32	26.36
Q9JHH5	100	24.09	26.25
Q9CWH0	301	23.45	24.76
Q8VHI7	493	24	26.05
Q8BZL4	432	25.15	28.47
P09793	223	24.61	27.35
Q61301	953	21.74	23.83
P57757	367	26.95	30.57
Q2HXL6	931	23.08	25.2
Q8BH88	529	25.24	27.17
Q91WS7	511	23.67	26.06
O08650	554	26	28.94
Q07797	577	23.8	26.36
Q99M87	480	22.77	24.8
Q5M8N4	293	22.83	25.05
Q9D4H8	745	24.74	27.2
Q8R368	420	23.32	25.14
Q925Q8	634	21.4	22.98
P53564	1515	20.82	22.06
Q63961	653	22.34	24.76
Q30KP5	85	25.42	27.35
Q9WUF2	478	21.48	23.17
Q70KL2	73	27.92	30.73
O08545	230	24.27	26.5
P70385	305	24.74	27.71
Q3UMW7	384	23.44	25.36
Q922Q1	338	23.85	26.19
Q06186	208	23.09	25.67
Q60592	1734	21.94	23.23
Q9CWE0	289	21.93	23.69
B1AYB6	1498	21.33	22.77
P61327	146	25.66	28.26
Q9WUK2	248	21.72	23.2
Q504N7	393	22.59	24.92
Q9D920	195	22.05	23.37
Q8BGC1	442	23.04	25.18
Q60662	849	21.97	24.29
Q8BU51	449	22.63	25.38
Q8C0P5	524	24.15	26.19
P43135	414	22.81	24.29
P56469	109	23.43	25.15
P47757	277	23.01	25.48
P83917	185	22.83	24.56
Q8BN57	294	24.58	27.07
P19536	128	22.07	23.48
Q9D439	514	22.74	23.28
A2AEV7	629	21.12	21.78
Q60813	791	23.39	25.35
Q497N6	533	22.04	22.63
P51945	294	24.65	27.31
Q766D5	1034	23.66	24.9
Q7TQK4	274	22.23	24.35
Q8K363	660	23.37	25.87
Q91WZ8	352	21.39	22.8
Q5FW57	296	24.79	26.67
P28312	93	23.48	25.53
Q9DAL9	119	23.2	26.23
Q8BHL6	221	22.9	24.53
Q6DI86	829	24.61	27.08
P21279	359	24.59	26.92
Q64733	428	22.63	23.24
A7MCT6	385	25.15	27.05
Q9R1E0	652	21.25	22.89
Q9QZ41	663	22.56	24.5
Q8K0G8	717	22.23	24.12
Q91XQ0	4731	24.31	26.83
Q14AI0	399	23.2	25.41
Q5SVT3	877	21.27	23.16
P00375	187	24.68	26.83
P70429	414	20.47	21.39
Q9Z0L8	317	24.66	27.79
P10126	462	23.08	25.59
Q9JIC3	1026	22.29	23.95
A2A6A1	1505	21.1	21.88
Q9D753	276	22.15	24.75
P16879	822	23.28	24.69
P22339	160	21.72	23.75
A4FUP9	346	23.36	25.33
P0C191	313	23.45	25.34
P70298	1426	21.09	22.28
P28231	270	25.94	28.43
Q9D4J1	240	22.38	23.96
Q60720	250	26.03	29.57
Q8K4C2	698	23.22	25.15
Q9D968	722	23.41	25.54
P07350	189	23.67	26.02
Q2VPA6	1069	22.86	25.29
Q8BHG3	353	24.45	26.86
Q3URK1	288	22.18	23.28
Q9CZB0	169	24.72	27.95
Q8BG79	887	23.62	25.2
Q9JJA7	518	22.74	24.06
Q61003	665	22.09	23.58
Q3TY86	605	23.17	25.33
Q80TT2	1134	23.03	24.91
O54833	350	25.55	27.92
P97784	606	24.14	26.3
O88879	1249	24.07	26.65
Q8BXL7	201	23.87	26.69
Q80VM7	985	20.08	21.2
Q5XG73	508	22.65	24.15
P48410	736	23.52	25.65
P14824	673	23.02	25.47
P70428	718	24.68	27
Q60634	428	21.94	24.01
Q8BWU3	361	21.21	22.76
P35922	614	22.3	23.73
Q6PDI5	1840	22.88	25.27
O35639	323	23.09	25.64
Q6P9R1	639	22.13	23.67
Q66LM6	333	21.9	22.48
Q8BR63	207	22.42	23.9
P13366	248	23.83	26.17
Q9CQE9	139	19.48	20.49
Q8CGI1	1231	21.76	22.9
Q9D9R9	1790	21.41	22.81
Q9D2W0	88	22.94	25.98
Q69ZK7	1075	22.3	23.87
Q9D8U7	304	23.49	25.24
O70421	642	24.63	26.91
Q8K2I1	437	24.11	26.07
Q5SWY7	812	22.09	23.04
Q14BJ1	175	21.29	23.18
Q9D7I8	585	22.15	24
Q148V8	1209	21.6	22.64
A2RSQ0	1274	23.79	25.99
Q8BPB5	493	22.66	24.36
Q925F2	394	21.71	23.86
Q9WV56	428	23.07	25.24
O35912	163	26.4	30.2
P23683	416	20.69	22.07
Q99KB8	309	23.31	25.51
Q8CEF1	617	23.38	26.09
Q8K0V2	304	22.97	24.68
Q8BNI4	239	27.38	30.67
O35659	463	26.1	29.11
Q9CYC6	422	24.22	25.98
Q9D8K3	228	26.64	30.1
Q9DAR7	338	23.65	25.37
Q99J23	532	22.78	24.66
P0DP43	985	25.65	28.47
P62631	463	23.12	25.44
P35175	97	24.16	26.51
Q9CQP8	194	23.51	24.78
Q8BGB7	257	23.34	25.71
Q99J10	420	21.02	22.72
Q9ESY9	248	23.75	25.79
Q9Z0Y1	186	22.74	24.8
Q8CBY8	467	23.23	24.97
Q9QZB9	182	23.8	26.47
G3X987	291	23.73	26.29
Q91WR6	327	23.02	25.74
Q8VIH7	165	23.84	25.91
O88416	339	26.52	29.91
Q9D9V3	322	22.91	25.34
Q5U431	456	24.78	27.3
A0A1B0GQX3	59	24.62	28.81
P46656	188	21.35	23.54
Q9CQC2	113	22.76	25.1
Q9JLK7	227	22.81	24.43
P35762	236	24.78	28.52
Q8BM92	785	22.5	24.88
P31041	218	25.36	28.17
Q9WVJ5	250	24.05	25.39
Q9DBT5	798	24.13	25.81
Q3V1N9	370	25.98	27.7
Q9WUD8	179	24.17	26.76
Q99NB1	682	23.4	25.56
O08707	378	26.27	29.44
Q9DAZ9	389	21.14	22.01
Q8BGM7	489	22.97	24.86
Q3UNX5	580	24.62	26.98
Q5EG47	559	24.13	26.19
P63260	375	23.7	25.83
Q9R0H0	661	24.1	26.43
Q810B6	1169	22.31	24.63
Q8K298	1121	21.14	22.8
P41234	2434	23.61	25.98
Q812C9	757	23.94	26.04
Q64018	457	25.41	28.07
Q61851	801	22.8	24.73
A2AJL3	552	23.75	26.21
Q6NZG4	898	22.61	24.75
Q8VHZ5	193	23.58	26.51
Q80Y44	875	23.14	24.96
Q8K2P2	436	22.81	24.54
P82019	63	26.71	29.48
P27600	379	24.6	26.82
Q6P9P8	914	23.57	25.3
Q9CS72	1211	21.91	23.28
Q9D8N2	357	24.61	27.25
Q499D0	457	22.08	23.6
Q9WVH3	505	21.34	22.88
A0A0B4J1G0	249	24.9	27.06
Q8BG80	603	22.03	23.02
O35709	589	23.92	26.43
Q9JLQ2	708	21.79	23.23
O88809	366	22.35	24.73
Q8VCK6	330	25.43	28.46
Q6TXD4	1580	22.5	24.07
Q9ESP5	455	23.02	25.09
Q64442	357	22.79	25.25
Q91VW5	2238	21.18	22.25
Q3TXU5	369	23.03	25.47
A2ATU0	921	23.53	25.48
Q80SZ7	68	21.27	23.68
P60521	117	25.65	28.15
Q9QZL9	230	23.66	24.86
P28229	396	24.97	26.86
Q8QZY3	150	22.9	23.88
Q60779	478	23.12	24.61
Q921C1	269	25.42	28.31
Q61462	192	23.39	25.41
Q01822	328	21.55	23.22
Q8R001	326	22.81	24.37
Q8BVH9	282	24.49	26.93
Q8VC49	283	18.78	20.59
Q99L43	444	26.87	29.93
Q63918	418	20.64	21.88
Q9Z0E3	552	21.51	22.88
Q8CDT7	208	23.93	25.98
Q99LF1	191	22.95	23.62
Q80ZU7	473	22.21	25.39
Q8BTE5	80	25.79	28.52
O35216	134	24.75	26.2
Q91X79	266	23.11	25.5
Q91YY4	289	24.2	25.94
Q9D3R3	646	21.79	23.21
Q8BGD0	127	23.75	25.24
P49452	906	22.29	24
Q9D6Z0	221	23.31	24.34
Q8C9S4	917	21.42	22.9
Q64445	69	23.66	26.01
Q91ZT9	288	22.53	25.16
Q6E1M8	333	26.86	29.86
Q8BGK2	353	24.2	26.13
Q7TQK0	723	22.94	24.38
B1ARW8	110	19.04	19.31
Q8VDY9	356	19.8	21.79
P29754	359	26.58	30.35
Q6L8S8	986	24.09	25.58
O88700	1416	22.86	25.02
Q80TS3	1537	23.44	25.74
P56389	146	22.84	24.57
Q71M36	566	21.27	22.9
O35864	334	23.93	26.48
O88888	571	20.87	21.99
Q8K4F5	307	22.85	24.79
Q6DFX2	487	23.07	25.33
Q8K268	709	22.75	24.75
P50652	591	24.09	25.99
Q9EPV9	64	24.84	28.89
Q5MJS3	579	23.86	25.42
Q8CDS7	251	26.08	28.99
Q9CQI3	142	24.54	26.56
P35505	419	23.7	25.74
F8VPU2	1048	23.75	25.45
P35846	255	25.58	27.19
Q9Z186	355	27.33	30.31
Q9WVH9	448	23.11	24.79
Q61539	433	23.36	25.77
Q9DAK4	132	22.76	25.46
Q8BW94	4083	24.53	27.12
Q9Z0J7	303	22.05	23.22
Q8K3B1	286	22.73	25.11
Q9QYY7	184	22.65	24.62
Q07235	397	24.16	26.92
P48540	211	22.76	24.71
Q5H8B9	2123	22.83	24.83
Q8VD58	444	21.25	22.99
Q8JZR4	559	23.12	26.1
Q8BMI3	718	21.83	23.56
Q8BFR2	847	23.95	26.33
Q9Z2A9	573	22.58	24.64
Q8BX17	1502	23.23	25.06
Q8K1D8	76	22.16	24.28
Q6SP97	255	24.48	26.71
Q9QZ73	259	24.88	27.65
A2RTF1	1109	25.44	28.32
Q8C042	619	22.58	24.72
Q3UFS4	262	22.13	22.85
Q9D7B7	209	25.85	28.42
Q91X52	244	21.38	24.01
Q3UFD7	319	26.58	30.11
P46412	226	24.58	27.12
Q65CL1	895	22.32	24.48
Q0V8T9	1304	23.59	25.99
Q5SXY1	1067	21.18	22.72
Q3UZW7	335	23.28	25.53
Q9QYI7	227	23.39	25.29
Q91WP0	685	24.1	26.51
Q8BVC1	179	19.78	22.63
Q8R2I7	77	25.88	28.77
Q8K3I8	83	25.35	28
Q8R2I4	64	26.7	29.29
P50715	91	21.97	22.99
Q9CY45	214	23.54	25.52
Q8JZQ9	803	23.63	25.32
Q9D6J1	393	26.93	29.62
P48772	70	22.97	25.24
Q8BMK0	761	21.45	22.44
Q8C7V8	229	24.51	26.81
J3QPP8	127	23.88	25.69
Q5U465	500	22.28	23.82
Q9WVJ3	470	23.39	25.85
Q9Z2E9	383	23.8	25.75
Q9R0X2	467	23.82	25.89
Q8BGR6	204	23.25	25.65
P48298	97	24.41	27.42
Q9Z0F3	191	25.51	27.73
Q9CZG3	183	23.56	25.78
Q99N28	396	22.32	24.51
Q9D7E4	109	20.33	20.72
Q8C025	398	26.17	29.38
Q64364	169	24.03	24.75
Q8CI96	704	22.18	24.59
P46414	197	21.12	21.42
Q3V0J4	497	24	25.61
Q9JHQ0	345	21.8	24.22
Q01341	1165	23.94	26.37
Q8C0T9	1614	25.41	28.12
Q80TL1	1090	24.94	27.79
Q6AXC6	906	22.94	24.68
P59266	262	26.96	29.88
O09160	376	25.08	27.28
Q8BQB4	450	23.28	24.52
Q24JP3	464	23.97	26.13
O35205	263	24.56	26.88
P97808	178	21.96	23.77
Q0KK56	942	21.53	22.34
A2A995	729	22.61	23.94
P39688	537	24.09	26.29
Q91XW8	327	23.63	25.91
Q8CDW1	299	23.46	24.58
C0HKD3	1308	22.94	24.17
Q6P539	562	21.58	22.65
Q8BX90	1198	22.96	24.77
Q9JIP6	570	25.46	27.65
Q61010	627	22.85	24.27
Q68FD7	1165	22.51	24.49
Q8R3P2	619	22.85	24.38
Q80V91	347	22.77	24.23
A1L3C1	212	23.06	24.1
Q8CCH7	1151	22.33	23.9
Q99JG2	481	23.81	26.26
A2RT67	1274	24.04	26.26
P26323	452	23.52	25.3
A2A870	1173	20.89	21.7
Q9JHJ3	404	23.55	25.87
Q3V1U8	326	25.51	27.92
Q07105	441	23.56	25.49
Q9WV91	879	23.53	25.56
Q6PDJ6	717	22.53	24.06
P20490	235	23.6	27.01
P12400	113	23.8	25.13
Q921E6	441	24.25	26.52
O08796	724	23.08	24.69
Q9D581	132	25.27	27.73
Q9QYI6	222	24.57	26.55
Q9QYI3	494	23.5	25.88
Q9D3N2	212	24.71	27.53
Q3TCH7	759	24.37	26.67
Q9JLV5	768	23.94	26.04
P70412	606	23.94	26.73
Q6TU36	73	25.05	28.64
Q8BVB5	75	25.47	29.07
Q8K4N3	78	25.97	28.35
Q5G866	93	22.04	23.66
Q9EQP2	541	23.98	26.29
Q3TKY6	469	22.16	23.61
P52801	209	24.48	26.42
O70503	312	24.52	27.84
P49919	348	19.4	19.43
Q91VF6	440	20.81	21.58
Q00322	268	20.96	22.03
Q9JHW9	512	23.11	25.48
Q80VQ0	468	23.3	25.57
Q9CQA8	163	23.64	25.52
Q3UX62	658	21.73	23.23
Q91WT9	561	22.74	24.89
Q6P2K3	674	22.24	23.7
Q8VEK0	364	24.46	26.99
Q91WU0	561	23.6	25.99
F8VPZ9	1578	20.09	21.13
P10146	92	23.98	26.86
Q9JLZ3	314	21.56	23.89
Q9D0L7	306	22.32	25.51
Q60994	247	23.34	25.9
Q3UJZ3	198	21.92	24.01
Q8K3M5	476	22.38	23.97
Q9QX15	902	23.01	25.27
Q3UR78	90	21.94	23.89
Q6PHS9	1154	23.64	25.9
Q0VF58	1136	20.49	21.67
P19437	291	23.08	25.41
Q9CWG9	143	22.15	24.41
P97302	739	21.44	23.03
O54962	89	24.13	26.65
P70408	788	22.93	25.13
Q99JA0	128	21.6	23.56
P27548	260	23.69	26.19
Q5M6W3	596	24.72	27.01
P49070	294	22.75	24.92
Q61572	553	20.66	22.11
Q9R0P3	282	24.39	26.99
Q04742	257	22.92	24.17
Q99LC5	333	21.73	24.57
Q8C008	778	22.41	24.33
O08579	259	23.47	25.79
Q8K482	1074	21.8	23.33
Q6NSU3	371	24.89	27.63
Q76JU9	300	24.06	27.39
P56542	353	24.03	26.42
Q8CIQ7	2027	24.46	26.48
Q3TYR5	254	22.72	24.24
Q8CFB4	590	22.76	24.46
Q921M4	999	20.92	21.78
Q8BXA1	655	21.21	20.93
P11370	679	23.39	25.36
Q2MHE5	331	24.66	26.4
P26049	492	24.85	27.71
Q9D6F4	552	23.72	26.2
Q9Z282	382	24.77	27.75
O08644	1014	22.59	24.22
Q9Z324	84	26.81	31.19
P70348	436	23.75	25.27
Q8CAL5	572	23.23	25.25
Q8BUY8	826	22.39	23.51
Q8C0L9	675	24.01	26.3
Q91UZ4	239	24.89	27.33
P58854	905	23.87	25.99
Q811D0	905	22.31	24.14
P52431	1105	23.15	25
Q09163	385	22.63	24.71
P54099	1218	23.5	25.04
Q64205	287	22.78	24.19
P0CG15	121	23.91	26.47
Q0VDU3	360	25.78	29.01
Q0V8T8	1292	23.7	26.16
P22389	175	23.83	25.19
O88327	731	22.42	24.73
Q8BL66	1411	20.95	22.37
P49025	2055	22.67	24.19
A0A0A6YXX9	775	25.53	28.27
A2AJQ3	722	26.25	29.48
Q0VG85	912	23.05	24.62
A0JLY1	547	23.5	24.7
