Gene.ID	Transcript.ID	AFFY.ATH1	Chromosome	Gene.start	Gene.end	Transcript.start	Transcript.end	Transcription.start.site
AT3G16920	AT3G16920.2	257896_at	3	5776264	5778052	5776264	5778052	5778052
AT1G76520	AT1G76520.2	259980_at	1	28714765	28717910	28714765	28717910	28714765
AT1G76520	AT1G76520.1	259980_at	1	28714765	28717910	28714765	28717910	28714765
AT5G56610	AT5G56610.1	247966_at	5	22916692	22918468	22916692	22918468	22916692
AT5G56610	AT5G56610.2	247966_at	5	22916692	22918468	22916731	22918338	22916731
AT4G00540	AT4G00540.2	262724_s_at	4	234597	237582	235214	237582	237582
AT4G00540	AT4G00540.1	262724_s_at	4	234597	237582	234597	237582	237582
AT4G35670	AT4G35670.2	253151_at	4	16914599	16917367	16915047	16917367	16915047
AT4G35670	AT4G35670.1	253151_at	4	16914599	16917367	16914599	16917367	16914599
AT2G47910	AT2G47910.2	266483_at	2	19614564	19615769	19614564	19615769	19614564
AT2G47910	AT2G47910.1	266483_at	2	19614564	19615769	19614657	19615769	19614657
AT1G77682	AT1G77682.1		1	29196543	29197071	29196543	29197071	29197071
AT4G23310	AT4G23310.1	254252_at	4	12185369	12188961	12185369	12188961	12185369
AT4G23310	AT4G23310.2	254252_at	4	12185369	12188961	12185369	12188961	12185369
AT5G05360	AT5G05360.2		5	1588277	1589643	1588315	1589283	1588315
AT5G05360	AT5G05360.1		5	1588277	1589643	1588277	1589643	1588277
AT4G02465	AT4G02465.1		4	1080962	1081680	1080962	1081680	1080962
AT2G14846	AT2G14846.1		2	6382368	6382810	6382368	6382810	6382368
AT2G23640	AT2G23640.1	267286_at	2	10057542	10059108	10057542	10059108	10057542
AT1G77620	AT1G77620.1		1	29167764	29173032	29167764	29173032	29173032
AT1G30730	AT1G30730.1	263216_s_at	1	10900681	10902626	10900681	10902626	10900681
AT1G76460	AT1G76460.1	259984_at	1	28686181	28689208	28686181	28689208	28689208
AT5G43520	AT5G43520.1	249097_at	5	17485231	17486309	17485231	17486309	17486309
AT2G11025	AT2G11025.1		2	4393772	4394045	4393772	4394045	4394045
AT4G01540	AT4G01540.4		4	670483	672789	670483	672789	672789
AT4G01540	AT4G01540.1		4	670483	672789	670483	672789	672789
AT4G01540	AT4G01540.3		4	670483	672789	670483	672789	672789
AT4G01540	AT4G01540.2		4	670483	672789	670483	672789	672789
AT5G14680	AT5G14680.1	250144_at	5	4730836	4733225	4730836	4733225	4733225
AT1G11475	AT1G11475.1		1	3862399	3864074	3862399	3864074	3862399
AT4G21790	AT4G21790.1	254376_at	4	11569524	11572595	11569524	11572595	11569524
AT2G01210	AT2G01210.1	265789_at	2	119270	121980	119270	121980	121980
AT1G04010	AT1G04010.1	265098_at	1	1030957	1036264	1030957	1036264	1036264
AT2G46493	AT2G46493.1		2	19080254	19081751	19080254	19081751	19081751
AT5G39260	AT5G39260.1	249500_at	5	15726243	15727458	15726243	15727458	15727458
AT4G11845	AT4G11845.1		4	7126661	7128103	7126661	7128103	7128103
AT2G25520	AT2G25520.1	265617_at	2	10860668	10862410	10860668	10862410	10860668
AT3G02500	AT3G02500.2	258503_at	3	519211	521793	519211	521792	519211
AT3G02500	AT3G02500.1	258503_at	3	519211	521793	519211	521792	519211
AT3G02500	AT3G02500.3	258503_at	3	519211	521793	519314	521793	519314
AT1G29570	AT1G29570.1	259777_at	1	10335910	10337854	10335910	10337854	10335910
AT2G38360	AT2G38360.1	267055_at	2	16069386	16070664	16069386	16070664	16070664
AT1G08890	AT1G08890.1	264654_s_at	1	2848149	2852270	2848149	2852270	2848149
AT5G21160	AT5G21160.1	246031_at	5	7198633	7204097	7198633	7204094	7204094
AT5G21160	AT5G21160.3	246031_at	5	7198633	7204097	7198777	7204097	7204097
AT5G21160	AT5G21160.2	246031_at	5	7198633	7204097	7198777	7204097	7204097
AT4G13510	AT4G13510.1	254723_at	4	7858183	7860288	7858183	7860288	7858183
AT4G36160	AT4G36160.3	253076_at	4	17110645	17114141	17110683	17112926	17112926
AT4G36160	AT4G36160.2	253076_at	4	17110645	17114141	17110648	17113486	17113486
AT4G36160	AT4G36160.1	253076_at	4	17110645	17114141	17110645	17114141	17114141
AT1G68238	AT1G68238.1		1	25574381	25574835	25574381	25574835	25574381
AT5G60570	AT5G60570.3	247636_at	5	24347783	24350164	24347783	24350164	24347783
AT5G60570	AT5G60570.1	247636_at	5	24347783	24350164	24347783	24350164	24347783
AT5G60570	AT5G60570.2	247636_at	5	24347783	24350164	24347783	24350164	24347783
AT5G25500	AT5G25500.1	246892_at	5	8880863	8882542	8880863	8882542	8880863
AT4G11590	AT4G11590.1	254875_at	4	7008603	7009796	7008603	7009796	7008603
AT5G62420	AT5G62420.1	247483_at	5	25064793	25066336	25064793	25066336	25064793
AT4G00231	AT4G00231.1	255707_at	4	97476	99593	97476	99593	97476
AT2G34630	AT2G34630.1	266958_at	2	14578444	14581856	14578630	14581741	14578630
AT2G34630	AT2G34630.2	266958_at	2	14578444	14581856	14578444	14581856	14578444
AT4G08940	AT4G08940.1	255062_at	4	5730797	5732195	5730797	5732195	5732195
AT4G32430	AT4G32430.2	253430_at	4	15652775	15655531	15652775	15655495	15652775
AT4G32430	AT4G32430.1	253430_at	4	15652775	15655531	15652837	15655531	15652837
AT3G14415	AT3G14415.3	258359_s_at	3	4818251	4821013	4818298	4821006	4818298
AT3G14415	AT3G14415.2	258359_s_at	3	4818251	4821013	4818298	4821006	4818298
AT3G14415	AT3G14415.1	258359_s_at	3	4818251	4821013	4818251	4821013	4818251
AT3G17611	AT3G17611.1	258406_at	3	6024795	6026556	6024796	6026556	6024796
AT3G17611	AT3G17611.3	258406_at	3	6024795	6026556	6024795	6026413	6024795
AT3G17611	AT3G17611.2	258406_at	3	6024795	6026556	6024913	6026443	6024913
AT1G16680	AT1G16680.1	246322_at	1	5702153	5705892	5702153	5705892	5702153
AT3G16070	AT3G16070.1		3	5451533	5452363	5451533	5452363	5452363
AT5G15510	AT5G15510.3	246557_at	5	5033933	5036824	5033933	5036824	5033933
AT5G15510	AT5G15510.1	246557_at	5	5033933	5036824	5033933	5036824	5033933
AT5G15510	AT5G15510.2	246557_at	5	5033933	5036824	5034005	5036795	5034005
AT5G15510	AT5G15510.4	246557_at	5	5033933	5036824	5033937	5036799	5033937
AT3G52140	AT3G52140.2	252031_at	3	19332828	19341739	19332828	19341502	19332828
AT3G52140	AT3G52140.3	252031_at	3	19332828	19341739	19332828	19341502	19332828
AT3G52140	AT3G52140.1	252031_at	3	19332828	19341739	19332884	19341739	19332884
AT3G52140	AT3G52140.4	252031_at	3	19332828	19341739	19332828	19341599	19332828
AT5G24520	AT5G24520.3	249739_at	5	8370317	8372847	8370567	8372847	8372847
AT5G24520	AT5G24520.1	249739_at	5	8370317	8372847	8370317	8372847	8372847
AT5G24520	AT5G24520.2	249739_at	5	8370317	8372847	8370706	8372847	8372847
AT5G24520	AT5G24520.4	249739_at	5	8370317	8372847	8370706	8372847	8372847
AT4G33670	AT4G33670.1	253307_at	4	16169523	16171631	16169523	16171631	16171631
AT1G29860	AT1G29860.1	255999_at	1	10454433	10455874	10454433	10455874	10454433
AT5G44380	AT5G44380.1	249045_at	5	17878672	17881495	17878681	17881483	17881483
AT5G44380	AT5G44380.2	249045_at	5	17878672	17881495	17878672	17881495	17881495
AT4G39150	AT4G39150.2	252935_at	4	18233360	18236115	18233485	18236044	18236044
AT4G39150	AT4G39150.1	252935_at	4	18233360	18236115	18233360	18236115	18236115
AT4G39150	AT4G39150.3	252935_at	4	18233360	18236115	18233412	18236045	18236045
AT3G22780	AT3G22780.1	258324_at	3	8048802	8052504	8048802	8052504	8048802
AT5G20820	AT5G20820.1	246000_at	5	7046747	7047446	7046747	7047446	7047446
AT5G67510	AT5G67510.1	247010_at	5	26937621	26938498	26937621	26938498	26938498
AT2G35733	AT2G35733.1	265802_at	2	15022676	15022867	15022676	15022867	15022867
AT2G35733	AT2G35733.1	265849_at	2	15022676	15022867	15022676	15022867	15022867
AT1G75290	AT1G75290.1	256450_at	1	28253722	28255173	28253890	28255173	28253890
AT1G75290	AT1G75290.2	256450_at	1	28253722	28255173	28253722	28255173	28253722
AT5G15020	AT5G15020.2	246542_at	5	4859127	4866034	4859127	4866034	4866034
AT5G15020	AT5G15020.1	246542_at	5	4859127	4866034	4859127	4866031	4866031
AT2G29910	AT2G29910.1		2	12751147	12753241	12751147	12753241	12753241
AT2G29910	AT2G29910.4		2	12751147	12753241	12751147	12753241	12753241
AT2G29910	AT2G29910.6		2	12751147	12753241	12751147	12753174	12753174
AT2G29910	AT2G29910.7		2	12751147	12753241	12751147	12753117	12753117
AT2G29910	AT2G29910.5		2	12751147	12753241	12751147	12753135	12753135
AT2G29910	AT2G29910.2		2	12751147	12753241	12751147	12753241	12753241
AT2G29910	AT2G29910.3		2	12751147	12753241	12751147	12753241	12753241
AT4G16146	AT4G16146.1	245319_at	4	9142072	9144583	9142072	9144583	9144583
AT1G24050	AT1G24050.1	263029_at	1	8506968	8508909	8506968	8508909	8506968
AT2G19900	AT2G19900.1	266690_at	2	8591808	8595559	8591808	8595559	8595559
AT2G19900	AT2G19900.2	266690_at	2	8591808	8595559	8591870	8595003	8595003
AT1G32127	AT1G32127.1	245788_at	1	11556744	11558702	11556744	11558702	11556744
AT1G32127	AT1G32127.2	245788_at	1	11556744	11558702	11556744	11558702	11556744
AT3G45960	AT3G45960.2	252557_at	3	16892702	16894153	16892702	16894153	16892702
AT3G45960	AT3G45960.1	252557_at	3	16892702	16894153	16892702	16894153	16892702
AT5G56325	AT5G56325.1		5	22812213	22813263	22812213	22813263	22812213
AT1G50450	AT1G50450.1	261861_at	1	18687785	18690503	18687785	18690503	18690503
AT1G62730	AT1G62730.2	262641_at	1	23229059	23230818	23229204	23230742	23230742
AT1G62730	AT1G62730.1	262641_at	1	23229059	23230818	23229059	23230818	23230818
AT2G18050	AT2G18050.1	265817_at	2	7845923	7847031	7845999	7847031	7845999
AT2G18050	AT2G18050.2	265817_at	2	7845923	7847031	7845923	7846884	7845923
AT2G43990	AT2G43990.1	267224_at	2	18211734	18214042	18211734	18214042	18211734
AT4G01430	AT4G01430.2	255575_at	4	585598	588126	585610	588084	585610
AT4G01430	AT4G01430.3	255575_at	4	585598	588126	585610	588126	585610
AT4G01430	AT4G01430.1	255575_at	4	585598	588126	585598	588126	585598
AT3G63310	AT3G63310.1	251163_at	3	23387718	23389038	23387718	23389038	23389038
AT5G20190	AT5G20190.1		5	6813762	6815873	6813762	6815873	6813762
AT5G11260	AT5G11260.2	250420_at	5	3593335	3595073	3593361	3595003	3595003
AT5G11260	AT5G11260.1	250420_at	5	3593335	3595073	3593335	3595073	3595073
AT2G07749	AT2G07749.1	257320_at	2	3247003	3249357	3247003	3249357	3247003
AT4G37940	AT4G37940.4	253014_at	4	17835217	17838969	17835332	17838621	17838621
AT4G37940	AT4G37940.1	253014_at	4	17835217	17838969	17835217	17838969	17838969
AT4G37940	AT4G37940.3	253014_at	4	17835217	17838969	17835217	17838969	17838969
AT4G37940	AT4G37940.2	253014_at	4	17835217	17838969	17835217	17837584	17837584
AT1G27400	AT1G27400.1	264438_at	1	9515114	9517070	9515114	9517070	9515114
AT5G67110	AT5G67110.1	247035_at	5	26785106	26786431	26785106	26786431	26786431
AT5G67110	AT5G67110.3	247035_at	5	26785106	26786431	26785106	26786383	26786383
AT5G67110	AT5G67110.2	247035_at	5	26785106	26786431	26785107	26786383	26786383
AT5G11950	AT5G11950.3	250346_at	5	3854388	3857243	3854388	3857000	3854388
AT5G11950	AT5G11950.2	250346_at	5	3854388	3857243	3854770	3856989	3854770
AT5G11950	AT5G11950.1	250346_at	5	3854388	3857243	3854964	3857243	3854964
AT5G11950	AT5G11950.4	250346_at	5	3854388	3857243	3854770	3856989	3854770
AT5G02950	AT5G02950.2		5	690685	693099	690685	693099	690685
AT5G02950	AT5G02950.1		5	690685	693099	690782	693010	690782
AT2G05940	AT2G05940.1	266037_at	2	2287238	2289636	2287238	2289636	2289636
AT4G22850	AT4G22850.2	254272_at	4	11993955	11996335	11994014	11996229	11994014
AT4G22850	AT4G22850.1	254272_at	4	11993955	11996335	11993955	11996335	11993955
AT3G23950	AT3G23950.1	257568_s_at	3	8652908	8654164	8652908	8654164	8654164
AT4G36180	AT4G36180.1	253078_at	4	17119973	17123855	17119973	17123855	17123855
AT5G63480	AT5G63480.2	247361_at	5	25416833	25418635	25416833	25418473	25416833
AT5G63480	AT5G63480.1	247361_at	5	25416833	25418635	25417249	25418635	25417249
AT1G79430	AT1G79430.1	262921_at	1	29877228	29879279	29877228	29879204	29879204
AT1G79430	AT1G79430.2	262921_at	1	29877228	29879279	29877228	29879279	29879279
AT3G45290	AT3G45290.1	252572_at	3	16617398	16621370	16617398	16621370	16617398
AT2G03760	AT2G03760.1	264042_at	2	1149295	1150663	1149295	1150663	1150663
AT1G78690	AT1G78690.4	264298_at	1	29596478	29598662	29596478	29598662	29596478
AT1G78690	AT1G78690.1	264298_at	1	29596478	29598662	29596478	29598662	29596478
AT1G78690	AT1G78690.5	264298_at	1	29596478	29598662	29596618	29598649	29596618
AT1G78690	AT1G78690.3	264298_at	1	29596478	29598662	29596478	29598662	29596478
AT1G78690	AT1G78690.2	264298_at	1	29596478	29598662	29596478	29598662	29596478
AT1G72120	AT1G72120.1		1	27132014	27134101	27132014	27134101	27132014
AT1G09560	AT1G09560.1	264506_at	1	3093644	3094954	3093644	3094954	3093644
AT3G51930	AT3G51930.1		3	19271347	19273064	19271347	19273064	19271347
AT3G14740	AT3G14740.2	258089_at	3	4952004	4953510	4952061	4953423	4953423
AT3G14740	AT3G14740.1	258089_at	3	4952004	4953510	4952004	4953510	4953510
AT5G51620	AT5G51620.2	248415_at	5	20967034	20968506	20967098	20968261	20967098
AT5G51620	AT5G51620.1	248415_at	5	20967034	20968506	20967034	20968506	20967034
AT5G51620	AT5G51620.4	248415_at	5	20967034	20968506	20967034	20968506	20967034
AT5G51620	AT5G51620.3	248415_at	5	20967034	20968506	20967034	20968506	20967034
AT1G54445	AT1G54445.1		1	20332149	20332970	20332149	20332970	20332149
AT2G27460	AT2G27460.1	265650_at	2	11740502	11745011	11740502	11745011	11740502
AT4G31360	AT4G31360.1	253516_at	4	15221843	15223627	15221843	15223627	15221843
AT2G01470	AT2G01470.1	266350_at	2	211913	214473	211913	214473	214473
AT5G62820	AT5G62820.1		5	25223727	25225052	25223727	25225052	25225052
AT5G53190	AT5G53190.1	248245_at	5	21572143	21574329	21572143	21574329	21574329
AT1G49610	AT1G49610.1		1	18361679	18363192	18361679	18363192	18363192
AT3G62240	AT3G62240.1	251253_at	3	23033355	23036808	23033355	23036808	23036808
AT3G44130	AT3G44130.1		3	15881870	15883638	15881870	15883638	15881870
AT1G49830	AT1G49830.1	259811_at	1	18445111	18446772	18445111	18446772	18446772
AT1G49830	AT1G49830.2	259811_at	1	18445111	18446772	18445111	18446772	18446772
AT4G12020	AT4G12020.7	254852_at	4	7201522	7209692	7201570	7209688	7201570
AT4G12020	AT4G12020.4	254852_at	4	7201522	7209692	7201522	7209692	7201522
AT4G12020	AT4G12020.11		4	7201522	7209692	7201656	7206407	7201656
AT4G12020	AT4G12020.3	254852_at	4	7201522	7209692	7201656	7209648	7201656
AT4G12020	AT4G12020.8	254852_at	4	7201522	7209692	7201570	7209688	7201570
AT4G12020	AT4G12020.9	254852_at	4	7201522	7209692	7201581	7209648	7201581
AT4G12020	AT4G12020.5	254852_at	4	7201522	7209692	7201550	7209678	7201550
AT4G12020	AT4G12020.10	254852_at	4	7201522	7209692	7201624	7209673	7201624
AT4G12020	AT4G12020.2	254852_at	4	7201522	7209692	7201656	7209672	7201656
AT4G12020	AT4G12020.1		4	7201522	7209692	7201656	7208937	7201656
AT4G12020	AT4G12020.6	254852_at	4	7201522	7209692	7201570	7209688	7201570
AT3G26150	AT3G26150.1	257630_at	3	9565627	9567226	9565627	9567226	9567226
AT3G16560	AT3G16560.3	258437_at	3	5635593	5638798	5635596	5638576	5638576
AT3G16560	AT3G16560.2	258437_at	3	5635593	5638798	5635593	5638107	5638107
AT3G16560	AT3G16560.4	258437_at	3	5635593	5638798	5635596	5637870	5637870
AT3G16560	AT3G16560.1	258437_at	3	5635593	5638798	5635596	5638798	5638798
AT5G46010	AT5G46010.1	248930_at	5	18660539	18661268	18660539	18661268	18660539
AT3G55870	AT3G55870.2	251716_at	3	20730842	20733903	20730858	20733903	20730858
AT3G55870	AT3G55870.3	251716_at	3	20730842	20733903	20730858	20733903	20730858
AT3G55870	AT3G55870.1	251716_at	3	20730842	20733903	20730842	20733903	20730842
AT1G10930	AT1G10930.1	260463_at	1	3647876	3655685	3647876	3655685	3655685
AT2G34960	AT2G34960.1	267413_at	2	14743997	14746124	14743997	14746124	14746124
AT4G25250	AT4G25250.1	254056_at	4	12934562	12935470	12934562	12935470	12934562
AT1G27040	AT1G27040.1	264973_at	1	9386693	9390042	9386693	9390042	9390042
AT1G27040	AT1G27040.3	264973_at	1	9386693	9390042	9386693	9389727	9389727
AT1G27040	AT1G27040.2	264973_at	1	9386693	9390042	9386784	9389914	9389914
AT1G15630	AT1G15630.1		1	5376793	5378056	5376793	5378056	5376793
AT4G24060	AT4G24060.1	254207_at	4	12503672	12505774	12503672	12505774	12503672
AT2G39375	AT2G39375.3		2	16446514	16449180	16447140	16449180	16447140
AT2G39375	AT2G39375.1		2	16446514	16449180	16446514	16449177	16446514
AT2G39375	AT2G39375.2		2	16446514	16449180	16446574	16449169	16446574
AT3G23170	AT3G23170.1	257925_at	3	8267920	8268961	8267920	8268961	8268961
AT1G04670	AT1G04670.1	264603_at	1	1301829	1302758	1301829	1302758	1301829
AT3G16570	AT3G16570.1	258432_at	3	5644593	5646557	5644593	5646557	5644593
AT3G16570	AT3G16570.2	258432_at	3	5644593	5646557	5644698	5646545	5644698
AT3G16570	AT3G16570.3	258432_at	3	5644593	5646557	5644698	5646545	5644698
AT4G11340	AT4G11340.1	254916_at	4	6894208	6899130	6894208	6899130	6899130
AT1G24340	AT1G24340.1	257410_at	1	8635187	8638986	8635187	8638986	8635187
AT1G08940	AT1G08940.1	264645_at	1	2877430	2879169	2877430	2879169	2877430
AT2G11200	AT2G11200.1		2	4451924	4452388	4451924	4452388	4451924
AT1G79210	AT1G79210.3	264140_at	1	29796081	29798836	29796081	29798746	29798746
AT1G79210	AT1G79210.2	264140_at	1	29796081	29798836	29796081	29798744	29798744
AT1G79210	AT1G79210.1	264140_at	1	29796081	29798836	29796081	29798836	29798836
AT4G26840	AT4G26840.1	253952_at	4	13497287	13498820	13497287	13498820	13497287
AT4G25840	AT4G25840.1	254039_at	4	13138957	13141097	13138957	13141097	13138957
AT4G02010	AT4G02010.1	255559_at	4	881061	885463	881061	885463	881061
AT1G10820	AT1G10820.2		1	3600910	3605076	3600910	3605058	3605058
AT1G10820	AT1G10820.1		1	3600910	3605076	3600910	3605076	3605076
AT3G52970	AT3G52970.2	252017_at	3	19641278	19643282	19641306	19643282	19643282
AT3G52970	AT3G52970.1	252017_at	3	19641278	19643282	19641278	19643276	19643276
AT1G24480	AT1G24480.1		1	8676360	8677228	8676360	8677228	8677228
AT1G78960	AT1G78960.3	264137_at	1	29696394	29701439	29696434	29701321	29696434
AT1G78960	AT1G78960.4	264137_at	1	29696394	29701439	29696470	29701410	29696470
AT1G78960	AT1G78960.1	264137_at	1	29696394	29701439	29696394	29701439	29696394
AT1G78960	AT1G78960.2	264137_at	1	29696394	29701439	29696394	29701439	29696394
AT1G78960	AT1G78960.5	264137_at	1	29696394	29701439	29697334	29701410	29697334
AT1G62080	AT1G62080.1	264735_s_at	1	22946242	22946949	22946242	22946949	22946949
AT3G03690	AT3G03690.1	259174_at	3	911178	913824	911214	913677	913677
AT3G03690	AT3G03690.2	259174_at	3	911178	913824	911178	913824	913824
AT5G40470	AT5G40470.1	249359_at	5	16208009	16209927	16208009	16209927	16209927
AT2G42950	AT2G42950.2	265269_at	2	17863678	17866572	17863678	17866543	17863678
AT2G42950	AT2G42950.1	265269_at	2	17863678	17866572	17863682	17866572	17863682
AT2G47130	AT2G47130.1	266761_at	2	19349348	19350650	19349348	19350650	19350650
AT1G51000	AT1G51000.1	256214_x_at	1	18909913	18910169	18909913	18910169	18909913
AT2G16790	AT2G16790.1	265382_at	2	7283928	7285345	7283957	7285345	7285345
AT2G16790	AT2G16790.3	265382_at	2	7283928	7285345	7283928	7285308	7285308
AT2G16790	AT2G16790.2	265382_at	2	7283928	7285345	7283957	7285237	7285237
AT2G16790	AT2G16790.5	265382_at	2	7283928	7285345	7283957	7285177	7285177
AT2G16790	AT2G16790.4	265382_at	2	7283928	7285345	7283957	7285177	7285177
AT3G18110	AT3G18110.1	258149_at	3	6204429	6209801	6204429	6209801	6209801
AT4G16490	AT4G16490.1	245290_at	4	9293543	9296089	9293543	9296089	9296089
AT1G24706	AT1G24706.8	245647_at	1	8741836	8755604	8741897	8755568	8741897
AT1G24706	AT1G24706.8	245649_at	1	8741836	8755604	8741897	8755568	8741897
AT1G24706	AT1G24706.1	245647_at	1	8741836	8755604	8741940	8755558	8741940
AT1G24706	AT1G24706.1	245649_at	1	8741836	8755604	8741940	8755558	8741940
AT1G24706	AT1G24706.2	245649_at	1	8741836	8755604	8741940	8755557	8741940
AT1G24706	AT1G24706.5	245649_at	1	8741836	8755604	8741836	8755558	8741836
AT1G24706	AT1G24706.3	245649_at	1	8741836	8755604	8741836	8755558	8741836
AT1G24706	AT1G24706.9	245649_at	1	8741836	8755604	8744238	8755604	8744238
AT1G24706	AT1G24706.4	245649_at	1	8741836	8755604	8741836	8755558	8741836
AT1G24706	AT1G24706.6	245649_at	1	8741836	8755604	8741836	8755558	8741836
AT1G24706	AT1G24706.7	245649_at	1	8741836	8755604	8741876	8755597	8741876
AT1G47280	AT1G47280.1	261687_at	1	17331972	17334412	17331972	17334412	17334412
AT4G32180	AT4G32180.3	253469_at	4	15537559	15543954	15537559	15543904	15543904
AT4G32180	AT4G32180.2	253469_at	4	15537559	15543954	15537559	15543904	15543904
AT4G32180	AT4G32180.1	253469_at	4	15537559	15543954	15537559	15543954	15543954
AT2G40990	AT2G40990.1	257358_at	2	17105097	17107030	17105097	17107030	17107030
AT3G20690	AT3G20690.1	256699_at	3	7231570	7232682	7231570	7232682	7232682
AT5G46380	AT5G46380.1		5	18813088	18816431	18813088	18815974	18815974
AT5G46380	AT5G46380.2		5	18813088	18816431	18813088	18816431	18816431
AT4G33510	AT4G33510.1	253333_at	4	16116371	16118825	16116371	16118797	16116371
