Protein.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner
AT2G38410.1	671	21.02	22.29
AT3G22770.1	327	25.68	28.45
AT1G75420.1	463	23.91	26.54
AT1G75420.2	378	23.96	26.44
AT1G75420.3	437	23.76	26.34
AT3G06320.1	58	27.12	30.16
AT1G15170.2	362	25.02	28.62
AT1G15170.1	481	24.6	28.16
AT2G19310.1	162	23.83	25.7
AT4G09355.1	8	18.88	23.19
AT3G51830.2	228	25.84	28.73
AT3G51830.1	588	23.77	26.13
AT5G40910.6	897	24.22	27.14
AT5G40910.2	920	24.18	27.08
AT5G40910.3	920	24.18	27.08
AT5G40910.1	1104	24.25	27.03
AT5G40910.5	920	24.18	27.08
AT5G40910.4	897	24.22	27.14
AT5G40910.7	920	24.18	27.08
AT5G40910.8	920	24.18	27.08
AT5G40910.9	1104	24.25	27.03
AT1G43950.1	222	23.2	25.16
AT2G05786.1	44	24.65	27.12
AT5G19080.1	378	23.55	24.93
AT4G23340.2	206	24.28	26.76
AT4G23340.1	324	24.13	26.63
AT5G34870.1	516	22.35	24.01
AT3G15040.1	243	20.26	21.84
AT1G28200.1	259	22.56	24.75
AT1G28200.2	259	22.56	24.75
AT4G18430.1	217	23.24	25.74
AT2G20300.1	744	23.14	25.24
AT4G01140.1	306	24.41	27.28
AT4G11370.1	159	25.03	27.34
AT1G22882.1	660	22.49	24.87
AT2G30933.2	159	21.55	24.01
AT2G30933.1	227	22.19	24.81
AT2G30933.3	159	21.55	24.01
AT1G56410.1	617	22.65	25.15
AT1G61980.3	418	24.03	26.87
AT1G61980.2	418	24.03	26.87
AT1G61980.1	418	24.03	26.87
AT3G05180.1	379	24.38	27.4
AT4G26710.2	70	25.93	29.46
AT4G26710.1	70	25.93	29.46
AT5G04590.1	642	23.66	25.86
AT4G33580.2	302	23.44	25.75
AT4G33580.3	301	23.43	25.76
AT4G33580.1	301	23.43	25.76
AT1G71865.1	99	21.83	23.23
AT5G24275.3	430	22.98	25.33
AT5G24275.2	602	22.79	25.09
AT5G24275.1	807	22.72	24.93
AT5G24275.4	430	22.98	25.33
AT1G09660.1	298	23.44	24.77
AT1G09660.3	298	23.44	24.77
AT1G09660.2	264	24.39	25.83
AT1G79485.1	115	19.61	22.65
AT4G40000.1	783	23.3	25.44
AT4G40000.2	571	23.01	25.36
AT2G28250.2	565	23.07	25.52
AT2G28250.5	565	23.07	25.52
AT2G28250.4	565	23.07	25.52
AT2G28250.1	565	23.07	25.52
AT2G28250.6	565	23.07	25.52
AT2G28250.3	565	23.07	25.52
AT2G18350.1	262	23.64	24.89
AT2G14120.1	780	22.31	24.32
AT2G14120.2	780	22.35	24.37
AT2G14120.4	737	22.38	24.49
AT2G14120.3	809	22.41	24.47
AT3G18715.1	93	26.26	27.84
AT1G71280.1	465	23.39	25.68
AT1G71280.2	335	23.04	25.37
AT5G05680.1	810	22.91	25.25
AT4G22350.1	510	24.28	26.13
AT4G22350.3	399	23.7	25.6
AT4G22350.4	399	23.7	25.6
AT4G22350.2	539	24.11	25.99
AT3G27040.1	271	24.63	27.48
AT1G33730.1	368	23.66	26.22
AT1G33730.2	368	23.66	26.22
AT3G11510.1	150	21.84	23.49
AT4G05080.1	391	25.64	28.55
AT2G03530.5	313	24.8	28.59
AT2G03530.2	398	24.66	28.32
AT2G03530.1	398	24.66	28.32
AT2G03530.4	473	24.51	27.64
AT2G03530.3	313	24.8	28.59
AT5G23405.3	148	22.6	24.7
AT5G23405.1	149	22.53	24.63
AT5G23405.2	148	22.6	24.7
AT5G46230.1	143	23.22	25.26
AT2G22600.1	632	21.43	23.66
AT3G07350.1	298	22.37	24.49
AT5G25300.1	477	24.33	27
AT3G48100.1	184	23	25.7
AT3G62870.1	256	24.09	26.63
AT5G64650.1	160	23.2	24.21
AT4G02425.1	262	21.72	23.07
AT1G12380.1	793	23.09	25.09
AT5G18090.1	301	24.63	27.12
AT5G28210.1	625	25.19	27.11
AT1G01950.2	877	21.43	23.29
AT1G01950.3	915	21.6	23.5
AT1G01950.1	894	21.45	23.31
AT1G01950.4	753	21.61	23.5
AT2G27330.1	116	23.51	26.38
AT5G43270.3	419	23.2	24.9
AT5G43270.1	419	23.2	24.9
AT5G43270.2	419	23.2	24.9
AT2G38290.1	475	24.71	27.99
AT2G38290.2	359	24.5	27.73
AT3G05730.1	86	24.81	25.91
AT1G36340.2	154	25.3	27.77
AT1G36340.1	154	25.3	27.77
AT1G64740.1	450	23.16	25.37
AT2G31230.1	243	21.96	23.94
AT5G61300.1	557	22.41	23.79
AT5G61300.2	557	22.41	23.79
AT5G53360.2	180	23.82	25.69
AT5G53360.1	233	24.89	27.08
AT5G53360.3	233	24.89	27.08
AT2G43465.6	289	24.14	27
AT2G43465.1	388	24.53	27.05
AT2G43465.3	240	24.82	27.91
AT2G43465.2	306	24.06	26.92
AT2G43465.5	240	24.82	27.91
AT2G43465.4	319	24.08	26.85
AT4G38930.2	315	22.87	24.96
AT4G38930.4	311	22.94	25.04
AT4G38930.3	315	22.87	24.96
AT4G38930.1	311	22.94	25.04
AT4G28300.2	438	21.45	21.75
AT4G28300.1	496	21.32	21.88
AT3G46590.4	397	22.77	25.16
AT3G46590.1	552	22.69	24.55
AT3G46590.2	553	22.71	24.57
AT3G46590.3	547	22.77	24.62
AT3G46590.5	512	22.59	24.44
AT2G43945.1	289	22.47	24.28
AT1G32640.1	623	21.81	23.79
AT1G03670.1	616	23.5	26.62
AT2G16930.1	154	23.32	25.91
AT2G16930.3	154	23.32	25.91
AT2G16930.4	154	23.32	25.91
AT2G16930.2	154	23.32	25.91
AT5G55410.2	110	24.47	27.3
AT5G55410.1	107	24.15	26.93
AT5G65760.1	515	25.12	27.78
AT2G37025.2	410	23.65	25.76
AT2G37025.3	410	23.65	25.76
AT2G37025.1	410	23.65	25.76
AT5G56100.1	150	22.11	24.89
AT5G09320.1	437	22.84	25.58
AT1G33560.1	787	24.28	26.98
AT5G56970.1	523	24.69	27.26
AT5G56970.2	423	24.27	26.96
AT1G01250.1	192	23.11	24.91
AT3G53140.1	359	23.51	25.81
AT4G34940.1	664	22.16	24.28
AT1G10747.1	83	25.56	27.8
AT5G53910.1	230	24.35	26.58
AT5G59910.1	150	22.89	25.37
AT2G03840.1	278	27.04	30.12
AT3G19615.1	93	23.35	24.74
AT4G16024.1	94	24.61	26.31
AT1G73940.1	151	24.43	27.02
AT1G26795.1	151	25.52	28.12
AT1G10190.1	396	25.07	27.47
AT4G19420.1	397	24.61	27.26
AT4G19420.3	301	24.67	27.78
AT4G19420.2	397	24.61	27.26
AT4G19420.4	432	24.65	27.4
AT5G53430.1	1043	24	25.73
AT1G05880.1	489	23.28	25.39
AT1G05880.3	478	23.87	26.02
AT1G05880.2	496	23.44	25.52
AT1G79470.1	503	22.64	25.3
AT1G61460.1	749	24.41	27.17
AT5G11630.2	91	21.08	23.19
AT5G11630.1	93	20.92	23.16
AT5G11630.3	93	20.92	23.16
AT2G06960.1	148	23.57	25.8
AT5G64816.2	130	22.85	24.62
AT5G64816.4	130	22.85	24.62
AT5G64816.1	130	22.85	24.62
AT5G64816.3	130	22.85	24.62
AT5G62090.1	816	21.66	22.98
AT5G62090.2	816	21.66	22.98
AT5G62090.3	816	21.66	22.98
AT3G11310.1	539	24.14	25.78
AT2G43620.1	283	23.3	25.86
AT5G64970.2	304	23.86	26.63
AT5G64970.3	404	22.87	25.28
AT5G64970.1	428	23.02	25.52
AT5G24960.2	400	24.42	27.01
AT5G24960.1	497	24.4	26.78
AT3G63530.2	248	23.5	25.28
AT3G63530.1	248	23.5	25.28
AT5G61090.2	657	22.44	24.1
AT5G61090.1	657	22.44	24.1
AT1G74680.1	461	24.66	27.42
AT4G19006.1	386	24.26	27.18
AT4G19006.2	439	24.47	27.5
AT2G18170.1	368	24.65	27.04
AT5G24810.2	1040	23.7	26.25
AT5G24810.1	1009	23.45	25.94
AT2G11851.1	73	26.44	28.83
AT2G11851.2	73	26.44	28.83
AT5G66816.1	101	23.27	25.14
AT3G14395.1	75	22.72	24.83
AT3G16750.2	194	21.96	24.04
AT3G16750.1	194	21.96	24.04
AT3G02180.3	93	19.97	22.67
AT3G02180.1	122	19.55	22.03
AT3G02180.2	122	19.55	22.03
AT3G63093.1	179	23.35	22.25
AT1G68270.1	535	23.91	26.09
AT3G32410.1	232	22.07	23.77
AT1G65032.1	91	23.5	26.3
AT4G05310.1	415	23.01	24.8
AT5G65360.1	136	22.78	24.37
AT5G55880.1	366	23.8	26.26
AT3G48360.2	334	23.88	25.99
AT3G48360.3	258	23.94	25.67
AT3G48360.1	364	23.55	25.6
AT3G48310.1	490	24.47	26.82
AT5G59390.1	561	23.36	24.9
AT5G59390.5	561	23.36	24.9
AT5G59390.2	556	23.44	24.96
AT5G59390.4	556	23.44	24.96
AT5G59390.3	556	23.44	24.96
AT4G28490.1	999	22.92	26.14
AT3G61290.1	455	26.04	28.15
AT5G22690.1	1008	24.34	27
AT5G22690.4	902	24.51	27.35
AT5G22690.2	1010	24.41	27.13
AT5G22690.3	869	24.5	27.33
AT1G02310.2	431	24.65	27.62
AT1G02310.1	411	24.57	27.48
AT1G29840.1	312	23.87	26.47
AT5G06300.1	217	22.99	25.04
AT1G25083.1	222	23.64	25.85
AT5G03860.1	562	24.27	26.2
AT5G03860.2	562	24.27	26.2
AT2G07702.1	152	25.95	27.91
AT3G50440.1	275	24.9	26.73
AT5G25510.1	500	24.42	26.97
AT3G04550.1	449	23.05	25.16
AT5G51210.1	141	22.31	24.7
AT3G45170.1	204	23.11	24.56
AT5G01290.1	657	24.68	26.39
AT1G68100.1	469	23.12	25.6
AT1G68100.2	432	23.2	25.6
AT4G15640.1	390	23.46	26.07
AT4G15640.2	329	23.65	26.33
AT2G04220.1	307	25.52	28.09
AT1G21870.1	341	26.98	30.35
AT2G34430.1	266	23.03	25.73
AT1G13980.2	1451	23.37	25.78
AT1G13980.1	1451	23.37	25.78
AT2G41420.1	98	22.98	22.89
AT4G39795.1	126	22.01	23.33
AT1G68810.1	368	21.99	23.19
AT3G54850.1	632	21.98	24.29
AT4G17170.1	211	23.51	26.01
AT5G44790.1	1001	22.54	25.47
ATMG00130.1	121	21.59	23.51
AT1G18720.1	206	26.32	30.04
AT1G18720.2	206	26.32	30.04
AT2G05520.6	117	20.1	22.4
AT2G05520.3	125	20.15	22.32
AT2G05520.5	111	20.28	22.48
AT2G05520.1	145	19.92	22.13
AT2G05520.2	138	20	22.2
AT2G05520.4	124	20.09	22.33
AT1G76540.1	313	24.73	27.17
AT3G13650.1	186	24.07	27.17
AT2G32350.1	242	24.48	26.84
AT1G23120.1	148	24.65	27.23
AT1G23120.2	198	25.35	28.15
AT5G38570.1	379	25.64	28.56
AT1G29330.1	215	27.64	31.63
AT1G29330.2	153	28.12	31.77
AT2G45240.2	330	23.48	25.31
AT2G45240.1	398	23.41	25.2
AT1G55770.1	175	20.74	23.6
AT1G53290.1	345	24.12	26.6
AT3G59540.1	69	24.85	27.57
AT1G76320.1	732	24.96	26.95
AT1G76320.4	732	24.96	26.95
AT1G76320.2	730	24.97	26.95
AT1G76320.3	670	25.34	27.44
AT1G23840.1	338	25.24	29.25
AT3G48230.1	373	24.97	27.18
AT5G42580.1	499	24.71	27.33
AT5G38770.1	97	24.01	26.63
AT5G19430.5	256	23.06	24.96
AT5G19430.3	196	23.03	24.7
AT5G19430.1	255	22.57	24.14
AT5G19430.6	255	22.57	24.14
AT5G19430.4	256	23.06	24.96
AT5G19430.2	240	23.17	24.81
AT3G23430.1	782	25.56	28.42
AT1G79930.1	831	22.18	24.27
AT1G79930.2	789	22.43	24.71
AT5G51270.2	805	22.66	24.72
AT5G51270.1	805	22.66	24.72
AT3G01311.1	292	24.46	26.75
AT3G01311.2	269	23.9	25.86
AT2G19690.1	147	23.85	26.45
AT2G19690.3	103	23.52	25.76
AT2G19690.2	148	24.36	26.92
AT5G16350.3	468	24.66	27.57
AT5G16350.2	399	24.65	27.74
AT5G16350.1	488	24.46	27.31
AT5G04045.1	97	22.63	24.45
AT1G52380.3	440	20.28	22.59
AT1G52380.2	440	20.28	22.59
AT1G52380.1	440	20.28	22.59
AT1G52380.4	440	20.28	22.59
AT4G24790.5	857	21.89	24.2
AT4G24790.3	815	21.95	24.27
AT4G24790.2	857	21.89	24.2
AT4G24790.1	857	21.89	24.2
AT4G24790.4	815	21.95	24.27
AT4G26090.1	909	24.37	26.64
AT5G27140.2	450	22.47	25.43
AT5G27140.1	445	22.27	25.16
AT2G35920.3	1027	23.07	25.38
AT2G35920.1	995	23	25.3
AT2G35920.2	937	23.13	25.64
AT4G14910.1	272	21.96	23.66
AT4G14910.3	282	22.4	24.02
AT4G14910.2	308	22.9	24.67
AT1G60710.1	345	23	25.01
AT4G29660.1	103	27.84	30.05
AT2G41220.1	1629	22.66	25.03
AT5G37230.1	208	24.47	26.34
AT4G21630.1	759	22.94	25.81
AT3G04060.1	338	23.95	26.22
AT5G43560.2	1055	22.32	23.92
AT5G43560.1	1055	22.32	23.92
AT2G23430.1	191	23.06	24.9
AT2G38230.1	309	21.52	23.76
AT2G05180.1	442	24.49	26.97
AT4G34160.1	376	23.5	25.9
AT4G19910.1	241	24.69	26.93
AT5G04000.2	118	19.92	21.03
AT5G04000.1	116	20.06	21.15
AT1G48110.2	639	22.34	24.45
AT1G48110.1	639	22.34	24.45
AT4G01883.2	206	25.2	28.04
AT4G01883.1	224	24.73	27.52
AT4G01883.3	195	25.37	27.96
AT3G50060.1	301	22.01	23.42
AT4G03298.1	221	26.58	30.42
AT3G53420.1	287	24.47	27.74
AT3G53420.2	287	24.47	27.74
AT1G53710.1	528	24.72	27.1
AT1G53710.2	448	25.07	27.44
AT1G24880.2	125	23.97	26.84
AT1G24880.3	122	23.8	26.61
AT5G36970.1	248	23.81	26.07
AT1G21690.3	341	23	25.6
AT1G21690.4	332	22.55	25.1
AT1G21690.1	339	22.62	25.14
AT1G21690.2	327	22.72	25.22
AT5G52260.1	268	24.1	26.19
AT3G13790.5	514	24.8	27.41
AT3G13790.2	581	24.86	27.46
AT3G13790.1	584	24.82	27.4
AT3G13790.4	514	24.8	27.41
AT3G13790.3	514	24.8	27.41
AT1G34830.1	92	24.96	27.32
AT1G45207.2	555	21.85	23.44
AT1G45207.3	549	21.76	23.34
AT3G18720.1	380	24.77	27.01
AT4G39980.1	525	22.69	24.76
AT1G28305.1	137	28.08	30.79
AT1G02190.1	627	25.87	28.17
AT1G02190.2	623	25.86	28.16
AT3G51310.1	790	23.36	26.06
AT4G29670.2	236	23.81	26.15
AT4G29670.1	235	23.05	25.22
AT1G05010.1	323	23.88	26.52
AT3G44620.2	262	24.17	26.65
AT3G44620.1	239	23.8	26.14
AT3G08580.2	381	23.85	27.1
AT3G08580.1	381	23.85	27.1
AT2G21640.1	104	22.74	24.54
AT5G57567.1	41	19.92	21.96
AT5G57567.2	62	21.43	23.48
AT3G23685.1	330	24.84	27.27
AT1G13940.2	1005	22.34	23.9
AT1G13940.1	1005	22.34	23.9
AT3G15170.1	310	24.18	26.56
AT3G47340.2	512	24.72	27.03
AT3G47340.4	341	24.5	27.09
AT3G47340.1	584	24.28	26.59
AT3G47340.3	456	24.22	26.66
AT4G31250.1	676	23.37	25.91
AT3G50700.1	452	21.59	23.81
AT3G09180.3	402	22.81	24.88
AT3G09180.1	402	22.81	24.88
AT3G09180.2	360	22.83	24.85
AT2G25530.2	539	24.6	26.39
AT2G25530.1	655	24.34	26.12
AT3G46230.1	156	22.85	24.7
AT2G27960.1	87	25.61	26.48
AT3G18370.1	815	23.33	25.87
AT4G24770.1	329	21	22.81
AT4G24770.2	329	21	22.81
AT2G29730.1	467	24.52	27.16
AT5G46310.1	372	22.84	24.83
AT3G04080.1	471	22.75	25.39
AT5G25040.4	492	25.75	29.24
AT5G25040.1	457	25.72	29.24
AT5G25040.2	517	25.74	29.25
AT5G25040.5	345	25.54	29.26
AT5G25040.3	380	26.08	29.66
AT1G13970.1	504	23.6	25.64
AT3G21990.1	256	24.11	27.08
AT5G12235.1	103	23.79	26.43
AT3G25850.1	258	25.96	28.03
AT4G30110.1	951	22.41	25.04
AT4G30110.2	951	22.41	25.04
AT3G52640.2	705	23.06	26.24
AT3G52640.3	618	22.91	26.09
AT3G52640.1	676	22.82	26.01
AT1G57770.1	574	22.99	25.54
AT5G18940.1	345	24.81	27.69
AT5G18940.2	343	24.84	27.7
AT1G19240.1	104	23.11	26.23
AT2G31240.1	617	22.44	24.85
AT2G40435.3	131	22.22	24.15
AT2G40435.1	158	21.54	23.42
AT2G40435.2	130	22.09	24.24
AT3G17712.2	856	22.82	25.03
AT3G17712.3	769	22.44	24.57
AT3G17712.1	794	22.59	24.73
AT4G30670.1	102	24.34	27.22
AT5G46874.1	79	27.02	29.4
AT1G77405.1	458	24.89	27.01
AT1G72760.3	558	22.61	24.89
AT1G72760.2	700	22.68	24.83
AT1G72760.1	697	22.76	24.93
AT4G37800.1	293	25.41	27.64
AT2G18640.1	372	23.05	25.82
AT5G02490.1	653	21.95	24.21
AT4G08300.1	373	24.81	28.2
AT5G54910.1	739	23.15	25.37
AT1G34810.1	92	24.96	27.32
AT5G60730.1	391	22.71	25.34
AT1G20930.1	315	24.62	27.07
AT5G26310.1	481	23.24	25.3
AT4G09250.1	349	22.7	24.73
AT4G12740.1	630	23.43	25.35
AT4G12740.2	540	23.08	24.76
AT4G12740.3	611	23.44	25.34
AT2G32660.1	589	23.63	26.69
AT2G32660.2	771	23.47	26.62
AT1G04270.2	151	24.4	26.5
AT1G04270.1	152	24.31	26.42
AT5G08640.2	336	24.14	26.02
AT5G08640.1	336	24.14	26.02
AT4G09120.1	345	23.61	25.44
AT4G19360.2	171	22.87	25.18
AT4G19360.1	268	23.49	25.58
AT5G27893.1	209	25.17	26.8
AT5G08590.2	277	23.26	25.17
AT5G08590.1	353	23.59	25.59
AT3G44290.1	335	24.06	26.27
AT3G44290.2	228	24.54	26.38
AT4G22750.1	302	25.49	28.95
AT3G58400.1	293	23.99	26.6
AT1G34180.4	459	23.31	25.6
AT1G34180.3	447	23.22	25.47
AT1G34180.1	564	23.22	25.51
AT1G34180.2	576	23.3	25.61
AT4G34490.2	543	22.06	24.49
AT4G34490.1	476	21.9	24.3
AT4G34670.1	262	23.73	26.06
AT3G50500.2	369	23.68	25.77
AT3G50500.1	362	23.58	25.57
AT2G46765.1	74	25.33	26.3
AT5G65840.1	275	22.82	25.47
AT5G55320.1	339	26.8	30.05
AT1G74360.1	1106	23.33	26.29
AT1G01560.2	369	24.44	26.67
AT1G01560.3	346	24.47	27.06
AT1G01560.4	275	24.96	27.58
AT1G01560.1	275	24.96	27.58
AT3G59970.2	407	24.17	26.55
AT3G59970.1	421	24.41	26.86
AT3G59970.3	592	24.19	26.85
AT2G01379.1	81	24.81	26.52
AT1G65483.2	76	24.44	26.76
AT1G65483.1	76	24.44	26.76
AT3G25480.1	264	23.11	26.32
AT4G31520.1	698	22.7	24.93
AT4G31520.2	617	22.61	24.94
AT4G13870.2	288	23.27	25.71
AT4G13870.1	285	23.23	25.62
AT5G40860.2	184	24.64	26.99
AT5G40860.1	246	22.86	24.65
AT4G19970.1	377	25.03	27.99
AT5G47090.1	310	22.6	23.73
AT5G47090.2	310	22.6	23.73
AT2G15910.2	81	23.7	25.56
AT2G15910.1	367	23.3	26.38
AT2G15910.3	81	23.7	25.56
AT2G40930.1	924	23.04	25.34
AT2G40930.2	924	23.04	25.34
AT5G35170.2	580	22.95	25.21
AT5G35170.1	588	22.98	25.29
AT4G37380.1	632	23.72	26.39
AT4G26720.1	305	24.51	27.05
AT2G41500.1	554	22.69	24.5
AT2G41500.2	554	22.69	24.5
AT1G07990.1	802	22.45	24.85
AT1G07990.2	588	23.17	25.79
AT1G02670.7	667	23.38	25.83
AT1G02670.5	616	23.52	25.75
AT1G02670.4	528	23.33	25.62
AT1G02670.1	678	23.23	25.64
AT1G02670.6	663	23.39	25.65
AT1G02670.2	643	23.54	25.82
AT1G02670.3	690	23.41	25.72
AT5G27450.2	378	22.37	25.14
AT5G27450.1	378	22.37	25.14
AT5G27450.3	378	22.37	25.14
AT1G65240.1	475	23.24	26.29
AT1G25360.1	790	24.22	26.76
AT1G24793.1	326	23.11	25.18
AT1G24793.2	258	23.09	25.18
AT3G61898.1	56	27.12	30.66
AT4G29070.1	259	25.4	27.89
AT4G29070.2	259	25.4	27.89
AT5G12200.1	531	23.19	25.63
AT4G19740.1	211	24.33	27.25
AT5G64020.1	408	24.57	26.83
AT2G03810.5	439	21.14	22.71
AT2G03810.7	439	21.14	22.71
AT2G03810.3	439	21.14	22.71
AT2G03810.4	439	21.14	22.71
AT2G03810.6	439	21.14	22.71
AT2G03810.2	439	21.14	22.71
AT2G03810.1	439	21.14	22.71
AT2G44020.1	507	24.67	27.41
AT1G68000.1	227	25.8	29.53
AT2G11010.1	693	23.74	25.42
AT5G27660.2	435	21.92	24.29
AT5G27660.1	424	21.79	24.13
AT3G15760.1	135	23.06	25.07
AT3G01910.3	241	23.11	25.23
AT3G01910.1	393	23.06	25.14
AT3G01910.2	298	22.87	25.03
AT2G46735.1	160	22.78	24.31
AT1G52940.1	242	24.73	27.11
AT1G47250.1	277	22.3	24.15
AT2G21370.3	318	22.82	25.31
AT2G21370.2	385	22.65	25.26
AT2G21370.4	411	23.26	25.69
AT2G21370.1	478	23.06	25.59
AT3G46580.1	182	23.3	24.87
AT5G09300.2	401	23.56	25.65
AT5G09300.3	360	23.25	25.36
AT5G09300.1	472	23.44	25.34
AT5G09300.4	342	23.7	26.1
AT3G57700.1	340	24.81	27.53
AT5G57030.1	524	23.78	26.41
AT5G56340.1	396	21.81	23.09
AT1G12260.2	342	24.14	25.73
AT1G12260.1	395	23.69	25.3
AT2G24762.1	156	22.21	24.02
AT2G25880.4	301	25.06	26.93
AT2G25880.3	349	25.37	27.59
AT2G25880.1	288	24.96	26.86
AT2G25880.2	256	24.95	26.81
AT3G48250.1	621	24.76	27.61
AT4G33585.1	159	24.81	26.54
AT1G48230.2	294	24.89	28.5
AT1G48230.1	367	25.7	29.57
AT4G02210.1	439	24.44	26.72
AT4G02210.2	439	24.44	26.72
AT1G67148.1	45	20.24	22.34
AT1G14930.1	155	24.89	26.98
AT5G62920.1	186	23.46	25.96
AT2G15220.1	225	24.59	27.43
AT1G59980.3	351	23.46	26.03
AT1G59980.2	362	23.21	25.62
AT1G59980.1	414	23.11	25.37
AT5G13690.2	622	25.23	27.77
AT5G13690.1	806	25.34	27.99
AT5G66850.1	716	22.3	23.69
AT5G66850.2	683	22.53	24.13
AT2G35810.2	199	23.86	26.3
AT2G35810.1	199	23.86	26.3
AT1G49980.3	654	22.68	25.1
AT1G49980.4	665	22.68	25
AT1G49980.5	665	22.68	25
AT1G49980.9	518	22.55	24.84
AT1G49980.2	654	22.68	25.1
AT1G49980.6	512	22.57	24.9
AT1G49980.1	671	22.66	24.95
AT1G49980.7	665	22.68	25
AT1G49980.8	665	22.68	25
AT4G00630.2	1185	21.95	24.63
AT4G00630.1	1174	21.82	24.47
AT2G28190.1	216	20.69	23.06
AT2G44330.1	180	21.66	23.61
AT3G02210.1	452	25.13	27.81
AT2G38240.1	353	23.67	25.68
AT5G66550.1	207	22.96	25.75
AT5G66550.4	201	24.33	27.3
AT5G66550.3	201	24.33	27.3
AT5G66550.2	238	23.8	26.72
AT4G13270.1	215	23.62	26.59
AT3G17180.1	478	24.9	27.74
AT3G17180.2	437	25.23	28.14
AT1G53420.1	953	23.99	26.87
AT1G12710.1	291	24.98	27.32
AT1G12710.2	333	25.05	27.59
AT1G61280.1	137	25.91	29.51
AT1G61280.2	137	25.91	29.51
AT1G58725.1	349	24.47	27.8
AT4G25010.1	281	25.33	29.2
AT1G32560.1	134	22.98	23.04
AT3G05770.1	410	24.12	26.28
AT3G05770.2	396	24.05	26.16
AT5G54350.1	261	22.93	25.23
AT1G48070.1	144	23.45	26.47
AT1G48070.2	114	22.8	25.38
AT1G53325.1	168	25.81	29.01
AT1G47560.1	887	23.17	25.69
AT3G50430.1	642	24.45	26.87
AT3G50430.2	481	24.68	27.25
AT5G24610.1	146	22.9	24.67
AT1G11080.1	492	24.55	27.2
AT1G11080.2	495	24.57	27.18
AT1G58525.1	342	24.38	27.74
AT4G19080.1	327	25.33	28.05
AT3G47940.1	350	23.07	25.15
AT5G57630.2	405	23.83	26.78
AT5G57630.1	416	23.69	26.65
AT5G57630.3	328	23.5	26.38
AT3G03960.1	549	21.69	24.21
AT5G35475.1	161	24.89	27.89
AT1G53370.1	355	25.73	28.79
AT1G53370.2	376	25.63	28.69
AT1G34440.1	157	24.9	27.6
AT2G29200.1	968	22.26	24.19
AT2G29200.2	968	22.26	24.19
AT1G43245.2	573	23.02	25.3
AT1G43245.1	558	23.05	25.45
AT2G20110.1	571	20.76	22.21
AT2G20110.3	544	20.93	22.39
AT2G20110.2	578	20.88	22.39
AT3G28810.2	418	22.33	24.62
AT3G28810.1	434	22.12	24.39
AT3G10290.1	355	24.81	28.49
AT1G11755.1	254	24.47	27.51
AT3G19610.1	640	23.02	24.67
AT5G45370.1	357	24.28	27.82
AT5G45370.3	321	23.67	27.07
AT5G45370.6	279	23.97	27.55
AT5G45370.2	381	24.1	27.58
AT5G45370.4	381	24.1	27.58
AT5G45370.5	279	23.97	27.55
AT1G70730.2	605	23.01	25.82
AT1G70730.1	585	22.96	25.69
AT1G70730.3	662	23.49	26.3
AT1G14642.1	34	22.71	25.57
AT3G53210.2	312	24.95	28.32
AT3G53210.1	369	25	28.22
AT3G53210.3	263	25.76	29.2
AT5G52290.1	1594	23.3	25.77
AT1G23860.3	164	22.99	23.63
AT1G23860.1	187	22.8	23.04
AT1G23860.4	183	22.66	22.92
AT1G23860.2	187	22.8	23.04
AT5G14490.3	361	23.16	25.52
AT5G14490.4	347	22.77	25.03
AT5G14490.1	350	22.86	25.14
AT5G14490.2	281	23.77	25.92
AT3G43083.1	78	25.47	28.34
AT4G35260.1	367	22.3	24.86
AT2G27390.1	134	22.09	21.59
AT5G27260.1	303	24.4	26.39
AT1G74320.1	350	25.15	27.1
AT3G59680.1	201	23.41	24.52
AT3G59680.2	229	24.21	25.76
AT2G23660.2	311	22.52	23.6
AT2G23660.3	311	22.52	23.6
AT2G23660.1	311	22.52	23.6
AT5G52040.3	329	22.19	22.28
AT5G52040.5	315	21.6	21.59
AT5G52040.6	323	21.84	21.94
AT5G52040.4	324	21.81	21.91
AT5G52040.2	357	22.17	22.49
AT5G52040.7	315	21.6	21.59
AT5G52040.1	356	22.2	22.52
AT5G09880.1	527	21.9	23.11
AT2G44420.1	347	23.6	26.09
AT2G44420.2	378	23.77	26.31
AT2G44420.3	332	23.68	26.08
AT5G14280.1	301	22.52	24.86
AT4G20390.1	197	24.09	27.99
AT1G34130.1	735	26.1	29.63
AT1G55810.3	466	23.75	26.06
AT1G55810.1	466	23.75	26.06
AT1G55810.5	488	23.72	26.09
AT1G55810.2	461	23.68	25.95
AT1G55810.4	488	23.72	26.09
AT1G55810.6	466	23.75	26.06
AT1G55810.7	451	23.81	26.07
AT1G44030.1	597	24.29	26.41
AT1G44030.2	626	24.04	26.21
AT1G43415.1	117	24.91	26.4
AT1G20690.1	240	25.36	28.15
AT5G22680.1	235	27.36	31.03
AT1G05740.1	145	22.32	24.15
AT5G08139.2	280	21.44	23.49
AT5G08139.1	376	21.67	23.77
AT2G18250.1	176	21.45	23.32
AT3G43505.1	76	23.69	26.23
AT1G76060.1	157	23.56	24.89
AT4G22930.1	377	23.87	26.33
AT4G22930.2	377	23.87	26.33
AT5G51780.2	197	22.96	25.15
AT5G51780.1	174	23.16	25.49
AT4G03960.1	198	24.44	26.5
