Protein.ID	protein_ZT0	protein_ZT4	protein_ZT8	protein_ZT12	protein_ZT16	protein_ZT20	protein_ZT24	protein_ZT28	protein_ZT32	protein_ZT36	protein_ZT40	protein_ZT44	protein_ZT48	protein_ZT52	protein_ZT56	protein_ZT60	protein_ZT64	protein_ZT68	protein_ZT72	protein_ZT76	protein_ZT80	protein_ZT84	protein_ZT88	protein_ZT92	protein_ZT96	protein_ZT100	protein_ZT104	protein_ZT108	protein_ZT112	protein_ZT116	protein_mean.level	protein_max.level	protein_rhythm.pvalue	protein.length	aa.synthesis.average.cost	Mass	Uniprot.ID	RNA_LD03	RNA_LD03	RNA_LD03	RNA_LD06	RNA_LD06	RNA_LD06	RNA_LD09	RNA_LD09	RNA_LD09	RNA_LD12	RNA_LD12	RNA_LD12	RNA_LD15	RNA_LD15	RNA_LD15	RNA_LD18	RNA_LD18	RNA_LD18	RNA_LD21	RNA_LD21	RNA_LD21	RNA_LD24	RNA_LD24	RNA_LD24	RNA_mean.level	RNA_max.level	RNA_rhythm.pvalue_original	RNA_rhythm.pvalue_Brown
Ot16g00300	332711.3108	364740.3904	309896.4768	232505.1074	382063.1941	312919.2619	460453.4061	383139.2475	299109.9331	331677.3393	341443.599	346516.4618	390349.3166	290637.5016	296560.0886	120243.5356	295290.7462	341391.5304	347736.5653	346845.8701	296543.9115	379697.6618	299859.0768	396420.2527	364407.3587	411030.3953	251816.365	399977.2095	300152.0066	329832.7062	331865.594223333	460453.4061	0.0375078405219295	481	19.25	54.71	NA	7.810468153	7.358838178	7.385039012	7.49096288	7.457587145	7.654923095	7.299466015	7.047502757	7.023060804	7.154647892	7.047743758	7.315331074	7.60179521	7.287563464	7.418561372	7.128636141	7.13014617	7.515018549	6.658435323	6.452955422	6.475277669	6.970275758	7.064409672	7.343371208	7.212167363375	7.810468153	0.117689742226308	0.117689742226308
Ot16g01060	20374226.55	18842571.27	19571889.8	32380201.98	22603178.39	24202310.23	19226925.91	23419061.02	20500494.72	30221357.24	26260945.36	30798080.48	9823558.662	23302194.42	24018840.25	34541774.2	20458124.75	25709392.95	12153839.9	18050268.52	22105469.46	17742103.87	26465203.7	22456288.34	20035814.23	25581349.95	33300031.47	16110768.62	23802282.8	24020119.5	22935955.6180667	34541774.2	0.0537587718234618	129	18.42	13.644	NA	8.014934545	7.545515194	8.192520829	7.817477246	7.637766287	8.274063206	7.513184371	8.709988705	8.766478133	7.21385358	7.635489427	8.022120325	7.268784478	7.388115274	7.768365857	7.564029201	7.749603152	8.038158652	7.475120734	7.397105137	8.739723386	7.601857011	7.134026452	7.768059777	7.801514206625	8.766478133	0.341715850102287	0.341715850102287
Ot16g01620	30469216.37	32652739.53	36049810.36	37257452.93	33775354.11	30733187.34	31558105.8	34826869.74	29884129.8	32906269.28	30534333.21	37597343.68	30874303.69	32309107.51	31618294.32	34208746.54	38364812.29	39696134.89	33838817.99	34056488.91	32136589.64	40134457.01	42107458.66	41534142.89	33332488.14	20211302.89	32114111.36	30854759.26	31638786.63	24932923.61	33406951.2793333	42107458.66	0.247680527317833	202	17.72	21.517	NA	7.612143571	7.123689195	7.221761331	7.468850509	7.288731541	7.167431338	8.197732447	7.858251715	8.013672991	8.354018916	8.196880468	8.091159115	8.238426922	8.339086135	8.235225505	8.274061574	8.223759576	7.973562279	7.938351566	7.452074278	7.712213398	7.855282279	7.370477063	7.341823048	7.81452778166667	8.354018916	0.000131182697559852	0.000131182697559852
Ot16g02120	120914.6174	114170.5476	84443.11504	90727.55797	130314.0643	93388.25687	118474.9847	120852.0748	62640.6632	119241.6948	85228.32769	124554.0242	105955.3071	77320.26721	82954.65484	54997.15683	90686.96278	90420.55327	100931.4341	108620.4581	82535.25376	112449.8655	97090.22858	121238.4738	114544.5012	101687.8062	77660.76585	89966.15033	85420.8956	105034.3533	98815.500564	130314.0643	0.00905658677619008	3002	20.11	334.193	NA	6.988362298	8.010211405	8.326871863	7.625589908	8.365350062	8.550637625	8.624026078	8.994735017	9.024069499	8.260017022	8.191902017	8.23218451	7.932018447	8.356524241	8.012528761	8.054651857	8.236350187	7.981242385	7.829668434	8.091301512	8.237392511	7.886388345	7.897588206	7.92053201	8.15125600833333	9.024069499	0.00881972095764915	0.00881972095764915
Ot16g02560	2263269.239	2013568.135	2171648.4	1943083.685	2267744.93	2140713.976	2428375.492	2444634.66	2019177.082	2146591.017	2072352.794	2594233.442	1942565.797	2055507.627	2194838.374	1748759.947	1805377.908	1812825.952	1743776.709	2197851.254	1696748.813	2425073.466	1780444.616	2247172.289	2285473.611	1974443.321	1963853.159	1964251.535	1648102.879	1385292.645	2045925.0918	2594233.442	0.466169290294621	448	19.67	49.916	NA	7.716088709	8.35775638	8.597812056	7.69150369	9.022518145	8.936139466	8.399339443	8.940128259	9.179249111	7.942677358	8.191251985	8.3648650255	7.545519596	7.144141241	7.061494124	7.198574333	7.018001279	6.8791808005	7.480582711	7.15115765	7.046871692	7.442125736	7.63793339	7.531095796	7.853166999	9.179249111	8.46428350287882e-07	8.46428350287882e-07
Ot17g00260	813617.5936	741619.5529	787875.058	809740.2268	745606.0058	771809.4537	680487.8477	809075.4661	732657.9263	801336.6265	713375.4593	974338.9901	576060.4257	816681.0642	736090.3554	881966.6962	788103.7475	707342.8177	626092.2726	688570.308	690984.6736	992176.302	950176.4579	927314.1684	741995.8775	488768.8553	730815.6494	715154.1895	735356.6936	701956.5855	762571.578226667	992176.302	0.101137575344835	121	19.31	12.617	NA	7.583119094	7.846615974	7.798592227	7.224201223	7.676495676	7.599239718	7.264705223	7.484138256	7.544824654	6.364544871	6.080244089	6.047470911	6.996490294	6.95908307	6.933919707	7.702671239	7.482261262	7.3160946	7.71317151	7.601738325	7.541063809	7.745634135	7.7876998	7.725339144	7.33413995045833	7.846615974	0.000472432999193612	0.000472432999193612
Ot17g00550	484850.9741	336342.2504	499958.7148	204082.9105	496687.4707	410379.3583	441164.7802	381240.7428	384439.2224	478684.1823	494958.9604	507662.0105	586065.4005	2353.339669	353072.663	54203.74743	349467.7905	316714.8168	464190.6259	371537.1398	234809.7802	597363.4019	59980.31698	366905.1518	513568.5397	357683.1529	336302.0608	496990.4593	414591.2355	171422.2834	372255.782782633	597363.4019	0.706689312272739	398	20.63	44.717	NA	6.171984282	4.810361758	4.577602038	4.808634352	4.172411838	3.526819646	3.925656379	4.141937216	3.866341249	6.94304931	6.514867091	6.032997591	7.939636363	8.069478422	7.979030191	8.831032463	8.618866195	8.34449876	8.94830185	8.822215045	9.229498432	7.793302519	7.156520444	7.110844531	6.59732866520833	9.229498432	0.00194439382305732	0.00194439382305732
Ot17g01160	583101.2504	571966.0523	631901.5091	715428.7343	701212.0354	789901.4624	836603.6145	665864.1989	599992.512	703358.3735	676296.3909	827589.1659	673029.023	706790.5356	627497.868	699846.3942	678909.8078	732791.1655	621693.1239	566730.9557	584256.6381	566064.4636	728036.7176	663032.1139	633641.4806	937532.9711	593182.7803	669929.0813	537100.9061	750618.9778	675796.67679	937532.9711	0.0305685843986608	415	19.54	45.145	NA	8.154772076	8.442413677	8.165267632	8.684101307	8.7735351955	8.699063803	9.317636601	9.581340526	9.704568979	8.783776709	8.523287445	8.746243506	8.16260581	8.0005891	8.126850064	7.881625131	7.741304782	7.585632524	7.557091954	7.628546766	7.246534084	7.698996632	7.785960981	7.696193024	8.2786640961875	9.704568979	6.72240857905153e-07	6.72240857905153e-07
Ot17g02030	15323902.56	15348299.99	18291857.65	18193344.27	17050300.7	16134908.33	14075496.61	16907254.31	16772863.7	17888932.23	15499194.8	18025341.12	12487622.18	16727875.24	16927594.99	18635167.22	14599807.07	14445003.77	11630901.11	14714790.89	14513604.27	16315442.52	18447377.54	15338544.17	13752887.98	17146507.38	16869222.28	13762553.09	13146395.06	13861702.91	15761156.5313333	18635167.22	0.0137529170272746	650	18.89	71.017	NA	7.25537112	7.191128002	7.161860516	7.106061066	7.314769206	7.231191065	7.813356414	7.844538435	8.096290207	7.621375812	8.50030851	8.449774607	7.004770245	7.005442172	6.962309784	6.910139992	6.684568882	6.677584387	6.804734499	6.557996414	6.462813243	6.92603062	6.759671788	6.817161467	7.21496868554167	8.50030851	0.000794914951438258	0.000794914951438258
Ot17g02150	3376448.166	3451225.834	4543326.454	4834161.855	4307629.206	4679837.749	3004788.538	4338670.128	4175389.73	4663228.154	4311431.683	4999529.924	2991900.115	4008889.08	3957325.085	5392306.559	3955877.341	4444192.198	3501993.905	3651849.609	3887477.123	4119073.563	4965329.63	4331629.721	3384123.1	4853456.423	4451679.078	3579455.843	3882998.061	4182453.018	4140922.56243333	5392306.559	0.0139432054683262	268	18.77	27.969	NA	7.984100553	8.037168906	7.976518141	8.018435619	7.792509108	7.781854006	6.944344518	7.522326324	7.238530517	6.986213219	7.317586351	7.267998553	6.946330447	7.023063319	7.270461594	6.808760437	6.66398735	7.035169745	7.008157964	7.397376888	7.34668848	7.446348015	7.842028598	7.754982603	7.39212255229167	8.037168906	8.33802320924757e-07	8.33802320924757e-07
Ot18g00590	926918.1024	1161084.38	1388504.728	1120194.1	991187.5854	1004222.984	909975.4222	1462683.904	1283082.499	930121.2064	855001.1169	1190359.045	816970.3629	1453750.191	1229349.2	1192418.515	811526.7992	952702.8123	666504.086	1078891.998	1123615.854	989331.798	1047378.882	1092379.796	968538.5839	1371904.4	1278471.443	727113.7248	752398.0791	904938.8193	1056050.68059333	1462683.904	0.0122509060696477	216	17.93	22.42	NA	7.589928467	7.754587772	7.688911787	7.99109647	8.096814259	8.257399258	8.350621505	8.215320247	8.474137519	8.219514238	7.882910396	7.98702364	7.863761042	7.725357236	7.647557559	7.626937537	7.57296383	7.457286873	7.932638576	7.602388814	7.965148958	7.854583345	7.626457857	7.753820698	7.88071532845833	8.474137519	2.63262453632482e-05	2.63262453632482e-05
Ot18g00620	672288.4936	738749.7464	1079240.786	561025.6052	835041.3822	634424.6767	681089.1064	729755.9102	804148.2026	1021526.342	857248.3846	1123536.965	993689.4678	522932.4132	750158.1729	582231.7591	386423.5601	408787.0574	550782.7342	474527.3709	515669.1487	804537.4149	446470.0012	459085.0872	637935.5846	820510.2792	551229.6122	596687.8854	522170.433	563353.0328	677508.553856667	1123536.965	0.494117623060048	552	20.34	58.46	NA	5.972837801	5.842366114	6.127893954	4.225116974	4.298447962	3.789549543	4.321323742	4.176099891	4.192347443	5.552036726	4.931424304	4.599468175	8.175125629	8.257252785	8.18164136	8.899404852	8.942226698	8.5943532095	8.660214322	8.576143702	8.765898888	7.583603919	7.384212259	7.394165445	6.56013148739583	8.942226698	7.73219151376332e-07	7.73219151376332e-07
Ot18g01090	10304150.6	6686659.34	14338021.26	22888481.01	11578044.72	17105299.46	10686028.03	11322559.02	18309939.58	22128106.52	14658783.7	16831923.87	9698364.319	8051718.523	16332311.92	26695442.52	12484537.49	16754501.12	10264382.54	11463317.42	16046422.86	22069737.93	16653717.02	16587124.48	12019133	11553284.32	18862884.66	18827784.91	16889197.61	13875590.34	15065581.6697333	26695442.52	7.14475600977495e-07	444	19.8	47.91	NA	6.550690368	7.30840633	6.493762012	6.911428078	7.224898117	7.653670844	6.82176621	7.201006967	7.7854668795	7.511201032	7.257546572	7.1001651985	8.677902871	8.682557946	8.070382453	8.855923782	8.684443189	8.30890579	7.67161711	7.388226927	7.534300826	6.936713644	7.140468255	6.89688464	7.52784733504167	8.855923782	0.000610981713049221	0.000610981713049221
Ot18g01250	11670905.59	11139560.71	14490025.13	13200526.73	13642395.43	12322300.97	11573111.56	13138739.92	14422479.61	14439057.35	11538372.04	15001756.55	10607269.9	12806808.14	14168983.51	15265446.04	12590243.83	12369140.35	9898467.277	12503903.36	12296192.65	12165182.63	13772350.65	13679301.17	11827000.49	11676500.74	13115656.27	10653844.95	11738108.33	12117166.22	12661026.6032333	15265446.04	0.0208993622379049	364	20.52	40.498	NA	7.35269125	7.91145503	8.302816792	7.836230343	8.786502456	8.702983657	7.634008597	8.403425251	9.216208571	6.644201553	6.502569048	7.596772789	6.473658061	6.294155458	6.546956909	6.20944561	6.241172396	6.332146086	6.528526862	6.885765079	6.960255586	7.182106588	7.719116889	7.658862679	7.33008473083333	9.216208571	0.00289418251630744	0.00289418251630744
Ot18g01300	5068957.474	2860276.848	4042545.747	4301021.638	3626853.257	4344546.619	3782510.171	4464453.853	2952471.056	4432398.914	4238727.573	4863296.235	3600321.547	2861003.433	3626279.084	4174143.446	3237168.686	3461033.642	3433147.647	3190360.637	3204409.021	4188339.121	4109059.053	3763117.163	4301507.315	3652511.249	3687690.681	3415207.127	3230865.605	4131511.831	3808191.1891	5068957.474	0.271648729352875	722	21.45	79.433	NA	7.510439964	7.649137791	7.721756216	7.531719625	8.121952771	8.053648717	7.871019745	8.323344786	8.67231768	6.843114262	7.691742979	8.042407288	6.126410223	5.826123998	5.979903971	6.23816007	5.75621558	6.012073411	5.956595131	5.007490542	4.892072858	6.290750766	6.166107446	6.086711328	6.8488007145	8.67231768	9.40240993813639e-07	9.40240993813639e-07
Ot18g01350	4215982.058	4016025.177	5015628.776	4625418.984	5104791.747	4981745.85	4325017.586	4513594.957	4436392.076	5213220.652	4246774.593	5900258.203	3796618.371	3849285.514	4132298.432	4088031.274	4083082.156	4306193.846	4047365.518	4140148.701	4074410.588	4260877.434	4956020.201	5395779.067	4293362.009	3073878.636	4222472.149	3763516.009	4252064.64	3397197.971	4357581.7725	5900258.203	0.169762743872677	342	19.47	35.742	NA	7.567939594	7.455592169	7.654118858	7.203730008	7.382341552	7.621665986	6.892282633	7.247022762	7.309189593	7.80156496	7.940070863	8.263039489	7.697968585	7.667361844	7.78341103	7.70439519	7.597623852	7.858669539	7.719364864	7.999231606	8.23960881	7.791571902	7.703616567	7.84649863	7.66449503691667	8.263039489	8.46773026009407e-07	8.46773026009407e-07
Ot18g01550	233537.6811	271154.8563	287925.6626	277478.647	254172.9272	254376.8764	294174.2762	343322.4939	239761.709	278052.4718	248048.2466	361914.3203	273917.2727	289738.7391	199017.5063	354589.1124	240149.0263	255202.7472	236009.3879	295686.8645	224406.4196	315082.2273	221714.3865	305840.4369	295905.6811	85185.56345	212244.3417	222847.6029	235344.6032	77249.63925	256135.057556667	361914.3203	0.722162362263577	381	19.43	42.063	NA	7.473322667	7.074511299	7.147078736	6.987150919	6.165317959	6.082937099	7.213298936	6.47083132	6.218382507	6.841346604	7.139476045	7.014636157	7.317052005	7.42050786	7.31199036	7.982475959	7.853755491	7.522606041	8.37567512	8.419273442	NA	8.053051783	7.925134252	7.991281949	7.30439541347826	8.419273442	8.02764456840734e-07	8.02764456840734e-07
Ot20g00130	1601087.617	1679411.11	1683647.791	1672106.857	1674503.805	1608974.569	1606201.444	1770691.211	1780727.621	1740590.841	1459692.608	1747108.606	1219600.352	1902287.678	1763503.714	1845406.941	1398821.562	1431150.191	1183934.539	1640046.49	1590523.953	1479623.39	1884848.685	1447628.554	1335069.535	1935089.436	1742239.987	1320411.977	1404869.312	1649965.237	1606658.85376667	1935089.436	0.116095893317976	258	20.77	29.427	NA	NA	7.506764674	NA	6.774967041	7.182407621	7.227850676	7.599369335	NA	NA	7.235765707	NA	7.4179987755	6.078671827	6.00578564	6.098382759	5.402879217	5.913489441	6.017051759	7.217322499	NA	7.967638109	7.473795368	7.916056098	NA	6.88448214979412	7.967638109	0.0376859992149682	0.0376859992149682
Ot20g00170	326437.2789	331832.0759	393050.9325	447659.1959	398033.7219	338381.2213	308057.8384	418749.9028	350404.9042	552118.3747	410119.0028	396205.6534	266293.365	393553.8919	329415.3328	561361.1206	396043.4318	506816.4372	326858.9245	355471.2511	385236.8171	451578.8331	484176.3648	493087.9645	385899.0327	395031.7382	414943.8035	426970.5346	421753.6309	436260.651	403393.440933333	561361.1206	0.00608482659883819	354	20.15	39.833	NA	6.658499496	7.08202359	6.934674038	6.407349144	7.165084638	6.581800834	6.675798374	7.140462844	7.129056967	7.119677415	7.171753244	6.832928644	7.56400582	8.067225759	7.469979872	8.33401073	8.881053105	7.7514455	8.270428236	8.492932111	8.875281173	7.421831233	7.401822329	7.531014159	7.45667246895833	8.881053105	0.000326486977938043	0.000326486977938043
Ot20g00200	6175064.57	2776254.359	3819090.907	3479218.5	3246880.214	3910876.649	5125440.611	3865930.328	3329251.893	3894809.669	3470609.076	5302446.023	3939662.873	4012473.649	3443763.182	3889416.365	3272873.712	3548476.888	4523027.483	3530172.329	3066236.491	4607173.288	4109752.091	3757202.363	5680175.555	3728362.577	3771937.47	3598254.771	2763767.694	3290306.86	3897630.28133333	6175064.57	0.143633669251242	462	20.44	48.214	NA	5.465541684	3.971312859	3.35612169	4.340390624	3.798898339	3.371408305	4.356552726	3.79231646	3.8579247485	7.426622716	7.634855358	7.517151295	8.359886705	8.223794807	8.174759033	8.75937305	8.660149787	8.366244866	8.93957827	8.576686691	8.5887570375	7.752633604	6.428087527	6.47963501	6.50827846633333	8.93957827	8.19064184608921e-07	8.19064184608921e-07
Ot20g00350	111027.0285	104102.7157	111601.2858	125296.9404	112832.3547	106209.425	144855.3318	131322.1488	96092.23754	96721.98139	116876.8042	98420.41099	100731.1591	125081.3302	106270.6032	108705.5003	105070.4772	102404.9983	50570.1939	79705.49902	76444.0135	101592.8785	140492.7496	126136.2591	100424.9971	146551.7732	102620.507	102150.3537	93088.30248	112929.7076	107877.665594	146551.7732	0.727454500549644	238	18.58	26.509	NA	5.689251366	5.968075755	6.190939459	4.277975817	3.8586552	3.890763885	8.174885327	8.413687153	8.438015889	7.737342736	7.699829778	7.795769966	6.838201985	6.930214784	6.888596216	6.783910602	6.822485654	6.826287201	7.306303913	7.485769614	7.682650266	7.120071458	7.360859194	7.460753022	6.81838734333333	8.438015889	0.0372772404169161	0.0372772404169161
Ot20g00410	53330.70775	43297.03824	40671.24172	57513.80619	48266.45951	50145.64833	57070.76667	63959.85647	48568.3128	62074.22974	38968.58692	53637.53567	44614.92145	55832.96712	49977.30234	55018.36185	50667.36885	46914.68935	58709.02927	42005.93536	48757.96468	68876.29439	42018.91304	66408.01511	59681.23685	22114.45093	50418.25008	56993.1703	52658.29639	56318.56304	51516.3306803333	68876.29439	0.833234248206296	1419	19.46	152.636	NA	7.222180782	7.816095656	NA	7.365744269	7.430208489	8.1359355475	7.368164105	7.679116872	8.01055969	7.879606917	7.701498911	7.6001116945	7.759754898	7.844251488	7.176448823	7.648928531	7.496424592	7.379413084	7.690253846	7.740495303	8.218167426	7.804276691	7.999957294	NA	7.68034522313636	8.218167426	0.801026524368419	0.801026524368419
Ot20g00440	6567478.161	4487956.774	6112304.377	5340471.622	5300673.091	5062224.755	5468226.123	5178782.094	4463127.026	6311068.362	5309607.626	5440840.473	3801871.441	4297788.827	3990808.013	6821179.183	4493268.281	4169794.719	5003032.982	3625713.941	4156801.172	5726428.201	5364677.85	5057105.593	5843028.985	5627474.531	4892408.416	5401997.829	3869359.866	4872111.671	5068587.06616667	6821179.183	0.589021577892349	260	17.47	27.228	NA	7.762877575	7.903528771	7.834732919	7.833336268	7.711342751	7.580040485	7.038826303	7.058964049	7.167445151	7.204984408	7.197716409	7.144987805	6.988022434	7.081145215	7.106890897	7.074251176	7.071805607	6.788182253	7.338957604	7.531166686	7.497917479	7.590651106	7.861529658	7.743036342	7.37968080629167	7.903528771	0.00195860760856676	0.00195860760856676
Ot20g00570	991879.0361	1617878.459	1883966.516	1273128.153	1499175.698	887426.5133	1547569.104	2016489.846	1083447.32	1230318.417	1392978.223	1502376.085	996175.6679	65492.59147	1241468.459	58738.26326	643647.6948	789476.7885	853782.7278	1473888.468	1076105.202	1191539.046	469245.4366	1186005.67	1029614.843	835314.3204	1110400.735	850924.2436	875876.4636	673773.4935	1078270.116161	2016489.846	0.309902301137419	191	19.28	20.647	NA	7.300779255	7.283150136	7.372869401	7.10229673	NA	7.5330358515	7.739750914	NA	7.8865526285	6.709171945	7.389800634	7.905165105	2.883963774	2.082908155	2.170415556	1.727381877	1.693426567	1.749769263	4.04294571	3.918329425	3.547143406	6.838335663	6.7535722695	6.709456876	5.37910096097727	7.905165105	0.00712161102813358	0.00712161102813358
Ot20g00710	265110.2136	162976.6808	227455.2356	265617.9111	256948.6864	255662.7864	189207.98	174079.711	130799.8889	242646.3709	215759.8751	303306.0961	136777.6076	212556.2417	194155.176	274398.0934	248937.5643	193452.1854	152707.6398	181113.4262	171262.0837	168711.3546	324212.6474	236087.5	191305.8412	186940.0195	228354.7407	188462.9907	176697.2914	288181.5517	214796.179706667	324212.6474	0.0230357282229011	963	19.08	105.984	NA	7.86162993	7.25855026	7.412603396	6.557421462	5.635474572	5.434473686	5.118271846	4.916403194	4.598177246	6.938884126	6.413769911	6.050085496	8.093642757	7.940012849	7.865617995	8.564286428	8.408313122	8.237106241	8.504742752	8.197080089	8.250527596	8.381406182	7.884585656	7.969553577	7.187192515375	8.564286428	0.00781241209386538	0.00781241209386538
